V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.029	-0.033	-0.016	-0.009	0.039	-0.025	0.031	0.004	0.023	-0.025	0.032	-0.005	0.071	-0.035	-0.015	0.062	-0.077	-0.021	-0.019	0.029	-0.024	0.004	0.087	-0.069	-0.013	-0.035	0.093	-0.008	-0.029	0.026	0.006
2	-0.033	0.162	-0.026	0.012	-0.064	-0.027	-0.148	-0.055	-0.139	-0.055	0.129	-0.022	-0.092	0.034	0.057	-0.221	0.14	0.164	0.055	0.028	0.082	-0.18	-0.232	0.03	0.032	0.002	-0.076	-0.086	0.107	0.051	0
3	-0.016	-0.026	0.024	0.005	-0.015	0.034	0.023	0.013	0.029	0.042	-0.076	0.013	-0.037	0.023	-0.006	0.017	0.024	-0.037	-0.001	-0.038	-0.006	0.062	-0.003	0.057	0	0.033	-0.063	0.039	-0.01	-0.043	-0.006
4	-0.009	0.012	0.005	0.004	-0.014	0.01	-0.012	-0.005	-0.007	0.006	-0.01	0.002	-0.027	0.014	0.006	-0.026	0.026	0.008	0.007	-0.01	0.009	0.001	-0.034	0.026	0.004	0.013	-0.033	0.002	0.011	-0.009	-0.002
5	0.039	-0.064	-0.015	-0.014	0.058	-0.028	0.061	0.018	0.047	-0.02	0.019	-0.003	0.104	-0.051	-0.027	0.114	-0.115	-0.051	-0.032	0.032	-0.042	0.028	0.146	-0.092	-0.019	-0.044	0.127	0.003	-0.052	0.024	0.007
6	-0.025	-0.027	0.034	0.01	-0.028	0.055	0.02	0.004	0.036	0.052	-0.102	0.018	-0.073	0.046	-0.003	-0.007	0.047	-0.042	0.004	-0.056	-0.002	0.09	-0.036	0.096	0	0.053	-0.106	0.051	-0.005	-0.061	-0.008
7	0.031	-0.148	0.023	-0.012	0.061	0.02	0.137	0.056	0.125	0.051	-0.114	0.019	0.093	-0.038	-0.053	0.211	-0.131	-0.149	-0.052	-0.023	-0.076	0.156	0.222	-0.037	-0.028	-0.007	0.078	0.077	-0.1	-0.044	0.001
8	0.004	-0.055	0.013	-0.005	0.018	0.004	0.056	0.043	0.042	0.039	-0.058	0.009	0.041	-0.024	-0.022	0.102	-0.038	-0.061	-0.02	-0.015	-0.028	0.047	0.098	-0.016	-0.004	-0.001	0.022	0.034	-0.039	-0.023	-0.001
9	0.023	-0.139	0.029	-0.007	0.047	0.036	0.125	0.042	0.123	0.053	-0.126	0.022	0.057	-0.016	-0.047	0.175	-0.106	-0.143	-0.044	-0.035	-0.068	0.17	0.18	-0.003	-0.027	0.01	0.039	0.081	-0.089	-0.054	-0.001
10	-0.025	-0.055	0.042	0.006	-0.02	0.052	0.051	0.039	0.053	0.081	-0.136	0.022	-0.043	0.025	-0.015	0.06	0.029	-0.075	-0.008	-0.064	-0.017	0.103	0.027	0.081	0.001	0.05	-0.092	0.07	-0.026	-0.073	-0.009
