V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t86	0.036	0.002	0.027	0.008	0.027	0.011	0.013	0.03	0.008	0.005	0.004	0.028	0.047	0.003	0.167	0.017	0.008	0.004	0.018	0.181	0.01	0.007	0.084	0.025	0.005	0.018	0.041	0.075	0.049	0.041
t46	0.02	0	0.015	0.003	0.02	0.005	0.019	0.037	0.009	0.005	0.001	0.015	0.072	0.001	0.046	0.084	0.001	0.001	0.005	0.073	0.002	0.006	0.417	0.006	0.002	0.007	0.045	0.061	0.009	0.014
t38	0.025	0.002	0.042	0.009	0.018	0.02	0.016	0.042	0.011	0.012	0.001	0.035	0.023	0.004	0.169	0.02	0.018	0.003	0.02	0.095	0.011	0.014	0.063	0.071	0.005	0.034	0.011	0.135	0.05	0.021
t165	0.012	0	0.045	0.006	0.01	0.024	0.028	0.05	0.018	0.024	0	0.029	0.011	0.003	0.066	0.052	0.01	0	0.009	0.022	0.004	0.051	0.115	0.101	0.003	0.036	0.003	0.251	0.015	0.004
t20	0.019	0.01	0.015	0.008	0.009	0.008	0.002	0.008	0.001	0.002	0.015	0.017	0.008	0.004	0.272	0.001	0.037	0.025	0.03	0.186	0.022	0.001	0.002	0.04	0.005	0.017	0.01	0.021	0.148	0.056
t68	0.02	0.005	0.005	0.003	0.014	0.001	0.002	0.016	0.001	0.001	0.035	0.008	0.084	0	0.113	0.004	0.004	0.014	0.011	0.335	0.008	0	0.031	0.001	0.003	0.002	0.128	0.006	0.047	0.098
t124	0.008	0.011	0.024	0.008	0.004	0.008	0.002	0.028	0.001	0.007	0.003	0.019	0.005	0.003	0.252	0.001	0.138	0.018	0.03	0.081	0.025	0.001	0.002	0.075	0.007	0.025	0.002	0.033	0.153	0.024
t137	0.026	0.002	0.034	0.009	0.02	0.012	0.014	0.055	0.007	0.011	0.002	0.031	0.04	0.002	0.169	0.026	0.016	0.004	0.02	0.132	0.011	0.006	0.09	0.035	0.006	0.023	0.022	0.096	0.052	0.03
t69	0.013	0.002	0.047	0.009	0.008	0.024	0.009	0.038	0.007	0.017	0	0.032	0.006	0.005	0.166	0.008	0.05	0.003	0.022	0.045	0.012	0.012	0.016	0.179	0.005	0.049	0.002	0.142	0.06	0.01
t92	0.025	0.002	0.034	0.008	0.02	0.012	0.016	0.062	0.008	0.012	0.002	0.03	0.044	0.002	0.147	0.037	0.013	0.003	0.017	0.116	0.01	0.006	0.126	0.03	0.006	0.022	0.022	0.104	0.042	0.025
t13	0.014	0.012	0.017	0.008	0.006	0.009	0.001	0.008	0.001	0.002	0.009	0.017	0.004	0.005	0.279	0	0.068	0.025	0.032	0.127	0.025	0.001	0.001	0.068	0.005	0.022	0.004	0.022	0.169	0.039
t130	0.037	0.003	0.027	0.009	0.024	0.013	0.01	0.021	0.008	0.004	0.005	0.029	0.032	0.004	0.201	0.008	0.012	0.006	0.022	0.191	0.013	0.007	0.04	0.037	0.005	0.022	0.031	0.069	0.065	0.046
t114	0.014	0.011	0.018	0.008	0.007	0.008	0.001	0.014	0.001	0.003	0.009	0.018	0.007	0.004	0.276	0.001	0.065	0.024	0.031	0.144	0.025	0.001	0.002	0.05	0.006	0.02	0.006	0.024	0.159	0.043
t89	0.01	0.007	0.03	0.008	0.005	0.014	0.002	0.022	0.002	0.008	0.002	0.023	0.004	0.005	0.237	0.001	0.107	0.011	0.029	0.065	0.021	0.002	0.003	0.139	0.006	0.037	0.002	0.053	0.125	0.018
t162	0.031	0.001	0.033	0.008	0.024	0.014	0.019	0.041	0.012	0.008	0.002	0.031	0.041	0.003	0.139	0.031	0.008	0.002	0.016	0.121	0.008	0.013	0.125	0.035	0.005	0.023	0.026	0.115	0.036	0.026
t6	0.017	0.009	0.021	0.008	0.009	0.01	0.002	0.013	0.002	0.003	0.008	0.02	0.008	0.004	0.275	0.001	0.052	0.019	0.031	0.147	0.023	0.001	0.003	0.057	0.006	0.023	0.007	0.031	0.145	0.043
t104	0.009	0	0.045	0.006	0.008	0.016	0.023	0.097	0.01	0.036	0	0.028	0.014	0.002	0.073	0.075	0.016	0.001	0.01	0.024	0.005	0.017	0.134	0.073	0.004	0.032	0.003	0.215	0.018	0.005
