V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t154	-2.747	-3.628	-5.204	-0.953	-5.491	-3.432	-6.38	-4.167	-4.316	-4.369	-3.174	-4.33	-5.567	-4.478	-6.63	-5.879	-4.791	-1.959	-5.269	-4.375	-3.749	-5.517	-3.971	-3.817	-5.955	-6.098	-4.414	-2.303	-4.535	-6.601
t141	-3.986	-3.625	-5.969	-1.846	-6.689	-3.455	-6.608	-4.937	-4.705	-5.722	-3.374	-5.547	-10.943	-5.238	-10.772	-5.913	-3.416	-2.417	-7.155	-5.42	-4.264	-8.443	-4.857	-4.904	-5.739	-7.647	-5.728	-0.65	-4.771	-8.199
t188	-4.258	-7.133	-7.618	-2.451	-7.03	-6.491	-8.851	-5.452	-6.108	-6.414	-5.262	-5.438	-0.322	-6.35	-2.221	-9.07	-9.458	-4.575	-4.917	-6.022	-6.62	-4.705	-5.415	-5.659	-9.225	-6.857	-5.984	-9.586	-7.779	-7.764
t194	-2.873	-3.516	-4.944	-1.192	-5.118	-2.863	-6.016	-4.153	-3.731	-4.301	-3.093	-4.246	-6.554	-4.564	-6.756	-5.6	-4.246	-1.854	-4.824	-4.319	-3.785	-5.854	-3.995	-3.783	-5.388	-5.731	-4.903	-2.182	-4.007	-6.023
t15	-2.164	-3.399	-3.906	-2.386	-4.786	-2.98	-6.561	-5.291	-4.315	-2.856	-5.034	-4.897	-5.826	-5.094	-6.633	-5.559	-5.154	-1.669	-5.569	-4.036	-3.408	-5.073	-4.711	-3.184	-5.914	-4.705	-4.424	-1.586	-3.552	-4.393
t165	-2.611	-3.689	-3.773	-3.098	-4.242	-2.29	-6.08	-5.373	-3.291	-3.218	-4.802	-4.848	-7.813	-5.515	-5.758	-5.441	-4.707	-1.847	-4.762	-4.22	-4.027	-5.88	-4.952	-3.484	-5.073	-3.996	-5.811	-1.729	-2.541	-2.612
t129	-5.032	-4.152	-6.508	-2.428	-6.927	-3.896	-6.25	-3.805	-3.59	-5.844	-2.023	-4.642	-7.051	-4.43	-7.654	-6.229	-3.399	-2.753	-6.311	-5.532	-4.59	-6.676	-4.045	-5.048	-5.923	-6.956	-6.39	-0.677	-6.939	-6.038
t6	-3.711	-5.895	-5.995	-3.187	-5.601	-4.586	-7.236	-4.588	-3.805	-4.799	-4.106	-4.321	-2.039	-5.423	-0.605	-7.479	-7.372	-3.355	-4.096	-5.05	-6.062	-3.831	-4.57	-4.626	-7.086	-4.518	-6.321	-5.729	-5.824	-3.212
t36	-2.465	-4.765	-4.735	-2.138	-4.735	-3.828	-6.754	-4.414	-3.669	-3.595	-4.367	-4.175	-2.147	-4.993	-1.414	-6.646	-6.678	-2.435	-4.398	-4.169	-4.684	-3.652	-4.205	-3.628	-6.538	-4.059	-4.885	-4.493	-4.546	-3.09
t193	-2.349	-4.08	-3.787	-3.036	-4.022	-2.564	-6.241	-5.299	-3.238	-3.12	-4.989	-4.663	-6.231	-5.587	-3.97	-5.792	-5.565	-1.982	-4.432	-4.123	-4.494	-5.341	-4.88	-3.422	-5.328	-3.43	-5.662	-2.948	-2.581	-1.645
