V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t154	0.064	0.027	0.005	0.385	0.004	0.032	0.002	0.016	0.013	0.013	0.042	0.013	0.004	0.011	0.001	0.003	0.008	0.141	0.005	0.013	0.024	0.004	0.019	0.022	0.003	0.002	0.012	0.1	0.011	0.001
t141	0.019	0.027	0.003	0.158	0.001	0.032	0.001	0.007	0.009	0.003	0.034	0.004	0	0.005	0	0.003	0.033	0.089	0.001	0.004	0.014	0	0.008	0.007	0.003	0	0.003	0.522	0.008	0
t188	0.014	0.001	0	0.086	0.001	0.002	0	0.004	0.002	0.002	0.005	0.004	0.725	0.002	0.109	0	0	0.01	0.007	0.002	0.001	0.009	0.004	0.003	0	0.001	0.003	0	0	0
t194	0.057	0.03	0.007	0.304	0.006	0.057	0.002	0.016	0.024	0.014	0.045	0.014	0.001	0.01	0.001	0.004	0.014	0.157	0.008	0.013	0.023	0.003	0.018	0.023	0.005	0.003	0.007	0.113	0.018	0.002
t15	0.115	0.033	0.02	0.092	0.008	0.051	0.001	0.005	0.013	0.058	0.007	0.007	0.003	0.006	0.001	0.004	0.006	0.188	0.004	0.018	0.033	0.006	0.009	0.041	0.003	0.009	0.012	0.205	0.029	0.012
t165	0.073	0.025	0.023	0.045	0.014	0.101	0.002	0.005	0.037	0.04	0.008	0.008	0	0.004	0.003	0.004	0.009	0.158	0.009	0.015	0.018	0.003	0.007	0.031	0.006	0.018	0.003	0.177	0.079	0.073
t129	0.007	0.016	0.001	0.088	0.001	0.02	0.002	0.022	0.028	0.003	0.132	0.01	0.001	0.012	0	0.002	0.033	0.064	0.002	0.004	0.01	0.001	0.018	0.006	0.003	0.001	0.002	0.508	0.001	0.002
t6	0.024	0.003	0.002	0.041	0.004	0.01	0.001	0.01	0.022	0.008	0.016	0.013	0.13	0.004	0.546	0.001	0.001	0.035	0.017	0.006	0.002	0.022	0.01	0.01	0.001	0.011	0.002	0.003	0.003	0.04
t36	0.085	0.009	0.009	0.118	0.009	0.022	0.001	0.012	0.026	0.027	0.013	0.015	0.117	0.007	0.243	0.001	0.001	0.088	0.012	0.015	0.009	0.026	0.015	0.027	0.001	0.017	0.008	0.011	0.011	0.045
t193	0.095	0.017	0.023	0.048	0.018	0.077	0.002	0.005	0.039	0.044	0.007	0.009	0.002	0.004	0.019	0.003	0.004	0.138	0.012	0.016	0.011	0.005	0.008	0.033	0.005	0.032	0.003	0.052	0.076	0.193
t34	0.043	0.007	0.008	0.038	0.009	0.028	0.001	0.008	0.039	0.021	0.01	0.011	0.007	0.004	0.202	0.001	0.002	0.061	0.009	0.009	0.005	0.01	0.008	0.016	0.002	0.022	0.002	0.045	0.016	0.357
t94	0.142	0.018	0.018	0.135	0.015	0.048	0.002	0.008	0.025	0.05	0.009	0.012	0.014	0.006	0.046	0.002	0.002	0.134	0.009	0.02	0.024	0.011	0.011	0.039	0.002	0.02	0.009	0.041	0.027	0.102
t74	0.066	0.021	0.006	0.327	0.005	0.034	0.002	0.027	0.026	0.014	0.068	0.02	0.02	0.015	0.013	0.003	0.008	0.14	0.013	0.015	0.024	0.01	0.027	0.025	0.002	0.004	0.011	0.044	0.006	0.003
t162	0.037	0.009	0.001	0.649	0.002	0.009	0.001	0.018	0.005	0.003	0.05	0.009	0.055	0.009	0.003	0.001	0.002	0.055	0.007	0.007	0.018	0.004	0.017	0.01	0	0.001	0.013	0.004	0.001	0
t116	0.014	0.017	0.001	0.407	0.001	0.021	0.002	0.04	0.024	0.002	0.207	0.016	0.006	0.017	0.001	0.002	0.026	0.084	0.008	0.006	0.014	0.002	0.03	0.009	0.003	0.001	0.004	0.032	0.001	0
t144	0.011	0.012	0.005	0.024	0.005	0.06	0.004	0.017	0.126	0.007	0.084	0.017	0	0.007	0.018	0.003	0.022	0.082	0.012	0.007	0.003	0.003	0.014	0.01	0.009	0.013	0.001	0.311	0.014	0.099
