V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t44	0.012	0.05	0.09	0.099	0.018	0.067	0.025	0.146	0.011	0.014	0.003	0.031	0.01	0.008	0.014	0.01	0.005	0.004	0.002	0.183	0.003	0.002	0.012	0.049	0.005	0.019	0.003	0.004	0.001	0.099
t7	0.009	0.045	0.105	0.06	0.034	0.109	0.041	0.055	0.024	0.034	0.006	0.052	0.006	0.019	0.02	0.012	0.023	0.007	0.008	0.094	0.006	0.005	0.058	0.024	0.014	0.022	0.019	0.011	0.003	0.076
t46	0.009	0.04	0.094	0.038	0.028	0.035	0.009	0.007	0.031	0.006	0.007	0.038	0.026	0.026	0.015	0.009	0.013	0.025	0.003	0.206	0.004	0.019	0.01	0.119	0.013	0.092	0.001	0.02	0.002	0.054
t86	0.013	0.125	0.108	0.053	0.035	0.026	0.017	0.029	0.021	0.032	0.008	0.036	0.05	0.024	0.019	0.02	0.034	0.01	0.006	0.016	0.006	0.009	0.136	0.038	0.009	0.023	0.001	0.01	0.005	0.082
t137	0.01	0.033	0.036	0.041	0.008	0.051	0.004	0.046	0.006	0.005	0.002	0.018	0.006	0.002	0.008	0.002	0.005	0.001	0.002	0.212	0	0.004	0.001	0.11	0.005	0.014	0.001	0.021	0.001	0.345
t43	0.008	0.012	0.159	0.026	0.052	0.043	0.041	0.021	0.072	0.02	0.01	0.045	0.004	0.017	0.022	0.028	0.076	0.016	0.011	0.053	0.019	0.008	0.113	0.016	0.018	0.042	0.014	0.006	0.003	0.024
t61	0.009	0.05	0.072	0.015	0.015	0.143	0.003	0.012	0.03	0.138	0.005	0.088	0.003	0.018	0.021	0.007	0.158	0.001	0.032	0.087	0.001	0.005	0.027	0.004	0.01	0.003	0.001	0.027	0.004	0.011
t191	0.015	0.022	0.097	0.021	0.014	0.09	0.003	0.034	0.023	0.02	0.003	0.061	0.008	0.01	0.015	0.01	0.043	0.001	0.005	0.435	0.003	0.004	0.007	0.006	0.005	0.004	0	0.001	0.002	0.038
t179	0.015	0.041	0.08	0.061	0.017	0.141	0.011	0.056	0.015	0.027	0.003	0.036	0.007	0.012	0.016	0.006	0.01	0.004	0.004	0.268	0.002	0.003	0.014	0.025	0.007	0.015	0.002	0.009	0.002	0.091
t45	0.003	0.023	0.027	0.092	0.009	0.007	0.019	0.072	0.003	0.001	0.001	0.003	0.011	0.001	0.004	0.005	0.001	0.014	0	0.015	0	0.002	0.005	0.484	0.002	0.085	0.004	0.014	0	0.092
t197	0.019	0.035	0.075	0.042	0.013	0.081	0.006	0.035	0.01	0.011	0.002	0.034	0.011	0.006	0.009	0.005	0.009	0.003	0.001	0.376	0.002	0.004	0.004	0.03	0.004	0.013	0	0.001	0.001	0.155
t158	0.012	0.035	0.112	0.04	0.026	0.082	0.013	0.038	0.034	0.041	0.006	0.056	0.005	0.012	0.024	0.015	0.059	0.005	0.011	0.229	0.007	0.006	0.058	0.014	0.009	0.012	0.001	0.005	0.003	0.029
t92	0.012	0.028	0.109	0.051	0.038	0.01	0.034	0.078	0.023	0.012	0.007	0.013	0.011	0.005	0.016	0.024	0.028	0.032	0.004	0.011	0.013	0.003	0.266	0.031	0.005	0.041	0.002	0.002	0.002	0.092
t103	0.007	0.045	0.1	0.087	0.039	0.023	0.041	0.08	0.021	0.013	0.007	0.016	0.012	0.005	0.016	0.025	0.021	0.022	0.004	0.009	0.004	0.006	0.089	0.153	0.008	0.066	0.009	0.014	0.002	0.056
t19	0.012	0.034	0.062	0.019	0.008	0.171	0.004	0.034	0.009	0.03	0.001	0.069	0.007	0.011	0.011	0.004	0.022	0	0.004	0.438	0.001	0.002	0.003	0.002	0.005	0.001	0.001	0.001	0.002	0.032
t177	0.016	0.087	0.136	0.078	0.033	0.022	0.034	0.083	0.021	0.021	0.007	0.034	0.059	0.018	0.018	0.021	0.025	0.017	0.004	0.027	0.006	0.005	0.095	0.033	0.008	0.022	0.002	0.002	0.003	0.062
t50	0.006	0.2	0.048	0.115	0.014	0.008	0.039	0.029	0.005	0.005	0.003	0.014	0.16	0.025	0.007	0.005	0.001	0.015	0.001	0.016	0.001	0.005	0.015	0.151	0.005	0.037	0.001	0.009	0.001	0.055
t188	0.013	0.109	0.087	0.054	0.023	0.126	0.013	0.034	0.02	0.041	0.005	0.063	0.019	0.029	0.02	0.007	0.026	0.004	0.009	0.124	0.001	0.007	0.024	0.029	0.011	0.012	0.002	0.019	0.003	0.067
t54	0.008	0.363	0.046	0.027	0.01	0.086	0.004	0.009	0.008	0.063	0.003	0.083	0.052	0.077	0.013	0.004	0.016	0.001	0.005	0.072	0.001	0.004	0.015	0.004	0.005	0.002	0	0.005	0.003	0.012
t186	0.008	0.055	0.031	0.219	0.005	0.025	0.01	0.072	0.002	0.004	0.001	0.006	0.033	0.005	0.003	0.003	0	0.009	0	0.081	0.001	0.001	0.005	0.267	0.001	0.026	0	0.004	0	0.121
t199	0.024	0.179	0.09	0.044	0.013	0.041	0.013	0.12	0.008	0.029	0.003	0.067	0.089	0.015	0.013	0.008	0.021	0.001	0.003	0.075	0.001	0.004	0.012	0.012	0.005	0.003	0	0.001	0.003	0.105
t173	0.014	0.163	0.082	0.05	0.016	0.081	0.019	0.122	0.011	0.092	0.004	0.058	0.02	0.013	0.019	0.009	0.039	0.001	0.01	0.071	0.001	0.003	0.048	0.008	0.006	0.002	0.002	0.004	0.004	0.028
t74	0.015	0.036	0.1	0.069	0.028	0.105	0.044	0.147	0.016	0.048	0.004	0.033	0.005	0.007	0.018	0.01	0.026	0.006	0.007	0.059	0.004	0.002	0.096	0.016	0.007	0.012	0.008	0.002	0.002	0.067
t116	0.015	0.06	0.15	0.043	0.039	0.036	0.012	0.023	0.041	0.013	0.008	0.041	0.032	0.013	0.023	0.027	0.052	0.016	0.006	0.099	0.006	0.016	0.025	0.056	0.012	0.05	0.001	0.005	0.003	0.078
t8	0.017	0.156	0.1	0.022	0.018	0.044	0.004	0.015	0.022	0.027	0.005	0.078	0.049	0.03	0.021	0.011	0.045	0.002	0.007	0.222	0.002	0.01	0.009	0.013	0.009	0.007	0	0.005	0.003	0.05
