V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t44	-4.445	-2.991	-2.406	-2.31	-4	-2.71	-3.677	-1.921	-4.537	-4.24	-5.896	-3.468	-4.557	-4.808	-4.302	-4.619	-5.36	-5.582	-6.323	-1.699	-5.823	-6.07	-4.387	-3.025	-5.209	-3.972	-5.743	-5.551	-6.653	-2.312
t7	-4.739	-3.102	-2.25	-2.807	-3.38	-2.218	-3.193	-2.898	-3.74	-3.38	-5.182	-2.959	-5.148	-3.962	-3.924	-4.447	-3.792	-5.011	-4.831	-2.365	-5.196	-5.215	-2.846	-3.74	-4.274	-3.796	-3.947	-4.547	-5.76	-2.572
t46	-4.666	-3.21	-2.369	-3.26	-3.573	-3.361	-4.66	-4.902	-3.462	-5.173	-4.996	-3.269	-3.643	-3.649	-4.216	-4.708	-4.358	-3.69	-5.758	-1.581	-5.528	-3.99	-4.607	-2.126	-4.332	-2.387	-6.843	-3.907	-6.298	-2.913
t86	-4.355	-2.082	-2.226	-2.946	-3.362	-3.666	-4.08	-3.549	-3.872	-3.446	-4.768	-3.318	-2.989	-3.743	-3.984	-3.896	-3.369	-4.564	-5.046	-4.105	-5.117	-4.75	-1.992	-3.282	-4.736	-3.784	-6.642	-4.616	-5.351	-2.502
t137	-4.647	-3.423	-3.335	-3.186	-4.787	-2.983	-5.464	-3.082	-5.079	-5.283	-6.5	-4.034	-5.084	-6.129	-4.804	-6.137	-5.224	-6.583	-6.301	-1.55	-7.979	-5.47	-6.888	-2.206	-5.28	-4.286	-7.271	-3.872	-7.196	-1.065
t43	-4.871	-4.386	-1.84	-3.631	-2.952	-3.155	-3.204	-3.852	-2.632	-3.912	-4.584	-3.092	-5.566	-4.063	-3.797	-3.576	-2.579	-4.157	-4.467	-2.944	-3.952	-4.79	-2.183	-4.118	-4.012	-3.17	-4.279	-5.102	-5.833	-3.739
t61	-4.68	-3.002	-2.632	-4.225	-4.183	-1.946	-5.725	-4.41	-3.51	-1.98	-5.379	-2.426	-5.735	-4.004	-3.874	-4.897	-1.847	-7.37	-3.444	-2.439	-6.802	-5.284	-3.621	-5.491	-4.655	-5.878	-6.623	-3.597	-5.495	-4.555
t191	-4.174	-3.828	-2.331	-3.877	-4.248	-2.409	-5.787	-3.394	-3.76	-3.889	-5.821	-2.804	-4.863	-4.636	-4.204	-4.613	-3.157	-6.617	-5.319	-0.832	-5.811	-5.52	-4.895	-5.063	-5.289	-5.433	-8.403	-7.136	-6.403	-3.281
t179	-4.184	-3.187	-2.522	-2.803	-4.094	-1.96	-4.477	-2.881	-4.221	-3.604	-5.839	-3.331	-4.965	-4.432	-4.154	-5.109	-4.568	-5.486	-5.476	-1.317	-6.246	-5.89	-4.245	-3.699	-5.035	-4.187	-6.319	-4.678	-6.321	-2.393
t45	-5.797	-3.79	-3.609	-2.389	-4.699	-4.903	-3.945	-2.635	-5.71	-6.628	-6.601	-5.891	-4.553	-7.184	-5.522	-5.261	-7.024	-4.302	-7.704	-4.204	-7.622	-6.344	-5.391	-0.726	-6.139	-2.464	-5.497	-4.25	-8.083	-2.382
