feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t145	-0.438	-0.507	-0.435	0.705	-1.899	-1.56	1.048	-1.032	-0.875	-2.539	-0.19	1.528	-2.331	0.997	-2.51	0.236	0.088	1.401	0.892	0.733	0.201	-1.292	1.666	0.622	0.914	1.147	1.197	1.675	-0.052	0.587
t123	-0.371	-0.572	-0.384	0.705	-2.145	-1.585	0.916	-0.974	-0.803	-2.455	-0.244	1.538	-2.284	0.964	-2.427	0.201	0.101	1.464	0.933	0.591	0.085	-1.539	1.849	0.611	0.862	1.165	1.337	1.732	-0.088	0.798
t126	-0.379	-0.432	-0.425	0.684	-2.033	-1.545	1.019	-0.977	-0.745	-2.434	-0.251	1.495	-2.302	1.012	-2.464	0.255	0.059	1.486	0.843	0.545	0.072	-1.49	1.775	0.642	0.844	1.081	1.297	1.678	-0.118	0.788
t95	-0.356	-0.564	-0.378	0.701	-2.191	-1.585	0.898	-0.948	-0.771	-2.44	-0.26	1.533	-2.279	0.963	-2.41	0.201	0.096	1.485	0.927	0.549	0.051	-1.592	1.885	0.614	0.845	1.154	1.368	1.736	-0.107	0.855
t37	-0.462	-0.644	-0.409	0.732	-1.925	-1.597	0.976	-1.005	-0.968	-2.656	-0.157	1.576	-2.353	0.953	-2.495	0.187	0.129	1.346	0.982	0.871	0.265	-1.227	1.677	0.594	0.955	1.24	1.19	1.709	-0.011	0.514
t195	-0.31	-0.355	-0.411	0.66	-2.187	-1.53	0.985	-0.938	-0.606	-2.291	-0.32	1.459	-2.256	1.027	-2.413	0.274	0.031	1.581	0.792	0.327	-0.071	-1.722	1.9	0.661	0.769	1.01	1.407	1.687	-0.185	1.011
t69	-0.43	-0.687	-0.381	0.736	-2.038	-1.61	0.914	-0.999	-0.946	-2.6	-0.177	1.587	-2.321	0.935	-2.457	0.167	0.143	1.371	1.013	0.813	0.223	-1.339	1.762	0.586	0.939	1.261	1.252	1.744	-0.016	0.6
t73	-0.564	-1.781	-0.165	0.929	-2.317	-1.902	0.382	-1.193	-1.696	-2.99	0.052	1.952	-2.298	0.595	-2.383	-0.222	0.482	0.978	1.715	1.646	0.698	-1.043	1.869	0.332	1.263	1.982	1.183	2.067	0.373	0.031
t104	-0.427	-0.327	-0.476	0.675	-1.823	-1.511	1.147	-1	-0.766	-2.499	-0.219	1.469	-2.344	1.054	-2.532	0.301	0.032	1.453	0.776	0.625	0.141	-1.303	1.625	0.664	0.869	1.031	1.191	1.615	-0.11	0.649
t96	-0.227	0.286	-0.537	0.544	-2.04	-1.36	1.291	-0.824	-0.16	-2.052	-0.46	1.243	-2.266	1.225	-2.453	0.502	-0.17	1.816	0.377	-0.179	-0.361	-1.915	1.847	0.809	0.573	0.584	1.456	1.498	-0.418	1.36
t98	-0.559	-0.25	-0.563	0.684	-1.376	-1.477	1.365	-1.08	-0.928	-2.715	-0.107	1.466	-2.445	1.1	-2.678	0.35	0.02	1.319	0.729	0.941	0.374	-0.821	1.293	0.677	0.976	1.027	0.934	1.518	-0.034	0.239
t39	-0.557	-1.355	-0.27	0.861	-2.088	-1.786	0.632	-1.108	-1.463	-2.954	0	1.816	-2.354	0.732	-2.448	-0.066	0.351	1.082	1.443	1.446	0.588	-1.003	1.737	0.431	1.171	1.714	1.138	1.916	0.243	0.127
t30	-0.312	0.375	-0.604	0.543	-1.721	-1.326	1.465	-0.905	-0.25	-2.149	-0.392	1.227	-2.323	1.269	-2.562	0.549	-0.189	1.737	0.32	-0.003	-0.215	-1.601	1.61	0.824	0.638	0.556	1.276	1.423	-0.372	1.089
t11	-0.41	0.11	-0.58	0.604	-1.606	-1.392	1.401	-0.926	-0.518	-2.426	-0.278	1.33	-2.387	1.195	-2.593	0.462	-0.101	1.57	0.497	0.394	0.016	-1.291	1.504	0.766	0.771	0.755	1.156	1.467	-0.244	0.768
t139	-0.124	-1.074	-0.125	0.743	-3.229	-1.751	0.254	-0.779	-0.66	-2.184	-0.424	1.656	-2.087	0.754	-2.065	-0.028	0.228	1.644	1.252	0.173	-0.295	-2.507	2.632	0.508	0.717	1.394	1.899	2.04	-0.158	1.554
t74	-0.427	-0.404	-0.455	0.687	-1.877	-1.533	1.091	-0.984	-0.8	-2.535	-0.212	1.494	-2.343	1.027	-2.511	0.272	0.054	1.438	0.826	0.665	0.152	-1.315	1.661	0.648	0.88	1.079	1.21	1.642	-0.096	0.648
t168	-0.222	-0.692	-0.281	0.699	-2.648	-1.63	0.671	-0.953	-0.651	-2.15	-0.362	1.552	-2.146	0.905	-2.271	0.137	0.127	1.606	1.006	0.236	-0.158	-2.085	2.217	0.585	0.757	1.191	1.612	1.856	-0.149	1.228
t72	-0.61	-1.323	-0.308	0.863	-1.892	-1.771	0.737	-1.196	-1.54	-2.985	0.048	1.814	-2.374	0.753	-2.52	-0.044	0.348	1.025	1.421	1.559	0.692	-0.808	1.586	0.433	1.221	1.712	1.019	1.878	0.287	-0.06
t56	-0.521	0.118	-0.645	0.619	-1.234	-1.375	1.583	-1.115	-0.707	-2.497	-0.172	1.343	-2.423	1.221	-2.733	0.487	-0.091	1.438	0.488	0.654	0.244	-0.892	1.212	0.757	0.884	0.785	0.918	1.408	-0.137	0.37
t15	-0.487	-1.563	-0.181	0.882	-2.429	-1.851	0.41	-1.083	-1.459	-2.862	-0.044	1.87	-2.283	0.652	-2.338	-0.155	0.408	1.118	1.575	1.35	0.497	-1.288	1.977	0.386	1.145	1.82	1.302	2.028	0.247	0.324
t27	-0.463	-0.058	-0.568	0.637	-1.527	-1.431	1.385	-1.059	-0.701	-2.463	-0.208	1.39	-2.374	1.152	-2.633	0.411	-0.044	1.467	0.602	0.59	0.166	-1.127	1.421	0.72	0.861	0.877	1.063	1.5	-0.14	0.543
t160	-0.54	-0.719	-0.433	0.756	-1.711	-1.608	1.053	-1.149	-1.143	-2.715	-0.073	1.612	-2.369	0.945	-2.579	0.174	0.161	1.235	1.03	1.092	0.445	-0.958	1.501	0.57	1.052	1.313	1.034	1.699	0.088	0.219
t180	-0.317	0.332	-0.591	0.553	-1.749	-1.339	1.425	-0.852	-0.268	-2.226	-0.385	1.244	-2.342	1.253	-2.544	0.531	-0.176	1.725	0.352	0.046	-0.205	-1.59	1.632	0.818	0.644	0.586	1.291	1.435	-0.37	1.092
t79	-0.425	-0.681	-0.384	0.731	-2.042	-1.609	0.922	-1.039	-0.943	-2.544	-0.183	1.581	-2.304	0.938	-2.465	0.17	0.139	1.377	1.003	0.779	0.214	-1.361	1.759	0.584	0.935	1.251	1.248	1.744	-0.014	0.602
t119	-0.491	-0.093	-0.573	0.648	-1.467	-1.438	1.396	-1.071	-0.759	-2.525	-0.18	1.405	-2.395	1.144	-2.653	0.401	-0.032	1.427	0.625	0.681	0.224	-1.032	1.373	0.712	0.891	0.907	1.019	1.498	-0.113	0.453
t28	-0.324	-0.581	-0.356	0.699	-2.298	-1.592	0.844	-0.917	-0.73	-2.402	-0.287	1.534	-2.26	0.952	-2.372	0.19	0.099	1.518	0.939	0.479	-0.005	-1.706	1.967	0.612	0.819	1.156	1.432	1.76	-0.126	0.956
t190	-0.447	-0.883	-0.34	0.767	-2.114	-1.664	0.809	-1.035	-1.068	-2.648	-0.145	1.648	-2.311	0.872	-2.439	0.096	0.2	1.31	1.135	0.933	0.289	-1.318	1.797	0.539	0.988	1.383	1.252	1.804	0.046	0.522
t80	-0.288	-0.707	-0.305	0.713	-2.491	-1.632	0.713	-0.897	-0.735	-2.365	-0.309	1.567	-2.226	0.904	-2.31	0.137	0.133	1.533	1.019	0.437	-0.052	-1.86	2.102	0.585	0.806	1.221	1.523	1.824	-0.123	1.06
t102	-0.563	-1.514	-0.234	0.886	-2.154	-1.828	0.554	-1.18	-1.562	-2.932	0.024	1.867	-2.318	0.683	-2.435	-0.123	0.401	1.038	1.542	1.517	0.641	-1.006	1.768	0.392	1.212	1.814	1.139	1.971	0.302	0.068
t82	-0.387	0.604	-0.702	0.519	-1.351	-1.255	1.709	-0.938	-0.252	-2.24	-0.346	1.167	-2.395	1.357	-2.682	0.646	-0.251	1.7	0.174	0.093	-0.119	-1.296	1.348	0.873	0.665	0.439	1.098	1.301	-0.376	0.878
t87	-0.622	-1.413	-0.29	0.88	-1.912	-1.794	0.696	-1.214	-1.602	-3.015	0.068	1.845	-2.37	0.726	-2.514	-0.076	0.376	0.992	1.479	1.629	0.733	-0.779	1.593	0.412	1.249	1.772	1.012	1.905	0.32	-0.109
t10	-0.528	-1.214	-0.294	0.833	-2.078	-1.749	0.696	-1.111	-1.355	-2.847	-0.039	1.767	-2.335	0.775	-2.454	-0.017	0.307	1.145	1.35	1.297	0.51	-1.083	1.74	0.462	1.123	1.617	1.159	1.881	0.192	0.224
t61	-0.555	-0.625	-0.466	0.743	-1.603	-1.579	1.138	-1.168	-1.122	-2.707	-0.068	1.584	-2.384	0.98	-2.616	0.212	0.135	1.238	0.968	1.085	0.456	-0.889	1.426	0.59	1.05	1.259	0.986	1.657	0.078	0.177
t113	-0.475	-0.081	-0.568	0.643	-1.509	-1.437	1.382	-1.058	-0.727	-2.496	-0.197	1.398	-2.386	1.146	-2.638	0.403	-0.037	1.449	0.617	0.632	0.19	-1.09	1.406	0.716	0.873	0.894	1.047	1.502	-0.129	0.508
t64	-0.649	-0.898	-0.439	0.802	-1.509	-1.649	1.063	-1.196	-1.387	-2.969	0.04	1.686	-2.438	0.901	-2.642	0.121	0.223	1.074	1.147	1.466	0.677	-0.604	1.333	0.528	1.178	1.46	0.875	1.705	0.205	-0.13
t133	-0.478	-0.357	-0.495	0.688	-1.683	-1.514	1.197	-1.047	-0.862	-2.582	-0.168	1.487	-2.375	1.053	-2.58	0.299	0.046	1.387	0.796	0.773	0.246	-1.124	1.515	0.655	0.923	1.067	1.098	1.6	-0.062	0.477
t122	-0.248	0.511	-0.605	0.512	-1.847	-1.297	1.452	-0.788	-0.073	-2.083	-0.467	1.175	-2.319	1.3	-2.511	0.587	-0.237	1.843	0.234	-0.217	-0.375	-1.808	1.722	0.86	0.546	0.45	1.388	1.406	-0.471	1.335
t172	-0.407	0.363	-0.644	0.561	-1.47	-1.323	1.551	-0.883	-0.381	-2.399	-0.311	1.247	-2.415	1.275	-2.634	0.555	-0.18	1.63	0.332	0.27	-0.051	-1.269	1.422	0.823	0.715	0.594	1.128	1.374	-0.321	0.824
t184	-0.589	-1.087	-0.357	0.823	-1.823	-1.709	0.849	-1.12	-1.38	-2.951	0.001	1.736	-2.397	0.825	-2.534	0.039	0.273	1.104	1.27	1.405	0.594	-0.849	1.558	0.489	1.152	1.558	1.032	1.803	0.198	0.056
