V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.092	0.086	0.056	0.027	-0.08	0.05	0.007	0.081	0.14	0.132	-0.007	0.021	0.072	0.049	0.084	0.051	0.025	0.109	0.013	-0.108	-0.06	-0.127	0.14	0.054	-0.011	-0.001	0.127	0.052	-0.006	0.206	-0.188
2	0.086	0.337	-0.024	-0.031	0.047	0.109	0.156	0.083	0.268	0.186	-0.056	-0.08	0.04	0.121	0.024	0.135	-0.07	0.162	-0.173	-0.267	-0.144	-0.13	0.041	0.099	-0.082	-0.184	0.082	-0.053	-0.095	0.249	-0.127
3	0.056	-0.024	0.057	0.034	-0.085	0.012	-0.04	0.047	0.044	0.062	0.011	0.042	0.052	0.007	0.067	0.005	0.043	0.048	0.063	-0.016	-0.011	-0.074	0.112	0.018	0.014	0.054	0.089	0.062	0.023	0.109	-0.129
4	0.027	-0.031	0.034	0.021	-0.051	0.001	-0.031	0.022	0.011	0.025	0.009	0.028	0.027	-0.002	0.037	-0.004	0.028	0.019	0.045	0.005	0.001	-0.035	0.062	0.005	0.012	0.04	0.046	0.038	0.018	0.049	-0.067
5	-0.08	0.047	-0.085	-0.051	0.128	-0.014	0.065	-0.067	-0.056	-0.085	-0.018	-0.065	-0.076	-0.007	-0.099	-0.003	-0.066	-0.066	-0.1	0.015	0.011	0.105	-0.165	-0.024	-0.024	-0.086	-0.129	-0.095	-0.037	-0.153	0.187
6	0.05	0.109	0.012	0.001	-0.014	0.042	0.04	0.046	0.109	0.087	-0.016	-0.013	0.032	0.045	0.032	0.049	-0.009	0.073	-0.037	-0.098	-0.054	-0.071	0.054	0.041	-0.023	-0.045	0.06	0.004	-0.025	0.125	-0.09
7	0.007	0.156	-0.04	-0.031	0.065	0.04	0.087	0.01	0.09	0.047	-0.029	-0.056	-0.01	0.048	-0.025	0.055	-0.052	0.043	-0.107	-0.105	-0.056	-0.016	-0.042	0.032	-0.042	-0.106	-0.012	-0.055	-0.052	0.048	0.014
8	0.081	0.083	0.047	0.022	-0.067	0.046	0.01	0.072	0.127	0.117	-0.007	0.015	0.062	0.045	0.072	0.048	0.019	0.097	0.006	-0.099	-0.056	-0.111	0.12	0.049	-0.012	-0.007	0.111	0.043	-0.008	0.183	-0.164
9	0.14	0.268	0.044	0.011	-0.056	0.109	0.09	0.127	0.286	0.234	-0.037	-0.022	0.094	0.115	0.098	0.125	-0.012	0.198	-0.079	-0.252	-0.139	-0.199	0.164	0.108	-0.055	-0.1	0.173	0.025	-0.057	0.344	-0.259
10	0.132	0.186	0.062	0.025	-0.085	0.087	0.047	0.117	0.234	0.207	-0.022	0.005	0.097	0.089	0.107	0.095	0.013	0.171	-0.026	-0.196	-0.108	-0.186	0.179	0.089	-0.034	-0.046	0.174	0.051	-0.03	0.31	-0.258
11	-0.007	-0.056	0.011	0.009	-0.018	-0.016	-0.029	-0.007	-0.037	-0.022	0.01	0.017	0	-0.018	0.004	-0.021	0.016	-0.02	0.035	0.04	0.021	0.012	0.007	-0.013	0.015	0.035	-0.002	0.016	0.018	-0.026	0.005
