V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t145	0.011	0.012	0.012	0.04	0.004	0.004	0.066	0.006	0.007	0.001	0.018	0.09	0.002	0.054	0.001	0.025	0.021	0.07	0.046	0.052	0.029	0.008	0.077	0.036	0.054	0.062	0.051	0.097	0.02	0.024
t123	0.012	0.02	0.011	0.038	0.005	0.005	0.086	0.007	0.01	0.002	0.016	0.079	0.002	0.065	0.001	0.031	0.019	0.085	0.035	0.037	0.024	0.007	0.076	0.042	0.048	0.047	0.055	0.087	0.017	0.032
t126	0.013	0.015	0.012	0.037	0.003	0.004	0.061	0.007	0.01	0.002	0.015	0.081	0.002	0.056	0.002	0.026	0.019	0.087	0.04	0.03	0.02	0.005	0.102	0.038	0.044	0.051	0.066	0.096	0.017	0.041
t95	0.012	0.019	0.011	0.038	0.004	0.005	0.08	0.007	0.01	0.002	0.016	0.08	0.002	0.063	0.001	0.03	0.019	0.086	0.036	0.036	0.023	0.007	0.082	0.041	0.047	0.047	0.057	0.088	0.017	0.034
t37	0.007	0.003	0.011	0.039	0.003	0.002	0.033	0.005	0.002	0	0.019	0.104	0.001	0.031	0.001	0.014	0.023	0.033	0.074	0.13	0.043	0.012	0.057	0.022	0.062	0.103	0.033	0.099	0.024	0.009
t195	0.01	0.004	0.013	0.038	0.002	0.003	0.026	0.005	0.004	0.001	0.015	0.101	0.002	0.032	0.001	0.014	0.023	0.049	0.073	0.061	0.027	0.005	0.108	0.024	0.05	0.093	0.057	0.117	0.02	0.022
t69	0.006	0.002	0.011	0.036	0.002	0.002	0.022	0.004	0.002	0	0.018	0.105	0.001	0.023	0.001	0.01	0.023	0.026	0.086	0.152	0.044	0.011	0.056	0.018	0.06	0.121	0.03	0.1	0.024	0.006
t73	0.004	0	0.01	0.028	0	0.001	0.005	0.002	0	0	0.012	0.102	0.001	0.009	0.001	0.004	0.023	0.012	0.137	0.148	0.034	0.004	0.065	0.008	0.048	0.184	0.024	0.109	0.022	0.004
t104	0.014	0.064	0.008	0.024	0.003	0.006	0.11	0.009	0.026	0.003	0.009	0.041	0.002	0.079	0.001	0.04	0.01	0.138	0.012	0.008	0.008	0.002	0.081	0.048	0.023	0.015	0.067	0.052	0.008	0.09
t96	0.012	0.015	0.012	0.038	0.004	0.004	0.067	0.007	0.009	0.002	0.016	0.083	0.002	0.058	0.001	0.027	0.02	0.083	0.04	0.037	0.023	0.006	0.091	0.038	0.047	0.052	0.06	0.094	0.017	0.035
t98	0.009	0.027	0.008	0.036	0.014	0.005	0.151	0.005	0.007	0.001	0.02	0.072	0.001	0.074	0.001	0.036	0.017	0.064	0.028	0.066	0.038	0.02	0.033	0.043	0.057	0.04	0.029	0.064	0.019	0.013
t39	0.005	0.002	0.009	0.035	0.004	0.002	0.028	0.003	0.001	0	0.019	0.1	0.001	0.024	0.001	0.01	0.022	0.022	0.078	0.191	0.054	0.017	0.037	0.017	0.066	0.114	0.021	0.087	0.025	0.004
t30	0.013	0.097	0.005	0.015	0.002	0.005	0.094	0.007	0.04	0.004	0.005	0.022	0.001	0.071	0.001	0.037	0.006	0.159	0.005	0.002	0.003	0.001	0.079	0.041	0.011	0.006	0.068	0.033	0.004	0.161
t11	0.01	0.011	0.011	0.04	0.006	0.004	0.068	0.007	0.006	0.001	0.019	0.092	0.001	0.052	0.001	0.025	0.021	0.059	0.048	0.08	0.036	0.012	0.061	0.035	0.058	0.066	0.043	0.09	0.021	0.017
t139	0.009	0.001	0.009	0.014	0	0.001	0.002	0.004	0.004	0.001	0.003	0.04	0.001	0.009	0.002	0.004	0.01	0.045	0.039	0.003	0.002	0	0.398	0.008	0.009	0.038	0.124	0.086	0.005	0.131
t74	0.01	0.045	0.008	0.033	0.015	0.006	0.185	0.006	0.011	0.001	0.017	0.06	0.001	0.085	0.001	0.042	0.014	0.078	0.02	0.042	0.029	0.016	0.033	0.048	0.047	0.028	0.031	0.055	0.016	0.018
t168	0.007	0.001	0.013	0.034	0.001	0.001	0.011	0.003	0.002	0.001	0.013	0.106	0.001	0.017	0.001	0.007	0.024	0.03	0.105	0.07	0.025	0.003	0.116	0.014	0.047	0.133	0.049	0.129	0.021	0.013
t72	0.001	0	0.005	0.018	0.001	0	0.005	0.001	0	0	0.012	0.069	0	0.005	0	0.002	0.015	0.004	0.092	0.41	0.057	0.017	0.012	0.004	0.047	0.145	0.005	0.051	0.02	0
t56	0.005	0.006	0.007	0.034	0.015	0.003	0.084	0.003	0.002	0	0.023	0.081	0.001	0.039	0.001	0.018	0.018	0.024	0.043	0.2	0.07	0.043	0.017	0.024	0.072	0.068	0.013	0.06	0.025	0.003
t15	0.002	0	0.007	0.021	0	0	0.003	0.001	0	0	0.01	0.085	0	0.004	0.001	0.002	0.018	0.005	0.141	0.266	0.039	0.006	0.032	0.004	0.042	0.2	0.012	0.078	0.019	0.001
t27	0.006	0.004	0.009	0.037	0.007	0.003	0.054	0.003	0.002	0	0.022	0.095	0.001	0.035	0.001	0.016	0.021	0.029	0.059	0.169	0.058	0.024	0.031	0.023	0.07	0.088	0.021	0.079	0.026	0.005
t160	0.003	0.001	0.006	0.027	0.004	0.001	0.018	0.001	0	0	0.017	0.084	0.001	0.013	0	0.006	0.018	0.009	0.077	0.315	0.066	0.025	0.017	0.01	0.062	0.121	0.01	0.064	0.024	0.001
t180	0.009	0.006	0.012	0.04	0.003	0.003	0.043	0.006	0.004	0.001	0.018	0.099	0.001	0.041	0.001	0.019	0.023	0.052	0.061	0.08	0.033	0.009	0.078	0.029	0.056	0.082	0.047	0.102	0.021	0.018
t79	0.008	0.004	0.011	0.04	0.003	0.003	0.037	0.005	0.003	0.001	0.019	0.103	0.001	0.034	0.001	0.015	0.024	0.039	0.07	0.107	0.041	0.011	0.063	0.024	0.062	0.097	0.037	0.103	0.024	0.011
