feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t115	0.457	1.153	-1.327	-0.757	-1.107	0.018	-0.559	0.495	2.392	0.62	2.952	0.306	-1.601	0.574	-0.668	-0.24	-0.701	-1.64	-0.777	-0.889	-0.259	1.102	0.577	-2.372	1.155	-0.562	-0.082	-0.19	0.152	1.761
t111	0.125	0.949	-1.499	-0.584	-0.706	0.483	-0.59	0.504	2.157	0.642	2.821	0.459	-1.623	-0.063	-0.501	0.223	-0.871	-1.495	-0.345	-0.509	-0.703	0.756	0.602	-2.311	0.895	-0.475	0.292	-0.5	0.213	1.638
t20	0.206	0.799	-1.464	-0.481	-1.213	0.375	-0.411	0.739	2.217	0.616	2.87	0.368	-1.544	-0.058	-0.449	0.142	-0.885	-1.543	-0.321	-0.411	-0.794	0.74	0.585	-2.419	0.756	-0.351	0.276	-0.321	0.332	1.625
t117	0.007	1.417	-1.495	-0.883	0.041	0.678	-0.993	-0.256	1.855	0.725	2.768	0.784	-1.833	-0.117	-0.696	0.109	-0.709	-1.321	-0.538	-0.901	-0.184	1.076	0.655	-2.058	1.472	-0.893	0.218	-0.626	-0.018	1.712
t107	0.248	1.798	-1.348	-1.172	0.089	0.316	-1.149	-0.595	1.937	0.74	2.861	0.783	-1.907	0.446	-0.943	-0.346	-0.489	-1.377	-1.01	-1.41	0.425	1.517	0.654	-2.003	1.96	-1.154	-0.158	-0.409	-0.186	1.858
t57	0.62	0.675	-1.312	-0.456	-1.954	-0.239	-0.124	1.312	2.747	0.528	3.022	-0.063	-1.373	0.705	-0.476	-0.166	-0.857	-1.845	-0.619	-0.512	-0.768	0.794	0.518	-2.649	0.562	-0.122	-0.042	-0.027	0.392	1.695
t79	-0.184	0.72	-1.637	-0.376	-0.676	0.956	-0.549	0.508	1.843	0.667	2.719	0.649	-1.63	-0.801	-0.32	0.573	-1.009	-1.323	0.088	-0.12	-1.093	0.489	0.629	-2.283	0.659	-0.387	0.66	-0.653	0.351	1.512
t170	0.43	1.433	-1.304	-0.939	-0.755	0.067	-0.773	0.072	2.243	0.664	2.94	0.473	-1.713	0.609	-0.796	-0.365	-0.588	-1.556	-0.932	-1.147	0.082	1.326	0.605	-2.241	1.51	-0.804	-0.167	-0.208	0.023	1.818
t195	0.394	1.369	-1.334	-0.898	-0.691	0.108	-0.757	0.147	2.262	0.658	2.921	0.45	-1.701	0.558	-0.759	-0.269	-0.634	-1.563	-0.861	-1.066	-0.037	1.231	0.601	-2.25	1.414	-0.754	-0.111	-0.276	0.033	1.795
t119	0.948	1.322	-1.118	-0.947	-1.525	-0.712	-0.463	0.745	2.928	0.556	3.122	-0.069	-1.517	1.625	-0.853	-0.735	-0.55	-1.941	-1.336	-1.317	0.144	1.398	0.521	-2.506	1.301	-0.547	-0.583	0.108	0.054	1.915
