V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.237	-0.157	0.095	0.034	-0.228	0.16	0.104	0.05	0.077	-0.065	-0.132	-0.155	-0.097	-0.118	0.001	0.2	-0.13	-0.142	0.045	0.187	0.072	-0.041	-0.108	-0.067	-0.076	0.271	0.161	0.036	0.036	0.24	-0.06
2	-0.157	0.167	-0.064	-0.023	0.187	-0.087	-0.039	-0.029	-0.051	0.051	0.134	0.066	0.102	0.026	-0.013	-0.121	0.083	0.094	-0.044	-0.136	-0.07	0.02	0.084	0.024	0.042	-0.166	-0.013	-0.031	-0.061	-0.191	0.069
3	0.095	-0.064	0.046	0.013	-0.094	0.061	0.05	0.022	0.031	-0.027	-0.051	-0.075	-0.04	-0.05	-0.003	0.085	-0.048	-0.056	0.014	0.067	0.026	-0.017	-0.044	-0.027	-0.032	0.106	0.087	0.013	0.01	0.095	-0.02
4	0.034	-0.023	0.013	0.005	-0.033	0.023	0.014	0.007	0.011	-0.009	-0.019	-0.021	-0.014	-0.016	0	0.028	-0.019	-0.02	0.007	0.027	0.011	-0.006	-0.015	-0.009	-0.011	0.039	0.021	0.005	0.006	0.035	-0.009
5	-0.228	0.187	-0.094	-0.033	0.242	-0.145	-0.086	-0.047	-0.075	0.068	0.152	0.132	0.115	0.087	-0.007	-0.189	0.124	0.138	-0.051	-0.187	-0.082	0.036	0.111	0.054	0.07	-0.255	-0.11	-0.038	-0.054	-0.25	0.074
6	0.16	-0.087	0.061	0.023	-0.145	0.118	0.077	0.035	0.053	-0.042	-0.076	-0.11	-0.054	-0.096	-0.002	0.139	-0.093	-0.098	0.029	0.129	0.044	-0.031	-0.069	-0.053	-0.055	0.193	0.129	0.023	0.016	0.155	-0.034
7	0.104	-0.039	0.05	0.014	-0.086	0.077	0.069	0.026	0.034	-0.025	-0.033	-0.1	-0.026	-0.08	-0.009	0.099	-0.055	-0.061	0.008	0.069	0.018	-0.022	-0.042	-0.039	-0.039	0.124	0.141	0.011	-0.006	0.089	-0.007
8	0.05	-0.029	0.022	0.007	-0.047	0.035	0.026	0.011	0.016	-0.013	-0.024	-0.038	-0.018	-0.029	-0.001	0.044	-0.027	-0.03	0.008	0.037	0.013	-0.009	-0.022	-0.016	-0.017	0.058	0.046	0.007	0.004	0.048	-0.01
9	0.077	-0.051	0.031	0.011	-0.075	0.053	0.034	0.016	0.025	-0.021	-0.043	-0.05	-0.032	-0.039	0.001	0.066	-0.043	-0.047	0.015	0.062	0.024	-0.014	-0.035	-0.022	-0.025	0.09	0.052	0.012	0.012	0.079	-0.02
10	-0.065	0.051	-0.027	-0.009	0.068	-0.042	-0.025	-0.013	-0.021	0.019	0.042	0.038	0.032	0.026	-0.002	-0.054	0.036	0.039	-0.014	-0.053	-0.023	0.011	0.032	0.016	0.02	-0.073	-0.033	-0.011	-0.015	-0.071	0.02
11	-0.132	0.134	-0.051	-0.019	0.152	-0.076	-0.033	-0.024	-0.043	0.042	0.109	0.055	0.082	0.026	-0.011	-0.101	0.071	0.079	-0.037	-0.115	-0.058	0.017	0.069	0.022	0.036	-0.141	-0.013	-0.026	-0.049	-0.158	0.057
12	-0.155	0.066	-0.075	-0.021	0.132	-0.11	-0.1	-0.038	-0.05	0.038	0.055	0.146	0.043	0.112	0.012	-0.145	0.079	0.09	-0.013	-0.101	-0.029	0.031	0.064	0.055	0.057	-0.18	-0.201	-0.016	0.006	-0.135	0.013
13	-0.097	0.102	-0.04	-0.014	0.115	-0.054	-0.026	-0.018	-0.032	0.032	0.082	0.043	0.063	0.018	-0.007	-0.076	0.051	0.058	-0.026	-0.082	-0.042	0.013	0.052	0.015	0.026	-0.102	-0.013	-0.019	-0.036	-0.117	0.042
14	-0.118	0.026	-0.05	-0.016	0.087	-0.096	-0.08	-0.029	-0.039	0.026	0.026	0.112	0.018	0.105	0.011	-0.112	0.068	0.071	-0.01	-0.083	-0.017	0.027	0.044	0.051	0.046	-0.149	-0.168	-0.011	0.013	-0.093	0.004
15	0.001	-0.013	-0.003	0	-0.007	-0.002	-0.009	-0.001	0.001	-0.002	-0.011	0.012	-0.007	0.011	0.004	-0.003	-0.002	-0.001	0.005	0.007	0.006	0.001	-0.003	0.004	0.002	0	-0.028	0.002	0.009	0.008	-0.008
16	0.2	-0.121	0.085	0.028	-0.189	0.139	0.099	0.044	0.066	-0.054	-0.101	-0.145	-0.076	-0.112	-0.003	0.175	-0.109	-0.12	0.033	0.153	0.056	-0.037	-0.09	-0.061	-0.068	0.232	0.168	0.028	0.022	0.197	-0.043
17	-0.13	0.083	-0.048	-0.019	0.124	-0.093	-0.055	-0.027	-0.043	0.036	0.071	0.079	0.051	0.068	-0.002	-0.109	0.075	0.08	-0.027	-0.109	-0.041	0.024	0.059	0.039	0.043	-0.154	-0.082	-0.02	-0.021	-0.132	0.035
18	-0.142	0.094	-0.056	-0.02	0.138	-0.098	-0.061	-0.03	-0.047	0.039	0.079	0.09	0.058	0.071	-0.001	-0.12	0.08	0.086	-0.028	-0.115	-0.044	0.025	0.065	0.041	0.046	-0.165	-0.093	-0.022	-0.023	-0.145	0.037
19	0.045	-0.044	0.014	0.007	-0.051	0.029	0.008	0.008	0.015	-0.014	-0.037	-0.013	-0.026	-0.01	0.005	0.033	-0.027	-0.028	0.015	0.044	0.021	-0.006	-0.023	-0.009	-0.012	0.051	-0.004	0.009	0.018	0.054	-0.021
20	0.187	-0.136	0.067	0.027	-0.187	0.129	0.069	0.037	0.062	-0.053	-0.115	-0.101	-0.082	-0.083	0.007	0.153	-0.109	-0.115	0.044	0.162	0.065	-0.032	-0.087	-0.051	-0.059	0.219	0.086	0.031	0.041	0.199	-0.059
21	0.072	-0.07	0.026	0.011	-0.082	0.044	0.018	0.013	0.024	-0.023	-0.058	-0.029	-0.042	-0.017	0.006	0.056	-0.041	-0.044	0.021	0.065	0.031	-0.01	-0.037	-0.014	-0.02	0.08	0.007	0.014	0.026	0.086	-0.031
22	-0.041	0.02	-0.017	-0.006	0.036	-0.031	-0.022	-0.009	-0.014	0.011	0.017	0.031	0.013	0.027	0.001	-0.037	0.024	0.025	-0.006	-0.032	-0.01	0.008	0.017	0.014	0.015	-0.05	-0.04	-0.005	-0.002	-0.038	0.007
23	-0.108	0.084	-0.044	-0.015	0.111	-0.069	-0.042	-0.022	-0.035	0.032	0.069	0.064	0.052	0.044	-0.003	-0.09	0.059	0.065	-0.023	-0.087	-0.037	0.017	0.052	0.027	0.033	-0.121	-0.057	-0.018	-0.023	-0.116	0.033
24	-0.067	0.024	-0.027	-0.009	0.054	-0.053	-0.039	-0.016	-0.022	0.016	0.022	0.055	0.015	0.051	0.004	-0.061	0.039	0.041	-0.009	-0.051	-0.014	0.014	0.027	0.026	0.025	-0.083	-0.076	-0.008	0.001	-0.058	0.008
25	-0.076	0.042	-0.032	-0.011	0.07	-0.055	-0.039	-0.017	-0.025	0.02	0.036	0.057	0.026	0.046	0.002	-0.068	0.043	0.046	-0.012	-0.059	-0.02	0.015	0.033	0.025	0.027	-0.09	-0.069	-0.01	-0.006	-0.073	0.015
26	0.271	-0.166	0.106	0.039	-0.255	0.193	0.124	0.058	0.09	-0.073	-0.141	-0.18	-0.102	-0.149	0	0.232	-0.154	-0.165	0.051	0.219	0.08	-0.05	-0.121	-0.083	-0.09	0.321	0.199	0.04	0.036	0.27	-0.065
27	0.161	-0.013	0.087	0.021	-0.11	0.129	0.141	0.046	0.052	-0.033	-0.013	-0.201	-0.013	-0.168	-0.028	0.168	-0.082	-0.093	-0.004	0.086	0.007	-0.04	-0.057	-0.076	-0.069	0.199	0.323	0.009	-0.043	0.111	0.017
28	0.036	-0.031	0.013	0.005	-0.038	0.023	0.011	0.007	0.012	-0.011	-0.026	-0.016	-0.019	-0.011	0.002	0.028	-0.02	-0.022	0.009	0.031	0.014	-0.005	-0.018	-0.008	-0.01	0.04	0.009	0.007	0.011	0.04	-0.014
29	0.036	-0.061	0.01	0.006	-0.054	0.016	-0.006	0.004	0.012	-0.015	-0.049	0.006	-0.036	0.013	0.009	0.022	-0.021	-0.023	0.018	0.041	0.026	-0.002	-0.023	0.001	-0.006	0.036	-0.043	0.011	0.03	0.057	-0.029
30	0.24	-0.191	0.095	0.035	-0.25	0.155	0.089	0.048	0.079	-0.071	-0.158	-0.135	-0.117	-0.093	0.008	0.197	-0.132	-0.145	0.054	0.199	0.086	-0.038	-0.116	-0.058	-0.073	0.27	0.111	0.04	0.057	0.26	-0.077
31	-0.06	0.069	-0.02	-0.009	0.074	-0.034	-0.007	-0.01	-0.02	0.02	0.057	0.013	0.042	0.004	-0.008	-0.043	0.035	0.037	-0.021	-0.059	-0.031	0.007	0.033	0.008	0.015	-0.065	0.017	-0.014	-0.029	-0.077	0.032
