V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t61	-3.227	-5.771	-2.282	-4.137	-4.896	-2.603	-2.061	-6.272	-5.213	-4.954	-5.59	-6.446	-4.938	-5.589	-2.893	-6.171	-2.937	-3.743	-5.626	-5.564	-4.288	-4.436	-2.311	-4.425	-6.008	-1.618	-4.26	-7.045	-2.355	-4.539
t171	-1.833	-5.346	-5.045	-4.018	-4.711	-3.097	-6.491	-6.322	-3.918	-4.194	-4.631	-3.906	-3.707	-5.067	-3.296	-5.502	-1.242	-6.142	-3.531	-3.493	-1.922	-3.869	-4.725	-4.877	-3.534	-4.616	-4.29	-6.584	-6.047	-3.653
t57	-1.902	-5.423	-3.669	-3.748	-4.366	-3.241	-2.343	-5.812	-4.386	-4.531	-4.649	-4.005	-4.373	-5.609	-3.138	-5.971	-1.366	-5.152	-3.661	-3.638	-3.375	-4.274	-4.554	-3.156	-3.448	-3.572	-3.963	-6.914	-5.372	-3.373
t184	-2.214	-5.207	-3.696	-3.641	-4.414	-2.139	-5.203	-5.513	-3.809	-4.004	-5.285	-4.825	-4.607	-5.699	-2.725	-7.685	-1.153	-4.55	-4.222	-4.981	-2.657	-4.716	-3.311	-4.271	-5.165	-3.971	-3.664	-6.632	-4.204	-4.001
t20	-3.603	-5.912	-2.274	-4.043	-4.772	-1.584	-5.131	-5.331	-4.678	-4.649	-6.755	-7.25	-5.831	-6.414	-2.575	-9.592	-2.429	-3.199	-5.725	-7.524	-4.022	-5.973	-2.063	-4.173	-8.044	-2.361	-3.823	-7.066	-2.237	-5.538
t143	-2.605	-5.122	-3.124	-3.664	-4.444	-1.86	-4.546	-5.653	-3.461	-3.92	-5.36	-5.44	-4.151	-5.202	-2.427	-6.438	-1.662	-3.889	-4.743	-5.805	-2.868	-4.583	-2.486	-4.275	-5.56	-3.347	-3.719	-6.369	-3.446	-4.226
t22	-2.723	-6.249	-4.012	-4.577	-5.216	-4.339	-0.535	-7.063	-5.693	-5.591	-5.01	-4.801	-5.136	-6.182	-4.077	-5.605	-2.638	-5.785	-4.359	-3.469	-4.559	-4.671	-4.757	-3.905	-3.856	-3.804	-4.857	-7.698	-5.395	-3.684
t67	-3.039	-5.034	-2.933	-3.976	-4.934	-1.977	-4.142	-6.511	-2.612	-4.294	-5.249	-5.956	-3.099	-5.14	-2.591	-4.423	-2.188	-4.313	-5.251	-5.489	-2.871	-3.527	-2.432	-5.592	-5.302	-3.399	-4.179	-6.122	-2.437	-3.82
t97	-3.116	-5.727	-2.265	-4.038	-4.808	-1.928	-5.596	-5.622	-5.589	-4.514	-6.138	-6.958	-7.158	-5.705	-2.708	-8.054	-2.391	-3.639	-5.504	-6.532	-3.567	-5.89	-2.316	-4.891	-7.363	-1.67	-3.901	-7.149	-2.249	-5.28
t141	-3.345	-6.04	-2.171	-4.121	-4.707	-2.72	-2.979	-5.604	-6.066	-5.137	-6.167	-6.726	-5.756	-6.269	-2.876	-8.28	-2.884	-3.328	-6.23	-6.353	-5.076	-5.351	-3.175	-3.825	-6.727	-0.994	-4.047	-7.619	-2.754	-5.034
t53	-2.062	-5.66	-3.612	-4.015	-4.695	-2.794	-4.177	-6.026	-6.299	-4.44	-4.911	-5.129	-6.855	-4.256	-3.022	-8.587	-1.709	-4.721	-4.184	-4.811	-2.615	-3.822	-2.801	-4.73	-4.586	-1.511	-3.934	-6.484	-5.36	-4.543
t60	-2.268	-5.474	-3.371	-4.037	-4.787	-2.983	-1.663	-6.443	-4.298	-4.816	-4.623	-4.73	-3.148	-4.95	-3.175	-5.4	-1.995	-5.134	-4.07	-3.683	-3.284	-3.415	-3.45	-4.217	-3.564	-2.824	-4.268	-6.435	-4.245	-3.351
t18	-2.476	-5.264	-2.958	-3.726	-4.483	-2.394	-2.246	-6.117	-4.593	-4.383	-4.917	-5.291	-4.976	-5.065	-2.656	-6.261	-1.867	-4.093	-4.396	-4.456	-3.209	-3.635	-3.054	-4.187	-4.864	-2.251	-3.823	-6.444	-3.795	-3.886
t52	-1.681	-5.598	-3.807	-3.806	-4.389	-2.955	-6.044	-4.997	-5.391	-4.159	-5.23	-4.066	-6.771	-5.208	-3.066	-9.482	-1.009	-4.936	-4.158	-5.42	-2.987	-5.531	-3.363	-3.614	-4.313	-3.312	-3.748	-7.023	-6.187	-4.444
t56	-1.948	-5.443	-4.196	-3.763	-4.552	-2.496	-4.9	-5.642	-4.217	-4.093	-5.061	-4.057	-5.115	-5.55	-3.047	-8.575	-1.208	-4.968	-3.718	-4.261	-2.569	-4.562	-2.494	-4.067	-4.688	-4.647	-3.867	-6.637	-4.89	-3.971
t176	-2.052	-5.205	-3.892	-3.77	-4.603	-2.574	-3.117	-6.17	-3.849	-4.281	-4.648	-4.114	-4.171	-5.403	-3.035	-6.232	-1.445	-5.153	-3.663	-3.35	-2.739	-3.814	-2.862	-4.337	-3.999	-4.357	-4.041	-6.474	-4.279	-3.337
