V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t61	0.04	0.003	0.102	0.016	0.007	0.074	0.127	0.002	0.005	0.007	0.004	0.002	0.007	0.004	0.055	0.002	0.053	0.024	0.004	0.004	0.014	0.012	0.099	0.012	0.002	0.198	0.014	0.001	0.095	0.011
t171	0.16	0.005	0.006	0.018	0.009	0.045	0.002	0.002	0.02	0.015	0.01	0.02	0.025	0.006	0.037	0.004	0.289	0.002	0.029	0.03	0.146	0.021	0.009	0.008	0.029	0.01	0.014	0.001	0.002	0.026
t57	0.149	0.004	0.026	0.024	0.013	0.039	0.096	0.003	0.012	0.011	0.01	0.018	0.013	0.004	0.043	0.003	0.255	0.006	0.026	0.026	0.034	0.014	0.011	0.043	0.032	0.028	0.019	0.001	0.005	0.034
t184	0.109	0.005	0.025	0.026	0.012	0.118	0.005	0.004	0.022	0.018	0.005	0.008	0.01	0.003	0.066	0	0.316	0.011	0.015	0.007	0.07	0.009	0.036	0.014	0.006	0.019	0.026	0.001	0.015	0.018
t20	0.027	0.003	0.103	0.018	0.008	0.205	0.006	0.005	0.009	0.01	0.001	0.001	0.003	0.002	0.076	0	0.088	0.041	0.003	0.001	0.018	0.003	0.127	0.015	0	0.094	0.022	0.001	0.107	0.004
t143	0.074	0.006	0.044	0.026	0.012	0.156	0.011	0.004	0.031	0.02	0.005	0.004	0.016	0.006	0.088	0.002	0.19	0.02	0.009	0.003	0.057	0.01	0.083	0.014	0.004	0.035	0.024	0.002	0.032	0.015
t22	0.066	0.002	0.018	0.01	0.005	0.013	0.586	0.001	0.003	0.004	0.007	0.008	0.006	0.002	0.017	0.004	0.072	0.003	0.013	0.031	0.01	0.009	0.009	0.02	0.021	0.022	0.008	0	0.005	0.025
t67	0.048	0.007	0.053	0.019	0.007	0.138	0.016	0.001	0.073	0.014	0.005	0.003	0.045	0.006	0.075	0.012	0.112	0.013	0.005	0.004	0.057	0.029	0.088	0.004	0.005	0.033	0.015	0.002	0.087	0.022
t97	0.044	0.003	0.104	0.018	0.008	0.145	0.004	0.004	0.004	0.011	0.002	0.001	0.001	0.003	0.067	0	0.092	0.026	0.004	0.001	0.028	0.003	0.099	0.008	0.001	0.188	0.02	0.001	0.105	0.005
t141	0.035	0.002	0.114	0.016	0.009	0.066	0.051	0.004	0.002	0.006	0.002	0.001	0.003	0.002	0.056	0	0.056	0.036	0.002	0.002	0.006	0.005	0.042	0.022	0.001	0.37	0.017	0	0.064	0.007
