V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.082	-0.103	-0.077	0.087	-0.041	-0.12	-0.008	-0.091	-0.06	0.083	0.068	0.012	-0.013	0.032	-0.067	-0.123	0.053	-0.054	0.064	-0.166	0.091	0.008	-0.067	-0.067	-0.031	-0.161	0.058	0.085	-0.107	-0.057	0.084
2	-0.103	0.13	0.097	-0.112	0.051	0.153	0.006	0.112	0.075	-0.112	-0.083	-0.015	0.017	-0.045	0.082	0.154	-0.067	0.067	-0.08	0.208	-0.118	-0.01	0.085	0.081	0.041	0.201	-0.074	-0.105	0.139	0.071	-0.1
3	-0.077	0.097	0.153	-0.079	0.033	0.124	-0.088	0.118	0.069	-0.115	-0.068	-0.006	0.011	-0.02	0.098	0.118	-0.044	0.055	-0.064	0.167	-0.067	-0.007	0.069	0.105	0.039	0.185	-0.062	-0.073	0.088	0.059	-0.123
4	0.087	-0.112	-0.079	0.101	-0.045	-0.133	-0.003	-0.087	-0.063	0.109	0.065	0.013	-0.015	0.048	-0.064	-0.129	0.058	-0.056	0.066	-0.175	0.108	0.009	-0.072	-0.061	-0.038	-0.166	0.064	0.085	-0.125	-0.059	0.071
5	-0.041	0.051	0.033	-0.045	0.021	0.06	0.008	0.042	0.029	-0.042	-0.032	-0.006	0.007	-0.019	0.03	0.061	-0.027	0.026	-0.031	0.081	-0.048	-0.004	0.033	0.029	0.016	0.077	-0.029	-0.042	0.056	0.028	-0.036
6	-0.12	0.153	0.124	-0.133	0.06	0.182	-0.007	0.133	0.09	-0.141	-0.096	-0.017	0.02	-0.055	0.099	0.18	-0.078	0.079	-0.093	0.245	-0.139	-0.012	0.1	0.098	0.051	0.239	-0.088	-0.121	0.164	0.084	-0.119
7	-0.008	0.006	-0.088	-0.003	0.008	-0.007	0.118	-0.021	-0.009	0.055	-0.008	-0.006	0.002	-0.002	-0.03	0.009	-0.009	0	-0.002	0.002	-0.022	-0.002	-0.001	-0.035	-0.013	-0.02	0.006	-0.02	0.015	0	0.029
8	-0.091	0.112	0.118	-0.087	0.042	0.133	-0.021	0.124	0.072	-0.085	-0.085	-0.01	0.014	-0.018	0.094	0.14	-0.055	0.062	-0.074	0.189	-0.084	-0.009	0.077	0.1	0.034	0.197	-0.064	-0.098	0.104	0.067	-0.128
9	-0.06	0.075	0.069	-0.063	0.029	0.09	-0.009	0.072	0.046	-0.066	-0.051	-0.008	0.009	-0.021	0.054	0.09	-0.038	0.04	-0.047	0.123	-0.064	-0.006	0.05	0.056	0.024	0.123	-0.044	-0.061	0.076	0.042	-0.069
10	0.083	-0.112	-0.115	0.109	-0.042	-0.141	0.055	-0.085	-0.066	0.156	0.053	0.011	-0.015	0.062	-0.069	-0.122	0.055	-0.054	0.064	-0.173	0.11	0.008	-0.073	-0.066	-0.048	-0.168	0.07	0.07	-0.131	-0.057	0.064
