V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t172	0.008	0.007	0.116	0.004	0.204	0.092	0.001	0.101	0.028	0.006	0.024	0.12	0.009	0.014	0.018	0.054	0.028	0.02	0.005	0.015	0.006	0.006	0.019	0.006	0.018	0.003	0.016	0.006	0.043	0.002
t131	0.011	0.012	0.096	0.005	0.095	0.027	0.003	0.037	0.037	0.015	0.013	0.042	0.012	0.005	0.004	0.08	0.145	0.029	0.007	0.022	0.008	0.07	0.073	0.015	0.057	0.019	0.022	0.005	0.027	0.01
t158	0.008	0.02	0.04	0.012	0.257	0.121	0.001	0.063	0.024	0.002	0.031	0.026	0.011	0.001	0.029	0.119	0.046	0.021	0.011	0.019	0.005	0.002	0.007	0.011	0.032	0.016	0.013	0.003	0.036	0.013
t73	0.005	0.003	0.046	0.007	0.194	0.279	0	0.019	0.019	0.004	0.078	0.029	0.008	0	0.022	0.094	0.018	0.017	0.013	0.012	0.004	0.003	0.04	0.003	0.022	0.013	0.009	0.001	0.033	0.002
t124	0.006	0.029	0.137	0.001	0.063	0.035	0.002	0.001	0.018	0.146	0.005	0.071	0.007	0.007	0.001	0.04	0.087	0.021	0.026	0.016	0.006	0.069	0.077	0.021	0.036	0.043	0.013	0.001	0.006	0.011
t50	0.012	0.014	0.112	0.004	0.11	0.014	0.006	0.01	0.029	0.052	0.013	0.048	0.013	0.013	0.016	0.064	0.061	0.024	0.009	0.017	0.007	0.012	0.021	0.075	0.029	0.039	0.023	0.002	0.017	0.134
t94	0.01	0.018	0.196	0.001	0.066	0.01	0.009	0.011	0.023	0.076	0.007	0.126	0.009	0.073	0.008	0.034	0.029	0.018	0.006	0.012	0.007	0.015	0.036	0.095	0.035	0.007	0.011	0.004	0.008	0.039
t23	0.009	0.039	0.089	0.013	0.069	0.046	0.011	0.007	0.037	0.024	0.015	0.05	0.013	0.005	0.003	0.071	0.132	0.04	0.009	0.031	0.01	0.059	0.015	0.005	0.041	0.03	0.062	0.005	0.049	0.01
t87	0.009	0.13	0.114	0.005	0.044	0.024	0.023	0.002	0.027	0.047	0.008	0.08	0.011	0.012	0.001	0.048	0.08	0.035	0.017	0.026	0.01	0.052	0.029	0.015	0.06	0.022	0.036	0.003	0.017	0.011
t186	0.009	0.05	0.165	0.001	0.088	0.012	0.012	0.004	0.019	0.061	0.009	0.167	0.009	0.076	0.015	0.032	0.02	0.018	0.012	0.013	0.007	0.006	0.012	0.086	0.026	0.007	0.013	0.003	0.009	0.041
t176	0.011	0.031	0.115	0.003	0.121	0.021	0.007	0.008	0.035	0.053	0.014	0.089	0.013	0.022	0.013	0.06	0.081	0.03	0.009	0.023	0.009	0.032	0.012	0.023	0.024	0.025	0.045	0.004	0.031	0.036
t45	0.012	0.018	0.177	0.003	0.106	0.02	0.012	0.021	0.031	0.034	0.014	0.115	0.012	0.03	0.008	0.054	0.054	0.027	0.011	0.02	0.009	0.019	0.051	0.033	0.041	0.01	0.02	0.005	0.02	0.015
t85	0.013	0.017	0.113	0.007	0.12	0.01	0.049	0.024	0.035	0.014	0.045	0.102	0.015	0.026	0.06	0.057	0.021	0.027	0.007	0.018	0.01	0.004	0.013	0.034	0.028	0.005	0.032	0.009	0.047	0.036
t190	0.009	0.002	0.098	0.003	0.205	0.009	0.002	0.054	0.024	0.01	0.015	0.048	0.008	0.006	0.008	0.055	0.078	0.017	0.015	0.013	0.005	0.019	0.199	0.021	0.025	0.008	0.013	0.004	0.02	0.007
t27	0.009	0.009	0.131	0.002	0.245	0.032	0.003	0.008	0.019	0.035	0.027	0.108	0.009	0.014	0.051	0.052	0.017	0.017	0.021	0.012	0.006	0.002	0.024	0.056	0.015	0.014	0.011	0.001	0.014	0.037
t108	0.007	0.052	0.056	0.002	0.043	0	0.051	0.003	0.017	0.051	0.002	0.033	0.007	0.058	0.004	0.023	0.171	0.016	0.009	0.014	0.005	0.026	0.003	0.056	0.012	0.03	0.045	0.002	0.009	0.191
t26	0.012	0.01	0.102	0.004	0.184	0.005	0.022	0.026	0.032	0.019	0.028	0.073	0.013	0.016	0.036	0.064	0.058	0.026	0.017	0.018	0.008	0.011	0.034	0.036	0.023	0.014	0.032	0.005	0.034	0.04
