V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t81	0.004	0.051	0	0.012	0.002	0.002	0.821	0	0.012	0.004	0	0.014	0	0.003	0	0.004	0.003	0.004	0.001	0.002	0.002	0.03	0.007	0.003	0.008	0	0.001	0	0.006	0.001
t144	0.039	0.022	0.012	0.012	0.024	0.081	0.064	0.004	0.129	0.006	0.003	0.027	0.006	0.07	0.023	0.165	0.053	0.019	0.009	0.035	0.009	0.006	0.044	0.018	0.06	0.019	0.019	0.005	0.015	0.003
t90	0.064	0.014	0.007	0.015	0.007	0.145	0.054	0.003	0.044	0.01	0.004	0.015	0.004	0.117	0.016	0.147	0.017	0.018	0.007	0.049	0.005	0.02	0.027	0.035	0.113	0.013	0.006	0.005	0.015	0.004
t106	0.031	0.008	0	0.026	0.008	0.009	0.011	0	0.001	0.031	0.008	0.014	0.001	0.161	0.004	0.015	0.036	0.14	0.002	0.038	0.009	0.094	0.005	0.025	0.085	0.009	0.037	0.007	0.182	0.004
t92	0.044	0.004	0.002	0.022	0.014	0.029	0.006	0	0.004	0.01	0.008	0.029	0.002	0.231	0.031	0.075	0.048	0.056	0.003	0.063	0.011	0.02	0.006	0.026	0.083	0.022	0.086	0.009	0.052	0.004
t38	0.022	0.011	0.001	0.069	0.004	0.015	0.411	0	0.006	0.023	0.002	0.042	0.001	0.033	0.004	0.036	0.012	0.02	0.001	0.014	0.005	0.157	0.009	0.012	0.054	0.004	0.008	0.002	0.019	0.003
t55	0.062	0.013	0.006	0.04	0.014	0.056	0.032	0.001	0.032	0.009	0.004	0.041	0.004	0.124	0.027	0.136	0.063	0.034	0.005	0.048	0.009	0.009	0.022	0.024	0.088	0.025	0.032	0.007	0.028	0.004
t188	0.015	0.058	0.001	0.035	0.061	0.003	0.059	0	0.008	0.007	0.004	0.132	0.001	0.048	0.004	0.014	0.054	0.126	0.002	0.015	0.025	0.022	0.009	0.011	0.034	0.006	0.18	0.004	0.064	0.003
t145	0.041	0.003	0.001	0.011	0.037	0.035	0.002	0	0.011	0.004	0.006	0.018	0.003	0.26	0.038	0.028	0.066	0.037	0.005	0.053	0.009	0.007	0.008	0.024	0.077	0.031	0.112	0.007	0.063	0.004
t22	0.054	0.008	0.005	0.048	0.009	0.072	0.015	0.001	0.012	0.004	0.005	0.06	0.002	0.093	0.015	0.244	0.019	0.031	0.002	0.049	0.006	0.009	0.01	0.025	0.142	0.012	0.033	0.005	0.004	0.003
t30	0.022	0.096	0.002	0.037	0.068	0.011	0.086	0	0.05	0.006	0.003	0.138	0.002	0.045	0.006	0.047	0.053	0.045	0.004	0.021	0.016	0.025	0.022	0.012	0.053	0.009	0.086	0.004	0.029	0.004
t171	0.016	0.032	0.001	0.043	0.012	0.009	0.346	0	0.006	0.014	0.003	0.089	0.001	0.038	0.004	0.034	0.017	0.055	0.002	0.016	0.013	0.108	0.009	0.014	0.05	0.003	0.037	0.003	0.022	0.003
t177	0.039	0.004	0.004	0.01	0.021	0.029	0.004	0	0.01	0.005	0.006	0.028	0.003	0.197	0.058	0.084	0.08	0.046	0.005	0.055	0.016	0.004	0.009	0.019	0.049	0.031	0.131	0.01	0.043	0.003
t129	0.028	0.005	0.001	0.022	0.01	0.009	0.005	0	0.002	0.015	0.008	0.032	0.001	0.186	0.015	0.037	0.05	0.077	0.002	0.051	0.016	0.06	0.004	0.02	0.06	0.017	0.123	0.012	0.129	0.004
t33	0.026	0.006	0.002	0.031	0.03	0.013	0.021	0	0.009	0.007	0.005	0.067	0.002	0.103	0.029	0.083	0.122	0.066	0.003	0.034	0.02	0.007	0.009	0.013	0.041	0.022	0.174	0.008	0.044	0.002
t72	0.032	0.027	0.003	0.073	0.023	0.027	0.194	0.001	0.035	0.006	0.003	0.129	0.002	0.057	0.015	0.078	0.036	0.022	0.003	0.022	0.013	0.022	0.017	0.016	0.059	0.01	0.051	0.004	0.016	0.003
t182	0.021	0.009	0.001	0.009	0.03	0.008	0.007	0	0.01	0.013	0.005	0.016	0.002	0.117	0.015	0.029	0.17	0.086	0.005	0.032	0.018	0.008	0.011	0.011	0.029	0.023	0.126	0.008	0.177	0.003
t104	0.026	0.019	0.001	0.037	0.003	0.033	0.188	0	0.006	0.016	0.004	0.033	0.001	0.051	0.003	0.063	0.005	0.025	0.002	0.025	0.004	0.285	0.009	0.026	0.108	0.003	0.006	0.003	0.011	0.004
t173	0.041	0.062	0.004	0.014	0.051	0.042	0.051	0.001	0.074	0.009	0.005	0.035	0.004	0.104	0.01	0.044	0.05	0.05	0.01	0.036	0.013	0.022	0.036	0.029	0.088	0.014	0.037	0.006	0.054	0.006
