V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.193	-0.017	-0.141	-0.173	-0.113	-0.04	-0.012	0.119	0.16	0.036	-0.098	0.067	-0.14	0.185	-0.081	-0.093	0.137	0.118	0.15	-0.119	-0.033	-0.243	0.138	0.057	-0.081	-0.073	-0.014	-0.161	-0.044	0.161	-0.195
2	-0.017	0.054	0.047	0.063	0.022	-0.086	0.003	-0.021	-0.046	-0.005	0.043	0.011	0.117	0.014	0.02	0.022	-0.001	0.039	0.028	-0.008	0.036	0.052	-0.009	0.018	0.02	0.031	0.003	0.052	0.017	0.017	0.032
3	-0.141	0.047	0.226	0.263	0.174	0.034	0.024	-0.129	-0.201	-0.091	0.203	-0.056	0.165	-0.27	0.103	0.122	-0.143	-0.1	-0.05	0.097	0.024	0.321	-0.17	-0.067	0.077	0.14	-0.01	0.241	0.041	-0.191	0.198
4	-0.173	0.063	0.263	0.361	0.243	0.007	0.036	-0.163	-0.267	-0.11	0.297	-0.061	0.24	-0.349	0.146	0.161	-0.168	-0.14	-0.012	0.106	0.045	0.398	-0.229	-0.075	0.114	0.195	-0.024	0.357	0.052	-0.25	0.257
5	-0.113	0.022	0.174	0.243	0.174	0.042	0.026	-0.11	-0.177	-0.082	0.207	-0.049	0.121	-0.27	0.1	0.109	-0.123	-0.124	-0.01	0.078	0.017	0.274	-0.167	-0.065	0.074	0.134	-0.022	0.246	0.03	-0.196	0.172
6	-0.04	-0.086	0.034	0.007	0.042	0.206	0.005	-0.026	-0.013	-0.041	0.011	-0.056	-0.159	-0.174	0.01	0.019	-0.079	-0.14	-0.099	0.072	-0.068	0.071	-0.07	-0.076	-0.006	0.007	-0.007	0.009	-0.013	-0.137	0.04
7	-0.012	0.003	0.024	0.036	0.026	0.005	0.004	-0.014	-0.025	-0.013	0.034	-0.006	0.018	-0.04	0.015	0.016	-0.015	-0.018	0.006	0.008	0.002	0.036	-0.024	-0.008	0.01	0.021	-0.005	0.038	0.004	-0.027	0.023
8	0.119	-0.021	-0.129	-0.163	-0.11	-0.026	-0.014	0.09	0.133	0.047	-0.116	0.044	-0.109	0.171	-0.069	-0.078	0.101	0.089	0.066	-0.077	-0.021	-0.206	0.115	0.046	-0.059	-0.08	0.001	-0.154	-0.03	0.135	-0.143
9	0.16	-0.046	-0.201	-0.267	-0.177	-0.013	-0.025	0.133	0.208	0.077	-0.205	0.056	-0.192	0.259	-0.11	-0.124	0.139	0.12	0.053	-0.097	-0.037	-0.31	0.175	0.06	-0.091	-0.137	0.009	-0.258	-0.045	0.194	-0.211
10	0.036	-0.005	-0.091	-0.11	-0.082	-0.041	-0.013	0.047	0.077	0.049	-0.1	0.023	-0.033	0.141	-0.042	-0.049	0.057	0.057	-0.002	-0.034	0.005	-0.131	0.077	0.036	-0.024	-0.065	0.013	-0.106	-0.009	0.096	-0.07
11	-0.098	0.043	0.203	0.297	0.207	0.011	0.034	-0.116	-0.205	-0.1	0.269	-0.039	0.167	-0.3	0.117	0.128	-0.119	-0.105	0.051	0.062	0.026	0.304	-0.186	-0.06	0.083	0.171	-0.034	0.304	0.033	-0.202	0.183
12	0.067	0.011	-0.056	-0.061	-0.049	-0.056	-0.006	0.044	0.056	0.023	-0.039	0.033	-0.011	0.1	-0.029	-0.035	0.061	0.072	0.064	-0.053	0.005	-0.097	0.06	0.035	-0.025	-0.028	-0.001	-0.059	-0.011	0.083	-0.071
13	-0.14	0.117	0.165	0.24	0.121	-0.159	0.018	-0.109	-0.192	-0.033	0.167	-0.011	0.341	-0.087	0.092	0.105	-0.068	-0.009	-0.004	0.041	0.093	0.235	-0.103	0.009	0.092	0.113	0.008	0.221	0.058	-0.062	0.179
14	0.185	0.014	-0.27	-0.349	-0.27	-0.174	-0.04	0.171	0.259	0.141	-0.3	0.1	-0.087	0.48	-0.147	-0.166	0.219	0.247	0.072	-0.152	0.014	-0.432	0.275	0.134	-0.101	-0.195	0.034	-0.352	-0.036	0.352	-0.268
15	-0.081	0.02	0.103	0.146	0.1	0.01	0.015	-0.069	-0.11	-0.042	0.117	-0.029	0.092	-0.147	0.061	0.066	-0.074	-0.068	-0.016	0.05	0.018	0.163	-0.098	-0.034	0.05	0.077	-0.009	0.147	0.022	-0.109	0.111
16	-0.093	0.022	0.122	0.161	0.109	0.019	0.016	-0.078	-0.124	-0.049	0.128	-0.035	0.105	-0.166	0.066	0.076	-0.085	-0.074	-0.028	0.058	0.017	0.184	-0.109	-0.039	0.053	0.084	-0.008	0.158	0.025	-0.12	0.126
17	0.137	-0.001	-0.143	-0.168	-0.123	-0.079	-0.015	0.101	0.139	0.057	-0.119	0.061	-0.068	0.219	-0.074	-0.085	0.128	0.127	0.098	-0.101	-0.005	-0.232	0.137	0.068	-0.061	-0.083	0.002	-0.16	-0.028	0.174	-0.159
18	0.118	0.039	-0.1	-0.14	-0.124	-0.14	-0.018	0.089	0.12	0.057	-0.105	0.072	-0.009	0.247	-0.068	-0.074	0.127	0.312	0.112	-0.106	0.029	-0.204	0.137	0.079	-0.05	-0.067	0.007	-0.158	-0.016	0.211	-0.145
19	0.15	0.028	-0.05	-0.012	-0.01	-0.099	0.006	0.066	0.053	-0.002	0.051	0.064	-0.004	0.072	-0.016	-0.028	0.098	0.112	0.217	-0.11	0.005	-0.109	0.053	0.048	-0.029	0.02	-0.034	0.012	-0.023	0.093	-0.106
20	-0.119	-0.008	0.097	0.106	0.078	0.072	0.008	-0.077	-0.097	-0.034	0.062	-0.053	0.041	-0.152	0.05	0.058	-0.101	-0.106	-0.11	0.088	0.002	0.167	-0.097	-0.053	0.045	0.046	0.006	0.097	0.022	-0.13	0.123
21	-0.033	0.036	0.024	0.045	0.017	-0.068	0.002	-0.021	-0.037	0.005	0.026	0.005	0.093	0.014	0.018	0.017	-0.005	0.029	0.005	0.002	0.035	0.038	-0.011	0.013	0.024	0.019	0.004	0.042	0.016	0.008	0.034
22	-0.243	0.052	0.321	0.398	0.274	0.071	0.036	-0.206	-0.31	-0.131	0.304	-0.097	0.235	-0.432	0.163	0.184	-0.232	-0.204	-0.109	0.167	0.038	0.498	-0.275	-0.113	0.128	0.207	-0.013	0.375	0.063	-0.326	0.318
23	0.138	-0.009	-0.17	-0.229	-0.167	-0.07	-0.024	0.115	0.175	0.077	-0.186	0.06	-0.103	0.275	-0.098	-0.109	0.137	0.137	0.053	-0.097	-0.011	-0.275	0.171	0.073	-0.076	-0.122	0.015	-0.23	-0.031	0.206	-0.184
24	0.057	0.018	-0.067	-0.075	-0.065	-0.076	-0.008	0.046	0.06	0.036	-0.06	0.035	0.009	0.134	-0.034	-0.039	0.068	0.079	0.048	-0.053	0.013	-0.113	0.073	0.045	-0.023	-0.041	0.006	-0.074	-0.007	0.104	-0.071
25	-0.081	0.02	0.077	0.114	0.074	-0.006	0.01	-0.059	-0.091	-0.024	0.083	-0.025	0.092	-0.101	0.05	0.053	-0.061	-0.05	-0.029	0.045	0.024	0.128	-0.076	-0.023	0.046	0.056	-0.002	0.115	0.022	-0.08	0.097
26	-0.073	0.031	0.14	0.195	0.134	0.007	0.021	-0.08	-0.137	-0.065	0.171	-0.028	0.113	-0.195	0.077	0.084	-0.083	-0.067	0.02	0.046	0.019	0.207	-0.122	-0.041	0.056	0.11	-0.019	0.195	0.023	-0.133	0.125
27	-0.014	0.003	-0.01	-0.024	-0.022	-0.007	-0.005	0.001	0.009	0.013	-0.034	-0.001	0.008	0.034	-0.009	-0.008	0.002	0.007	-0.034	0.006	0.004	-0.013	0.015	0.006	-0.002	-0.019	0.011	-0.031	0.003	0.018	-0.001
28	-0.161	0.052	0.241	0.357	0.246	0.009	0.038	-0.154	-0.258	-0.106	0.304	-0.059	0.221	-0.352	0.147	0.158	-0.16	-0.158	0.012	0.097	0.042	0.375	-0.23	-0.074	0.115	0.195	-0.031	0.368	0.048	-0.251	0.248
29	-0.044	0.017	0.041	0.052	0.03	-0.013	0.004	-0.03	-0.045	-0.009	0.033	-0.011	0.058	-0.036	0.022	0.025	-0.028	-0.016	-0.023	0.022	0.016	0.063	-0.031	-0.007	0.022	0.023	0.003	0.048	0.013	-0.03	0.048
30	0.161	0.017	-0.191	-0.25	-0.196	-0.137	-0.027	0.135	0.194	0.096	-0.202	0.083	-0.062	0.352	-0.109	-0.12	0.174	0.211	0.093	-0.13	0.008	-0.326	0.206	0.104	-0.08	-0.133	0.018	-0.251	-0.03	0.274	-0.211
31	-0.195	0.032	0.198	0.257	0.172	0.04	0.023	-0.143	-0.211	-0.07	0.183	-0.071	0.179	-0.268	0.111	0.126	-0.159	-0.145	-0.106	0.123	0.034	0.318	-0.184	-0.071	0.097	0.125	-0.001	0.248	0.048	-0.211	0.231
