V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.399	0.034	0.008	-0.104	0.073	-0.168	0.268	0.087	0.01	-0.139	-0.04	-0.07	0.171	-0.045	-0.018	-0.035	-0.111	0.076	0.095	-0.054	-0.045	0.003	0.109	0.053	-0.161	0.024	0.225	-0.109	0.013	-0.016	-0.028
2	0.034	0.066	0.017	-0.066	-0.045	0.118	-0.018	0.053	-0.127	-0.05	-0.046	-0.035	0.022	-0.115	-0.048	-0.038	-0.109	0.039	0.041	0.023	0.087	0.051	-0.049	0.033	-0.128	-0.03	0.043	0.052	0.03	-0.006	-0.125
3	0.008	0.017	0.004	-0.016	-0.011	0.03	-0.005	0.013	-0.032	-0.012	-0.011	-0.009	0.005	-0.028	-0.012	-0.01	-0.027	0.01	0.01	0.005	0.022	0.013	-0.012	0.008	-0.032	-0.008	0.011	0.013	0.008	-0.002	-0.031
4	-0.104	-0.066	-0.016	0.079	0.027	-0.075	-0.034	-0.063	0.112	0.071	0.049	0.044	-0.051	0.111	0.046	0.041	0.118	-0.049	-0.054	-0.009	-0.071	-0.046	0.023	-0.04	0.145	0.023	-0.08	-0.026	-0.029	0.008	0.118
5	0.073	-0.045	-0.011	0.027	0.055	-0.137	0.081	-0.02	0.104	0.005	0.027	0.01	0.026	0.08	0.033	0.022	0.059	-0.012	-0.009	-0.03	-0.082	-0.04	0.066	-0.013	0.062	0.03	0.022	-0.069	-0.021	0.001	0.093
6	-0.168	0.118	0.03	-0.075	-0.137	0.348	-0.199	0.06	-0.271	-0.022	-0.072	-0.031	-0.056	-0.216	-0.085	-0.059	-0.163	0.037	0.028	0.089	0.203	0.107	-0.169	0.038	-0.164	-0.076	-0.044	0.175	0.056	-0.003	-0.242
7	0.268	-0.018	-0.005	-0.034	0.081	-0.199	0.208	0.028	0.09	-0.068	0.001	-0.028	0.109	0.044	0.017	-0.001	-0.009	0.03	0.043	-0.065	-0.085	-0.032	0.112	0.017	-0.038	0.036	0.136	-0.114	-0.01	-0.008	0.059
8	0.087	0.053	0.013	-0.063	-0.02	0.06	0.028	0.052	-0.09	-0.057	-0.04	-0.036	0.043	-0.091	-0.035	-0.033	-0.097	0.04	0.044	0.015	0.052	0.039	-0.019	0.032	-0.113	-0.017	0.066	0.021	0.024	-0.007	-0.093
9	0.01	-0.127	-0.032	0.112	0.104	-0.271	0.09	-0.09	0.258	0.074	0.085	0.056	-0.011	0.224	0.094	0.07	0.197	-0.064	-0.063	-0.065	-0.183	-0.103	0.12	-0.056	0.225	0.066	-0.042	-0.126	-0.058	0.009	0.246
10	-0.139	-0.05	-0.012	0.071	0.005	-0.022	-0.068	-0.057	0.074	0.072	0.04	0.042	-0.064	0.083	0.035	0.034	0.098	-0.046	-0.053	0.001	-0.04	-0.032	-0.003	-0.036	0.126	0.011	-0.092	0.001	-0.022	0.008	0.085
11	-0.04	-0.046	-0.011	0.049	0.027	-0.072	0.001	-0.04	0.085	0.04	0.033	0.026	-0.022	0.08	0.032	0.027	0.078	-0.03	-0.032	-0.017	-0.055	-0.035	0.028	-0.025	0.092	0.019	-0.039	-0.03	-0.021	0.005	0.085
12	-0.07	-0.035	-0.009	0.044	0.01	-0.031	-0.028	-0.036	0.056	0.042	0.026	0.025	-0.033	0.058	0.024	0.022	0.064	-0.028	-0.031	-0.004	-0.033	-0.024	0.007	-0.022	0.079	0.01	-0.05	-0.009	-0.015	0.005	0.06
13	0.171	0.022	0.005	-0.051	0.026	-0.056	0.109	0.043	-0.011	-0.064	-0.022	-0.033	0.075	-0.034	-0.012	-0.019	-0.06	0.036	0.044	-0.014	-0.011	0.008	0.039	0.026	-0.08	0.007	0.099	-0.039	0.009	-0.007	-0.026
14	-0.045	-0.115	-0.028	0.111	0.08	-0.216	0.044	-0.091	0.224	0.083	0.08	0.058	-0.034	0.205	0.08	0.066	0.189	-0.066	-0.068	-0.059	-0.147	-0.093	0.092	-0.056	0.211	0.052	-0.067	-0.097	-0.053	0.01	0.216
15	-0.018	-0.048	-0.012	0.046	0.033	-0.085	0.017	-0.035	0.094	0.035	0.032	0.024	-0.012	0.08	0.046	0.027	0.072	-0.028	-0.028	-0.019	-0.07	-0.034	0.035	-0.024	0.101	0.026	-0.025	-0.036	-0.021	0.004	0.094
16	-0.035	-0.038	-0.01	0.041	0.022	-0.059	-0.001	-0.033	0.07	0.034	0.027	0.022	-0.019	0.066	0.027	0.023	0.065	-0.025	-0.027	-0.01	-0.047	-0.029	0.023	-0.021	0.077	0.016	-0.033	-0.025	-0.017	0.004	0.071
17	-0.111	-0.109	-0.027	0.118	0.059	-0.163	-0.009	-0.097	0.197	0.098	0.078	0.064	-0.06	0.189	0.072	0.065	0.189	-0.072	-0.077	-0.037	-0.124	-0.083	0.063	-0.059	0.216	0.042	-0.1	-0.067	-0.049	0.012	0.198
18	0.076	0.039	0.01	-0.049	-0.012	0.037	0.03	0.04	-0.064	-0.046	-0.03	-0.028	0.036	-0.066	-0.028	-0.025	-0.072	0.031	0.035	0.006	0.038	0.027	-0.009	0.025	-0.089	-0.012	0.055	0.011	0.017	-0.005	-0.069
19	0.095	0.041	0.01	-0.054	-0.009	0.028	0.043	0.044	-0.063	-0.053	-0.032	-0.031	0.044	-0.068	-0.028	-0.027	-0.077	0.035	0.039	0.002	0.036	0.027	-0.004	0.027	-0.097	-0.011	0.066	0.005	0.018	-0.006	-0.07
20	-0.054	0.023	0.005	-0.009	-0.03	0.089	-0.065	0.015	-0.065	0.001	-0.017	-0.004	-0.014	-0.059	-0.019	-0.01	-0.037	0.006	0.002	0.073	0.03	0.032	-0.048	0.006	-0.017	-0.016	-0.021	0.048	0.012	0	-0.048
21	-0.045	0.087	0.022	-0.071	-0.082	0.203	-0.085	0.052	-0.183	-0.04	-0.055	-0.033	-0.011	-0.147	-0.07	-0.047	-0.124	0.038	0.036	0.03	0.144	0.067	-0.091	0.036	-0.155	-0.051	0.008	0.095	0.04	-0.005	-0.175
22	0.003	0.051	0.013	-0.046	-0.04	0.107	-0.032	0.039	-0.103	-0.032	-0.035	-0.024	0.008	-0.093	-0.034	-0.029	-0.083	0.027	0.027	0.032	0.067	0.043	-0.048	0.023	-0.087	-0.024	0.021	0.05	0.024	-0.004	-0.097
23	0.109	-0.049	-0.012	0.023	0.066	-0.169	0.112	-0.019	0.12	-0.003	0.028	0.007	0.039	0.092	0.035	0.023	0.063	-0.009	-0.004	-0.048	-0.091	-0.048	0.085	-0.012	0.056	0.035	0.039	-0.087	-0.023	0	0.103
24	0.053	0.033	0.008	-0.04	-0.013	0.038	0.017	0.032	-0.056	-0.036	-0.025	-0.022	0.026	-0.056	-0.024	-0.021	-0.059	0.025	0.027	0.006	0.036	0.023	-0.012	0.02	-0.073	-0.012	0.04	0.013	0.015	-0.004	-0.059
