feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t71	1.007	-1.479	-1.473	-0.05	0.713	-1.498	0.032	-0.912	1.167	-0.228	-0.389	0.415	0.246	0.629	0.507	1.399	1.773	-1.378	0.124	-0.664	-0.458	-0.389	-0.595	-0.071	2.103	-0.399	0.501	-1.163	-0.032	0.539
t62	1.468	-0.479	-1.15	-0.841	0.16	0.287	-0.197	-0.108	-0.479	-0.813	-0.925	0.048	0.599	-0.843	0.011	0.957	0.36	-0.767	0.757	-0.23	0.798	0.416	-1.211	0.467	0.522	-0.686	1.146	-0.3	0.475	0.553
t144	2.127	-0.511	-1.192	-0.979	0.348	-0.186	0.211	-0.022	-0.461	-1.034	-0.993	-0.076	0.883	-0.924	-0.292	0.94	0.31	-0.677	0.864	-0.004	0.673	0.349	-1.002	0.508	0.164	-0.751	1.414	-0.627	0.44	0.495
t103	0.967	-0.725	-1.226	-0.53	0.245	0.123	-0.481	-0.32	-0.169	-0.515	-0.771	0.208	0.395	-0.581	0.108	1.118	0.765	-0.956	0.53	0.107	0.502	0.311	-1.227	0.304	1.104	-0.655	0.764	-0.345	0.369	0.577
t170	1.09	-0.185	-1.037	-0.911	-0.068	1.092	-0.63	0.055	-1.016	-0.762	-1.011	0.055	0.51	-1.255	-0.191	0.911	0.128	-0.644	0.852	0.132	1.312	0.697	-1.53	0.592	0.225	-0.829	1.039	0.125	0.645	0.605
t161	1.853	-0.658	-1.231	-0.836	0.345	-0.296	0.156	-0.173	-0.172	-0.876	-0.893	0.009	0.725	-0.657	0.049	0.99	0.485	-0.813	0.725	-0.353	0.468	0.247	-0.986	0.4	0.624	-0.645	1.272	-0.64	0.369	0.507
t84	2.415	-0.324	-1.142	-1.22	0.234	0.077	0.349	0.166	-0.718	-1.221	-1.131	-0.205	1.009	-1.227	-0.153	0.796	-0.111	-0.553	1.009	-0.247	0.791	0.501	-1.095	0.606	-0.059	-0.744	1.7	-0.506	0.526	0.473
t187	2.032	-0.551	-1.198	-0.943	0.331	-0.207	0.212	-0.077	-0.357	-0.983	-0.957	-0.048	0.818	-0.819	-0.126	0.944	0.353	-0.723	0.822	-0.257	0.629	0.312	-0.993	0.476	0.321	-0.703	1.382	-0.619	0.42	0.502
t13	1.619	-0.464	-1.163	-0.896	0.191	0.294	-0.17	-0.027	-0.578	-0.885	-0.983	-0.005	0.7	-1.034	-0.056	0.936	0.239	-0.727	0.792	0.104	0.717	0.487	-1.247	0.483	0.477	-0.721	1.218	-0.32	0.483	0.532
t65	1.646	-0.315	-1.09	-0.963	0.135	0.442	-0.169	0.006	-0.755	-0.95	-0.996	-0.007	0.698	-1.027	-0.33	0.907	0.242	-0.64	0.892	-0.064	1.12	0.492	-1.21	0.586	0.018	-0.784	1.245	-0.25	0.556	0.559
t25	1.857	-0.713	-1.249	-0.784	0.397	-0.391	0.114	-0.198	-0.133	-0.892	-0.884	0.023	0.745	-0.632	-0.031	1.005	0.537	-0.835	0.702	-0.079	0.357	0.229	-0.963	0.383	0.649	-0.618	1.222	-0.668	0.342	0.502
