V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.067	0.087	-0.062	0.119	0.092	-0.066	-0.028	-0.092	-0.023	-0.038	-0.096	0.076	0.163	0.054	0.061	-0.069	-0.111	-0.184	-0.069	-0.115	-0.13	-0.036	0.071	-0.047	-0.078	0.089	0.051	-0.06	-0.092	0.107	-0.113
2	0.087	0.113	-0.081	0.154	0.119	-0.085	-0.036	-0.119	-0.029	-0.049	-0.124	0.098	0.211	0.07	0.079	-0.089	-0.143	-0.238	-0.089	-0.148	-0.168	-0.046	0.092	-0.06	-0.1	0.115	0.065	-0.078	-0.119	0.138	-0.146
3	-0.062	-0.081	0.058	-0.11	-0.085	0.061	0.026	0.085	0.021	0.035	0.089	-0.07	-0.151	-0.05	-0.057	0.064	0.103	0.171	0.063	0.106	0.121	0.033	-0.066	0.043	0.072	-0.082	-0.047	0.056	0.085	-0.099	0.104
4	0.119	0.154	-0.11	0.21	0.163	-0.116	-0.049	-0.163	-0.04	-0.067	-0.17	0.134	0.288	0.096	0.108	-0.122	-0.196	-0.326	-0.121	-0.203	-0.23	-0.063	0.126	-0.082	-0.137	0.157	0.089	-0.106	-0.162	0.188	-0.199
5	0.092	0.119	-0.085	0.163	0.126	-0.09	-0.038	-0.126	-0.031	-0.052	-0.131	0.104	0.223	0.074	0.084	-0.094	-0.152	-0.252	-0.094	-0.157	-0.178	-0.049	0.097	-0.064	-0.106	0.121	0.069	-0.082	-0.125	0.146	-0.154
6	-0.066	-0.085	0.061	-0.116	-0.09	0.064	0.027	0.09	0.022	0.037	0.094	-0.074	-0.159	-0.053	-0.059	0.067	0.108	0.179	0.067	0.112	0.127	0.035	-0.069	0.045	0.076	-0.086	-0.049	0.058	0.089	-0.104	0.11
7	-0.028	-0.036	0.026	-0.049	-0.038	0.027	0.012	0.038	0.009	0.016	0.04	-0.032	-0.068	-0.023	-0.025	0.029	0.046	0.077	0.028	0.048	0.054	0.015	-0.03	0.019	0.032	-0.037	-0.021	0.025	0.038	-0.044	0.047
8	-0.092	-0.119	0.085	-0.163	-0.126	0.09	0.038	0.126	0.031	0.052	0.132	-0.104	-0.224	-0.075	-0.084	0.094	0.152	0.253	0.094	0.157	0.178	0.049	-0.097	0.064	0.106	-0.122	-0.069	0.082	0.126	-0.146	0.154
9	-0.023	-0.029	0.021	-0.04	-0.031	0.022	0.009	0.031	0.008	0.013	0.033	-0.026	-0.055	-0.018	-0.021	0.023	0.038	0.062	0.023	0.039	0.044	0.012	-0.024	0.016	0.026	-0.03	-0.017	0.02	0.031	-0.036	0.038
10	-0.038	-0.049	0.035	-0.067	-0.052	0.037	0.016	0.052	0.013	0.021	0.054	-0.043	-0.091	-0.03	-0.034	0.039	0.062	0.103	0.038	0.064	0.073	0.02	-0.04	0.026	0.044	-0.05	-0.028	0.034	0.051	-0.06	0.063
