V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t75	-4.882	-2.438	-3.09	-4.863	-6.686	-5.492	-4.922	-3.969	-3.325	-4.606	-3.165	-5.9	-5.881	-5.889	-4.277	-1.386	-4.323	-5.778	-4.503	-2.46	-4.446	-3.668	-2.069	-3.035	-5.214	-3.145	-5.346	-4.755	-2.646	-5.982
t125	-3.516	-3.407	-1.775	-4.44	-5.446	-4.861	-4.389	-4.425	-4.716	-4.231	-4.462	-5.436	-4.793	-4.515	-5.97	-2.715	-3.375	-4.324	-5.502	-4.75	-4.354	-3.702	-3.942	-3.079	-2.789	-4.267	-5.96	-3.875	-1.135	-4.739
t72	-3.274	-5.001	-1.699	-4.593	-3.312	-4.673	-3.265	-4.694	-6.141	-4.005	-5.348	-6.05	-2.8	-5.621	-2.564	-3.833	-3.171	-3.998	-5.065	-6.581	-4.018	-3.601	-3.32	-2.378	-2.767	-6.511	-4.998	-2.5	-2.875	-3.612
t38	-4.731	-4.478	-2.651	-5.621	-9.281	-6.019	-6.651	-6.266	-3.197	-5.298	-4.426	-5.393	-8.399	-5.828	-10.266	-2.257	-4.429	-4.855	-5.37	-2.141	-5.7	-4.677	-5.099	-3.158	-3.576	-2.27	-6.274	-6.619	-0.942	-6.174
t146	-3.833	-1.521	-1.629	-3.772	-3.552	-6.012	-3.369	-3.234	-3.382	-4.481	-4.806	-5.625	-5.365	-3.929	-5.128	-4.018	-2.802	-5.048	-5.575	-3.98	-3.796	-4.556	-2.561	-3.441	-5.245	-6.314	-5.512	-3.996	-2.748	-5.31
t116	-4.579	-3.487	-3.229	-4.299	-2.516	-5.897	-3.617	-3.615	-4.233	-4.081	-3.572	-5.614	-5.238	-5.082	-2.701	-1.475	-3.137	-5.885	-5.105	-3.992	-2.018	-4.556	-2.319	-3.649	-5.293	-5.969	-4.256	-4.028	-4.212	-5.244
t55	-4.377	-1.66	-2.831	-4.707	-6.913	-6.392	-5.353	-3.86	-2.679	-5.104	-3.512	-5.725	-7.702	-6.429	-6.863	-2.185	-4.037	-6.195	-5.259	-2.323	-4.425	-4.469	-1.792	-3.762	-5.95	-3.033	-6.238	-5.766	-2.476	-6.629
t65	-2.797	-3.753	-1.623	-4.168	-1.93	-5.371	-3.417	-4.629	-4.832	-3.293	-4.518	-5.523	-4.646	-5.872	-4.21	-2.97	-2.724	-4.456	-5.131	-4.85	-2.398	-4.019	-3.252	-4.524	-3.912	-5.604	-4.5	-3.361	-3.238	-4.288
t49	-4.934	-2.985	-2.841	-4.692	-5.391	-6.367	-4.073	-3.882	-2.907	-5.275	-4.631	-6.232	-5.898	-6.726	-3.543	-3.088	-3.826	-5.85	-4.609	-3.261	-4.606	-4.494	-0.793	-2.455	-5.951	-5.816	-4.551	-4.508	-4.039	-5.603
t164	-3.193	-4.35	-1.405	-4.314	-2.645	-4.903	-3.132	-4.852	-5.544	-3.802	-5.46	-5.758	-3.315	-4.171	-3.71	-4.138	-2.802	-3.861	-5.275	-6.306	-3.826	-3.968	-3.886	-2.914	-3.026	-6.909	-4.946	-2.694	-2.525	-3.768
t54	-5.022	-1.157	-3.367	-4.762	-5.35	-6.434	-4.34	-3.013	-3.816	-5.274	-4.096	-6.832	-5.65	-6.221	-3.105	-3.003	-4.451	-6.77	-5.463	-3.952	-4.533	-4.405	-1.166	-4.039	-7.051	-5.476	-6.292	-4.613	-4.124	-6.695
t73	-4.764	-2.332	-2.664	-4.767	-6.772	-5.895	-4.509	-3.901	-2.521	-5.193	-4.116	-6.09	-5.924	-6.211	-4.366	-2.534	-4.17	-5.589	-4.408	-2.64	-5.26	-3.966	-1.236	-2.576	-5.498	-4.406	-5.229	-4.618	-2.953	-5.886
t152	-3.888	-4.788	-2.213	-4.822	-5.722	-4.884	-4.357	-5.351	-4.337	-4.385	-4.31	-5.124	-4.889	-4.66	-5.062	-2.325	-3.369	-4.087	-4.968	-4.225	-4.097	-3.896	-4.198	-1.478	-2.436	-4.616	-4.835	-4.204	-1.745	-4.444
t113	-3.513	-5.081	-1.544	-4.928	-5.452	-4.712	-3.83	-5.304	-5.124	-4.495	-5.436	-5.939	-3.554	-5.773	-3.786	-4.015	-3.553	-3.713	-4.701	-5.298	-5.306	-3.523	-3.566	-1.542	-2.545	-5.7	-5.047	-3.119	-2.206	-3.896
t195	-3.674	-3.854	-1.529	-4.377	-4.568	-5.048	-3.447	-4.228	-4.423	-4.428	-5.056	-5.911	-3.881	-5.558	-3.756	-3.848	-3.178	-4.09	-4.642	-4.936	-4.702	-3.675	-2.261	-1.852	-3.537	-5.921	-4.846	-3.077	-2.458	-4.092
t166	-4.176	-3.055	-2.351	-4.093	-3.418	-5.617	-3.058	-3.322	-4.091	-4.739	-4.735	-5.817	-4.216	-4.763	-2.347	-3.193	-3.075	-5.142	-5.147	-5.01	-3.535	-4.231	-1.678	-2.104	-4.597	-7.039	-4.631	-3.393	-3.546	-4.737
t192	-4.267	-4.487	-3.053	-4.921	-4.428	-5.016	-3.668	-4.441	-5.608	-4.79	-4.488	-6.078	-3.405	-5.32	-1.4	-2.549	-3.807	-5.115	-5.212	-6.238	-3.804	-3.808	-2.665	-1.596	-3.425	-6.422	-4.89	-3.323	-3.345	-4.55
t30	-2.772	-4.539	-1.085	-4.396	-3.299	-5.081	-3.629	-5.19	-4.948	-3.656	-5.295	-5.607	-4.369	-5.858	-5.103	-3.898	-2.791	-3.668	-4.895	-5.17	-3.831	-3.896	-3.608	-3.288	-3.086	-5.661	-4.773	-3.216	-2.395	-3.79
t33	-2.899	-4.771	-1.136	-4.404	-3.743	-5.407	-4.489	-5.52	-4.813	-3.639	-4.935	-5.194	-5.886	-5.131	-8.465	-3.483	-2.718	-3.825	-5.887	-4.61	-3.326	-4.487	-5.443	-4.691	-2.665	-4.657	-5.634	-4.256	-1.593	-4.473
t149	-4.67	-1.276	-3.321	-4.352	-4.675	-5.991	-4.555	-3.387	-3.716	-4.444	-3.357	-5.658	-6.171	-4.444	-4.628	-1.467	-3.796	-6.431	-5.998	-3.573	-3.017	-4.448	-2.741	-4.473	-5.66	-4.357	-6.006	-4.972	-2.822	-6.518
t23	-3.98	-3.391	-1.732	-4.182	-4.38	-5.706	-3.53	-4.234	-2.855	-4.361	-4.55	-5.387	-5.421	-5.537	-4.429	-3.191	-2.906	-4.423	-4.234	-3.055	-3.766	-4.151	-1.905	-2.077	-4.632	-5.507	-3.969	-4.033	-3.05	-4.61
t76	-3.923	-2.541	-2.028	-3.921	-3.547	-5.285	-3.33	-3.908	-3.729	-4.125	-4.183	-5.105	-4.59	-3.12	-4.026	-2.756	-2.722	-4.651	-5.36	-4.385	-3.191	-4.164	-3.023	-2.324	-3.858	-5.898	-4.793	-3.716	-2.283	-4.716
t199	-4.506	-3.45	-1.649	-4.764	-7.516	-5.613	-4.811	-4.428	-2.822	-5.008	-4.756	-5.847	-6.187	-6.227	-6.735	-3.397	-3.767	-4.383	-4.229	-2.159	-6.066	-3.969	-2.415	-2.024	-4.494	-3.825	-5.467	-4.65	-1.865	-5.167
t182	-5.037	-1.77	-2.623	-4.3	-5.748	-6.52	-4.7	-3.364	-2.113	-4.963	-3.904	-5.607	-7.374	-4.691	-6.785	-2.325	-3.542	-5.89	-5.293	-1.751	-4.184	-4.882	-2.413	-3.877	-6.153	-4.393	-5.698	-5.478	-2.79	-6.458
t92	-3.463	-4.614	-2.124	-4.283	-3.132	-4.835	-3.669	-4.376	-4.908	-3.57	-4.003	-5.353	-4.209	-5.553	-3.566	-1.819	-2.93	-4.396	-4.815	-4.8	-2.615	-3.688	-3.015	-3.073	-3.049	-5.086	-4.298	-3.226	-2.687	-4.044
t59	-2.977	-6.379	-2.018	-5.181	-4.705	-4.332	-4.598	-6.114	-6.17	-3.384	-4.174	-5.498	-4.15	-7.03	-4.21	-2.07	-3.543	-3.753	-4.364	-5.101	-3.349	-3.23	-4.43	-2.73	-1.989	-3.723	-4.561	-3.441	-2.215	-3.663
t37	-3.597	-4.426	-1.287	-5.385	-8.05	-5.189	-5.229	-6.176	-3.978	-4.775	-5.457	-6.048	-5.664	-6.812	-7.451	-4.344	-4.158	-3.688	-4.328	-3.673	-6.755	-3.641	-3.767	-2.288	-3.236	-3.539	-5.806	-4.487	-1.231	-4.742
t119	-3.425	-4.189	-1.419	-4.396	-5.375	-5.484	-4.559	-5.116	-3.286	-4.034	-4.505	-4.858	-6.456	-5.376	-7.489	-2.789	-2.882	-3.987	-4.781	-2.627	-3.811	-4.243	-4.002	-2.912	-3.381	-3.87	-4.852	-4.745	-1.685	-4.679
t32	-4.472	-3.462	-3.488	-4.607	-3.539	-5.87	-4.526	-4.293	-4.369	-4.08	-3.249	-5.484	-6.128	-5.28	-4.357	-0.771	-3.542	-6.062	-5.649	-3.915	-2.152	-4.543	-3.173	-4.521	-4.746	-4.707	-4.856	-4.707	-3.421	-5.703
t111	-4.498	-3.221	-2.056	-4.736	-7.681	-5.747	-5.242	-4.528	-2.597	-5.138	-4.237	-5.495	-6.987	-5.326	-7.73	-2.721	-3.775	-4.835	-4.915	-2.253	-5.737	-4.266	-2.808	-2.318	-4.274	-3.529	-5.907	-5.148	-1.4	-5.595
t48	-4.198	-4.746	-2.208	-5.367	-8.48	-5.575	-6.212	-5.984	-3.878	-4.958	-4.555	-5.356	-7.496	-5.665	-9.59	-2.635	-4.131	-4.456	-5.324	-2.825	-5.585	-4.44	-5.295	-2.823	-3.085	-2.721	-6.418	-5.836	-0.814	-5.637
t89	-4.731	-0.935	-2.479	-4.275	-4.632	-6.485	-3.945	-2.89	-3.215	-4.975	-4.665	-6.544	-5.723	-5.045	-4.627	-3.882	-3.804	-6.141	-5.71	-3.811	-4.587	-4.633	-1.668	-4.487	-6.932	-5.914	-6.408	-4.441	-3.565	-6.425
t68	-4.402	-2.75	-1.392	-4.655	-6.941	-6.42	-4.653	-4.446	-2.005	-5.241	-5.57	-6.173	-6.993	-6.551	-7.331	-4.566	-3.771	-4.753	-4.514	-2.042	-6.36	-4.51	-1.856	-3.189	-5.84	-4.792	-5.544	-4.958	-2.599	-5.678
t97	-5.037	-1.194	-2.66	-4.701	-7.03	-6.713	-5.092	-3.901	-1.961	-5.52	-4.33	-6.175	-7.588	-5.023	-6.939	-3.35	-4.292	-6.201	-5.462	-2.237	-5.689	-4.794	-1.987	-3.998	-6.698	-4.507	-6.411	-5.613	-2.694	-6.988
t94	-3.581	-4.763	-1.305	-5.019	-7.088	-5.101	-4.925	-5.443	-4.67	-4.73	-5.537	-5.789	-5.34	-5.774	-7.188	-4.182	-3.702	-3.703	-4.947	-4.171	-6.03	-3.911	-4.418	-2.117	-2.846	-4.396	-6.105	-4.23	-1.227	-4.508
t115	-3.242	-2.772	-1.496	-4.239	-5.254	-5.359	-4.063	-4.453	-3.24	-4.448	-4.416	-5.286	-5.461	-4.806	-6.033	-3.266	-3.137	-4.39	-5.085	-3.797	-4.401	-3.906	-2.853	-2.767	-3.492	-4.735	-5.322	-4.045	-1.642	-4.871
t101	-3.627	-5.48	-1.914	-4.822	-4.871	-4.97	-4.034	-5.721	-4.992	-4.493	-5.095	-5.304	-4.501	-4.708	-5.202	-3.219	-3.122	-3.818	-5.29	-5.363	-4.401	-4.12	-4.381	-1.64	-1.871	-5.954	-4.662	-3.649	-1.83	-3.898
t198	-3.321	-4.869	-2.123	-4.667	-2.382	-5.057	-3.182	-4.708	-6.116	-3.699	-4.952	-6.152	-3.175	-6.504	-1.587	-3.436	-3.236	-4.501	-4.847	-5.92	-3.069	-3.755	-3.099	-3.101	-3.782	-6.624	-4.405	-2.716	-3.995	-3.911
t162	-5.268	-1.796	-3.293	-4.618	-6.409	-6.426	-4.754	-3.53	-2.36	-5.387	-3.66	-5.865	-6.902	-5.537	-5.162	-1.945	-4.082	-6.443	-5.355	-2.627	-4.316	-4.588	-1.449	-3.323	-6.076	-4.374	-5.61	-5.385	-3.098	-6.658
t79	-3.436	-3.886	-1.547	-4.464	-4.86	-4.814	-3.992	-4.948	-3.951	-3.774	-4.371	-5.291	-4.695	-5.015	-4.786	-2.707	-3.142	-3.95	-4.523	-3.733	-4.305	-3.552	-3.192	-2.457	-3.279	-4.305	-4.765	-3.625	-1.808	-4.252
