V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.083	-0.008	-0.12	0.015	0.052	0.023	-0.002	0.057	-0.008	0.052	-0.007	-0.011	0.092	-0.041	-0.014	-0.014	-0.089	-0.001	-0.038	0.037	0.008	0.043	-0.132	-0.016	-0.012	-0.045	0	0.007	0.016	-0.049	-0.065
2	-0.008	0.04	-0.082	0.004	0.031	0	-0.006	0.045	0.002	0.034	0.034	-0.003	0.034	0.017	-0.02	0.02	0.003	-0.003	-0.017	-0.007	-0.022	0.011	0.026	-0.014	0.044	-0.013	-0.01	0.029	-0.082	0.018	-0.038
3	-0.12	-0.082	0.584	-0.05	-0.163	-0.003	-0.029	-0.27	0.017	-0.187	-0.145	0.012	-0.207	0.105	0.114	-0.091	0.126	-0.041	0.004	-0.132	0.025	-0.052	0.106	0.101	-0.156	0.058	-0.046	-0.1	0.246	0.076	0.21
4	0.015	0.004	-0.05	0.005	0.014	-0.001	0.004	0.024	-0.003	0.016	0.01	-0.004	0.022	-0.009	-0.007	0.006	-0.016	0.005	0	0.019	0.001	0.004	-0.02	-0.01	0.01	-0.003	0.006	0.006	-0.014	-0.014	-0.018
5	0.052	0.031	-0.163	0.014	0.078	0.045	-0.019	0.071	0.005	0.077	0.024	0.019	0.074	-0.043	-0.049	0.004	-0.054	-0.016	-0.053	-0.029	-0.03	0.063	-0.053	-0.002	0.024	-0.083	-0.022	0.039	-0.063	0.025	-0.085
6	0.023	0	-0.003	-0.001	0.045	0.102	-0.044	-0.025	0.029	0.029	-0.016	0.088	-0.048	-0.102	-0.069	-0.024	0.014	-0.042	-0.05	-0.155	-0.044	0.082	0.028	0.072	-0.038	-0.13	-0.039	0.018	0.03	0.132	-0.017
7	-0.002	-0.006	-0.029	0.004	-0.019	-0.044	0.026	0.021	-0.013	-0.01	0.016	-0.03	0.013	0.017	0.019	0.018	-0.006	0.026	0.04	0.079	0.023	-0.039	-0.01	-0.033	0.021	0.059	0.032	-0.007	-0.011	-0.061	0.008
8	0.057	0.045	-0.27	0.024	0.071	-0.025	0.021	0.143	-0.017	0.086	0.07	-0.038	0.134	-0.007	-0.029	0.042	-0.074	0.026	-0.006	0.108	-0.002	0.011	-0.077	-0.068	0.083	0.003	0.026	0.042	-0.122	-0.076	-0.102
9	-0.008	0.002	0.017	-0.003	0.005	0.029	-0.013	-0.017	0.011	0.001	-0.002	0.031	-0.034	-0.027	-0.021	-0.004	0.021	-0.013	-0.007	-0.056	-0.016	0.018	0.036	0.026	-0.008	-0.034	-0.011	0.005	0.004	0.053	0.007
10	0.052	0.034	-0.187	0.016	0.077	0.029	-0.01	0.086	0.001	0.083	0.034	0.005	0.087	-0.03	-0.04	0.011	-0.063	-0.008	-0.043	0.001	-0.026	0.052	-0.059	-0.017	0.037	-0.066	-0.015	0.041	-0.081	0.003	-0.09
11	-0.007	0.034	-0.145	0.01	0.024	-0.016	0.016	0.07	-0.002	0.034	0.064	0.004	0.015	-0.022	-0.036	0.045	0.014	0.02	0.033	0.035	-0.012	-0.013	0.049	-0.028	0.069	0.014	0.027	0.03	-0.096	0.001	-0.031
12	-0.011	-0.003	0.012	-0.004	0.019	0.088	-0.03	-0.038	0.031	0.005	0.004	0.104	-0.106	-0.118	-0.078	-0.004	0.061	-0.028	-0.002	-0.154	-0.042	0.051	0.103	0.076	-0.021	-0.099	-0.016	0.016	0.02	0.15	0.017
13	0.092	0.034	-0.207	0.022	0.074	-0.048	0.013	0.134	-0.034	0.087	0.015	-0.106	0.23	0.086	0.039	0.001	-0.153	0.014	-0.07	0.158	0.02	0.022	-0.216	-0.093	0.042	0.016	-0.007	0.022	-0.078	-0.162	-0.125
14	-0.041	0.017	0.105	-0.009	-0.043	-0.102	0.017	-0.007	-0.027	-0.03	-0.022	-0.118	0.086	0.199	0.114	-0.009	-0.03	0.011	-0.02	0.118	0.03	-0.061	-0.058	-0.065	0.015	0.114	-0.017	-0.02	-0.031	-0.125	0.011
15	-0.014	-0.02	0.114	-0.007	-0.049	-0.069	0.019	-0.029	-0.021	-0.04	-0.036	-0.078	0.039	0.114	0.09	-0.02	-0.031	0.013	0.003	0.095	0.038	-0.05	-0.068	-0.037	-0.02	0.086	0.001	-0.034	0.039	-0.104	0.031
16	-0.014	0.02	-0.091	0.006	0.004	-0.024	0.018	0.042	-0.004	0.011	0.045	-0.004	0.001	-0.009	-0.02	0.038	0.02	0.021	0.037	0.038	0	-0.025	0.045	-0.027	0.051	0.031	0.026	0.017	-0.067	-0.012	-0.012
