V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.032	0.04	-0.028	0.049	-0.022	-0.067	0.088	0.019	-0.043	0.048	-0.019	-0.028	0.023	0.051	-0.08	0.046	0.015	0.048	-0.07	0.047	-0.067	-0.064	-0.047	0.082	0.028	0.046	0.091	0.039	-0.076	0.052	-0.029
2	0.04	0.057	-0.035	0.056	-0.039	-0.093	0.11	0.024	-0.064	0.06	-0.023	-0.038	0.033	0.063	-0.083	0.059	0.019	0.078	-0.106	0.059	-0.09	-0.091	-0.086	0.083	0.033	0.059	0.118	0.049	-0.096	0.067	-0.035
3	-0.028	-0.035	0.024	-0.042	0.02	0.057	-0.076	-0.017	0.036	-0.041	0.017	0.024	-0.021	-0.044	0.071	-0.04	-0.013	-0.04	0.059	-0.04	0.057	0.056	0.039	-0.073	-0.024	-0.04	-0.078	-0.033	0.066	-0.046	0.025
4	0.049	0.056	-0.042	0.085	-0.015	-0.098	0.134	0.025	-0.063	0.073	-0.026	-0.046	0.016	0.075	-0.125	0.064	0.023	0.069	-0.102	0.082	-0.101	-0.081	-0.059	0.129	0.043	0.066	0.144	0.069	-0.107	0.071	-0.042
5	-0.022	-0.039	0.02	-0.015	0.05	0.056	-0.064	-0.021	0.036	-0.034	0.018	0.014	-0.049	-0.039	0.049	-0.043	-0.01	-0.046	0.06	-0.016	0.048	0.076	0.058	-0.048	-0.019	-0.039	-0.055	-0.012	0.068	-0.052	0.023
6	-0.067	-0.093	0.057	-0.098	0.056	0.152	-0.183	-0.038	0.105	-0.099	0.036	0.066	-0.044	-0.104	0.139	-0.094	-0.032	-0.128	0.174	-0.104	0.149	0.143	0.138	-0.139	-0.055	-0.096	-0.198	-0.086	0.156	-0.107	0.058
7	0.088	0.11	-0.076	0.134	-0.064	-0.183	0.245	0.055	-0.114	0.132	-0.054	-0.075	0.069	0.141	-0.228	0.129	0.04	0.128	-0.188	0.128	-0.182	-0.18	-0.122	0.234	0.077	0.127	0.248	0.106	-0.212	0.146	-0.08
8	0.019	0.024	-0.017	0.025	-0.021	-0.038	0.055	0.016	-0.02	0.029	-0.015	-0.012	0.028	0.033	-0.061	0.033	0.008	0.02	-0.033	0.021	-0.036	-0.046	-0.017	0.064	0.018	0.03	0.048	0.017	-0.053	0.038	-0.02
9	-0.043	-0.064	0.036	-0.063	0.036	0.105	-0.114	-0.02	0.08	-0.062	0.019	0.049	-0.018	-0.065	0.065	-0.056	-0.022	-0.102	0.132	-0.073	0.103	0.091	0.117	-0.06	-0.033	-0.059	-0.134	-0.061	0.093	-0.064	0.034
10	0.048	0.06	-0.041	0.073	-0.034	-0.099	0.132	0.029	-0.062	0.071	-0.029	-0.041	0.035	0.076	-0.121	0.069	0.022	0.07	-0.103	0.07	-0.099	-0.096	-0.068	0.125	0.042	0.069	0.135	0.058	-0.114	0.078	-0.043
