feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t35	-0.271	-0.722	0.458	0.627	-1.361	-1.95	0.599	2.571	-1.857	1.786	-1.825	-1.161	1.533	0.799	0.195	1.517	-0.664	0.728	-0.957	-1.198	-1.389	0.037	-2.14	1.396	1.841	-1.199	1.347	1.16	-0.264	0.353
t42	-0.496	-1.17	0.649	0.466	-0.846	-1.315	-0.013	2.405	-1.341	1.464	-1.688	-0.949	1.135	0.411	0.423	1.124	-0.776	0.027	-0.14	-1.429	-0.831	0.803	-1.247	1.259	1.681	-1.567	0.729	0.988	0.355	-0.122
t57	-0.285	-0.844	0.401	0.803	-1.107	-1.944	0.622	2.487	-1.856	1.785	-1.85	-1.257	1.239	0.777	-0.041	1.432	-0.688	0.572	-0.902	-1.062	-1.451	0.224	-1.907	1.572	1.838	-1.259	1.434	1.274	-0.247	0.229
t11	-0.091	-0.526	0.121	0.932	-1.643	-2.524	1.285	2.702	-2.136	2.114	-2.132	-1.405	1.766	1.145	-0.867	1.864	-0.647	0.779	-1.407	-0.974	-1.956	-0.613	-2.284	2.378	2.015	-0.876	1.946	1.334	-1.08	0.76
t143	-0.373	-0.885	0.545	0.395	-1.391	-1.63	0.344	2.601	-1.533	1.643	-1.835	-0.936	1.729	0.671	0.147	1.463	-0.731	0.298	-0.439	-1.52	-1.047	0.158	-1.631	1.517	1.787	-1.3	0.894	0.891	-0.144	0.3
t100	-0.091	-0.523	0.157	1.011	-1.477	-2.536	1.23	2.626	-2.225	2.099	-2.041	-1.484	1.509	1.101	-0.582	1.767	-0.621	0.96	-1.555	-0.823	-1.998	-0.441	-2.475	2.077	1.992	-0.928	2.053	1.467	-0.9	0.636
t125	-0.268	-0.635	0.54	0.513	-1.459	-1.932	0.513	2.59	-1.893	1.763	-1.743	-1.116	1.619	0.772	0.593	1.515	-0.631	0.947	-1.055	-1.24	-1.329	0.012	-2.416	1.054	1.821	-1.196	1.299	1.131	-0.137	0.361
t134	-0.587	-1.378	0.671	0.346	-0.846	-1.015	-0.172	2.427	-1.062	1.342	-1.773	-0.755	1.323	0.367	0.054	1.113	-0.861	-0.503	0.449	-1.729	-0.543	0.902	-0.547	1.568	1.654	-1.658	0.285	0.715	0.339	-0.143
t191	-0.225	-0.82	0.271	1.006	-1.086	-2.135	0.863	2.484	-2.002	1.891	-1.953	-1.391	1.175	0.908	-0.45	1.515	-0.685	0.592	-1.049	-0.91	-1.674	0.101	-1.902	1.881	1.896	-1.181	1.666	1.389	-0.496	0.307
t16	-0.32	-0.84	0.462	0.567	-1.318	-1.812	0.513	2.574	-1.678	1.731	-1.864	-1.08	1.57	0.738	0.002	1.484	-0.71	0.422	-0.678	-1.323	-1.257	0.112	-1.785	1.621	1.823	-1.249	1.168	1.058	-0.256	0.315
t136	-0.263	-0.784	0.372	0.75	-1.221	-2.026	0.693	2.539	-1.826	1.832	-1.88	-1.253	1.356	0.786	-0.111	1.487	-0.684	0.571	-0.98	-1.081	-1.504	0.077	-2.002	1.73	1.857	-1.194	1.511	1.271	-0.355	0.316
