V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t190	0.01	0.01	0.022	0.02	0.026	0.132	0.007	0.003	0.009	0.036	0.018	0.015	0.035	0.002	0.247	0.014	0.009	0.014	0.031	0.014	0.052	0.004	0.006	0.033	0.012	0.083	0.016	0.008	0.082	0.031
t132	0.016	0.005	0.038	0.031	0.019	0.197	0.001	0.007	0.009	0.05	0.027	0.01	0.085	0.004	0.219	0.023	0.008	0.007	0.012	0.012	0.017	0.013	0.01	0.008	0.009	0.064	0.02	0.006	0.057	0.016
t175	0.014	0.042	0.042	0.04	0.034	0.061	0.005	0.003	0.005	0.047	0.024	0.044	0.051	0.01	0.121	0.023	0.038	0.013	0.034	0.019	0.005	0.008	0.022	0.006	0.017	0.071	0.057	0.025	0.086	0.032
t29	0.015	0.004	0.028	0.03	0.021	0.17	0.001	0.014	0.008	0.078	0.028	0.01	0.088	0.003	0.174	0.022	0.017	0.008	0.009	0.02	0.009	0.016	0.008	0.01	0.009	0.098	0.023	0.005	0.054	0.02
t185	0.011	0.049	0.037	0.035	0.029	0.024	0.004	0.008	0.002	0.057	0.018	0.101	0.044	0.026	0.032	0.021	0.123	0.01	0.02	0.029	0.001	0.007	0.057	0.001	0.015	0.035	0.098	0.04	0.042	0.026
t3	0.012	0.031	0.034	0.036	0.038	0.041	0.006	0.026	0.003	0.055	0.03	0.086	0.038	0.015	0.055	0.019	0.117	0.01	0.029	0.006	0.001	0.012	0.042	0.005	0.015	0.059	0.059	0.035	0.054	0.032
t38	0.009	0.003	0.019	0.019	0.018	0.153	0.002	0.003	0.01	0.041	0.019	0.005	0.036	0.001	0.268	0.016	0.007	0.007	0.014	0.007	0.023	0.007	0.003	0.089	0.008	0.114	0.009	0.003	0.073	0.018
t120	0.013	0.034	0.038	0.042	0.031	0.035	0.002	0.019	0.002	0.06	0.025	0.072	0.054	0.021	0.042	0.023	0.124	0.008	0.019	0.022	0.001	0.014	0.048	0.001	0.014	0.047	0.086	0.035	0.043	0.025
t40	0.009	0.055	0.025	0.022	0.031	0.03	0.009	0.009	0.002	0.041	0.013	0.138	0.04	0.023	0.032	0.011	0.057	0.019	0.034	0.093	0.004	0.004	0.039	0	0.016	0.028	0.097	0.05	0.034	0.034
t6	0.005	0.005	0.01	0.009	0.018	0.131	0.015	0	0.011	0.017	0.009	0.006	0.016	0	0.23	0.006	0.002	0.014	0.038	0.024	0.158	0.003	0.001	0.062	0.008	0.082	0.01	0.004	0.082	0.022
t140	0.013	0.005	0.026	0.03	0.027	0.116	0.002	0.033	0.006	0.107	0.026	0.021	0.069	0.005	0.124	0.027	0.051	0.012	0.011	0.034	0.005	0.007	0.012	0.009	0.012	0.1	0.023	0.007	0.045	0.031
t148	0.013	0.006	0.038	0.025	0.013	0.189	0.001	0.001	0.01	0.023	0.018	0.005	0.062	0.002	0.303	0.017	0.002	0.005	0.015	0.011	0.049	0.01	0.005	0.01	0.007	0.049	0.018	0.005	0.075	0.011
t194	0.013	0.01	0.034	0.026	0.022	0.147	0.004	0.003	0.01	0.043	0.018	0.014	0.069	0.005	0.196	0.017	0.006	0.012	0.02	0.06	0.045	0.007	0.008	0.005	0.012	0.06	0.032	0.01	0.069	0.023
t70	0.021	0.005	0.053	0.05	0.014	0.138	0	0.003	0.008	0.06	0.036	0.005	0.126	0.005	0.182	0.038	0.015	0.003	0.005	0.004	0.002	0.039	0.011	0.004	0.006	0.068	0.023	0.004	0.062	0.009
t118	0.019	0.005	0.042	0.046	0.019	0.123	0	0.009	0.007	0.09	0.035	0.008	0.11	0.005	0.149	0.039	0.033	0.005	0.005	0.009	0.002	0.027	0.012	0.006	0.008	0.089	0.025	0.005	0.056	0.014
t159	0.013	0.003	0.025	0.03	0.021	0.17	0.001	0.015	0.006	0.058	0.035	0.007	0.065	0.002	0.193	0.022	0.019	0.006	0.01	0.005	0.004	0.026	0.006	0.035	0.007	0.113	0.018	0.005	0.059	0.018
t112	0.009	0.039	0.027	0.023	0.037	0.063	0.017	0.003	0.005	0.032	0.015	0.046	0.025	0.005	0.135	0.014	0.021	0.02	0.072	0.039	0.023	0.003	0.013	0.015	0.02	0.072	0.046	0.028	0.09	0.043
t7	0.011	0.052	0.033	0.031	0.038	0.045	0.014	0.002	0.005	0.036	0.018	0.047	0.026	0.007	0.117	0.018	0.032	0.015	0.058	0.026	0.007	0.005	0.016	0.014	0.02	0.081	0.053	0.031	0.102	0.039
t95	0.012	0.03	0.036	0.028	0.032	0.098	0.009	0.001	0.007	0.03	0.021	0.028	0.036	0.005	0.181	0.016	0.014	0.014	0.054	0.015	0.022	0.009	0.013	0.013	0.015	0.068	0.039	0.021	0.106	0.028
t62	0.013	0.06	0.039	0.041	0.03	0.028	0.003	0.005	0.002	0.046	0.023	0.08	0.048	0.022	0.041	0.021	0.127	0.009	0.022	0.013	0.001	0.013	0.051	0.001	0.013	0.039	0.098	0.039	0.05	0.023
t130	0.011	0.029	0.029	0.026	0.036	0.064	0.009	0.009	0.005	0.054	0.018	0.074	0.049	0.012	0.071	0.015	0.043	0.02	0.037	0.078	0.009	0.006	0.025	0.002	0.017	0.052	0.076	0.031	0.054	0.038
t58	0.005	0.078	0.018	0.015	0.019	0.008	0.004	0.003	0.001	0.022	0.007	0.165	0.021	0.031	0.007	0.007	0.105	0.01	0.022	0.105	0	0.005	0.062	0	0.01	0.009	0.162	0.069	0.016	0.016
t187	0.016	0.011	0.04	0.043	0.026	0.071	0.001	0.052	0.003	0.089	0.032	0.035	0.088	0.014	0.068	0.03	0.09	0.007	0.01	0.019	0.001	0.018	0.035	0.002	0.011	0.057	0.054	0.016	0.038	0.022
t37	0.008	0.039	0.023	0.019	0.037	0.059	0.028	0.002	0.006	0.027	0.013	0.048	0.019	0.004	0.123	0.011	0.015	0.022	0.088	0.047	0.034	0.003	0.011	0.016	0.02	0.068	0.043	0.03	0.091	0.045
t23	0.005	0.02	0.013	0.013	0.04	0.057	0.039	0.006	0.005	0.035	0.012	0.051	0.012	0.002	0.115	0.009	0.027	0.027	0.087	0.032	0.03	0.001	0.008	0.069	0.02	0.093	0.02	0.019	0.073	0.061
t109	0.009	0.012	0.025	0.022	0.031	0.113	0.009	0.004	0.007	0.037	0.021	0.021	0.026	0.002	0.202	0.016	0.015	0.013	0.046	0.008	0.023	0.006	0.009	0.065	0.014	0.093	0.018	0.012	0.09	0.031
t92	0.008	0.003	0.016	0.019	0.024	0.117	0.004	0.021	0.007	0.054	0.022	0.01	0.03	0.001	0.195	0.015	0.016	0.009	0.016	0.005	0.011	0.004	0.004	0.158	0.009	0.125	0.008	0.004	0.056	0.029
