feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t20	-1.423	-0.882	0.694	1.038	-0.901	-0.322	0.038	0.669	0.817	-0.198	-0.032	-0.117	1.894	0.315	0.94	-0.091	-1.1	1.25	0.817	0.944	0.035	-1.071	-0.727	1.31	0.875	-0.732	-1.699	-0.309	-0.858	-1.185
t186	-1.358	-0.748	0.974	1.1	-0.967	-0.365	-0.15	0.715	0.825	-0.26	-0.11	-0.045	1.948	0.386	0.813	-0.258	-1.002	1.313	0.87	0.893	0.15	-0.958	-0.701	1.037	0.787	-0.669	-1.84	-0.497	-0.935	-0.959
t55	-1.523	-1.108	0.408	0.938	-0.81	-0.263	0.312	0.594	0.799	-0.111	0.079	-0.23	1.807	0.251	1.118	0.169	-1.246	1.139	0.733	1.011	-0.152	-1.243	-0.773	1.715	1	-0.833	-1.502	-0.035	-0.742	-1.513
t67	-1.292	-0.688	0.465	1.161	-0.997	-0.37	-0.263	0.768	0.853	-0.285	-0.15	0.026	2.003	0.64	0.698	-0.277	-0.909	1.335	0.932	0.862	0.209	-0.848	-0.661	0.878	0.739	-0.611	-1.967	-0.613	-0.928	-0.722
t61	-1.344	-0.744	0.858	1.113	-0.974	-0.366	-0.174	0.726	0.831	-0.265	-0.119	-0.03	1.96	0.463	0.783	-0.254	-0.981	1.312	0.884	0.884	0.157	-0.933	-0.693	1.005	0.775	-0.658	-1.873	-0.523	-0.93	-0.901
t82	-1.502	-1.059	0.321	0.959	-0.818	-0.267	0.273	0.611	0.807	-0.12	0.067	-0.206	1.825	0.253	1.095	0.127	-1.22	1.164	0.751	1.007	-0.114	-1.211	-0.76	1.655	0.986	-0.811	-1.527	-0.073	-0.756	-1.46
t102	-1.355	-0.773	0.59	1.103	-0.951	-0.348	-0.121	0.721	0.836	-0.244	-0.094	-0.042	1.952	0.47	0.816	-0.197	-1	1.299	0.877	0.902	0.13	-0.954	-0.693	1.081	0.804	-0.667	-1.836	-0.469	-0.899	-0.946
t89	-1.295	-0.705	0.398	1.157	-0.992	-0.366	-0.248	0.766	0.854	-0.28	-0.144	0.023	2	0.661	0.703	-0.254	-0.914	1.326	0.93	0.864	0.197	-0.853	-0.661	0.9	0.746	-0.615	-1.962	-0.6	-0.917	-0.729
t196	-1.367	-0.836	0.336	1.088	-0.931	-0.33	-0.064	0.712	0.838	-0.223	-0.07	-0.057	1.939	0.538	0.838	-0.111	-1.02	1.265	0.868	0.913	0.083	-0.977	-0.696	1.168	0.83	-0.684	-1.813	-0.414	-0.856	-0.979
t155	-1.334	-0.747	0.625	1.122	-0.971	-0.359	-0.176	0.736	0.839	-0.262	-0.117	-0.019	1.968	0.53	0.771	-0.23	-0.969	1.309	0.894	0.884	0.157	-0.917	-0.684	1.003	0.777	-0.649	-1.887	-0.526	-0.913	-0.866
t93	-1.543	-1.154	0.215	0.918	-0.783	-0.244	0.382	0.58	0.799	-0.086	0.11	-0.252	1.79	0.236	1.164	0.235	-1.278	1.117	0.717	1.032	-0.192	-1.28	-0.779	1.816	1.035	-0.852	-1.451	0.036	-0.709	-1.588
t28	-1.57	-1.147	0.609	0.896	-0.778	-0.251	0.41	0.558	0.783	-0.084	0.118	-0.28	1.769	0.057	1.213	0.194	-1.316	1.126	0.69	1.043	-0.194	-1.324	-0.798	1.851	1.045	-0.873	-1.396	0.066	-0.737	-1.695
t91	-1.341	-0.758	0.679	1.114	-0.968	-0.358	-0.162	0.729	0.836	-0.258	-0.113	-0.028	1.961	0.506	0.783	-0.226	-0.98	1.304	0.887	0.888	0.148	-0.93	-0.688	1.024	0.783	-0.657	-1.873	-0.511	-0.912	-0.892
t130	-1.547	-1.144	0.307	0.915	-0.783	-0.246	0.384	0.577	0.796	-0.086	0.111	-0.256	1.787	0.184	1.174	0.216	-1.285	1.124	0.712	1.035	-0.186	-1.288	-0.782	1.817	1.036	-0.855	-1.439	0.039	-0.719	-1.611
t106	-1.415	-0.86	0.787	1.045	-0.911	-0.33	0.01	0.674	0.816	-0.208	-0.043	-0.109	1.9	0.307	0.924	-0.123	-1.088	1.261	0.822	0.937	0.053	-1.058	-0.725	1.27	0.862	-0.724	-1.716	-0.336	-0.874	-1.16
t36	-1.473	-1.007	0.377	0.987	-0.846	-0.283	0.194	0.633	0.812	-0.145	0.034	-0.174	1.85	0.309	1.036	0.066	-1.175	1.188	0.776	0.984	-0.069	-1.159	-0.747	1.54	0.949	-0.783	-1.592	-0.153	-0.783	-1.353
t6	-1.704	-1.403	0.231	0.767	-0.651	-0.172	0.778	0.461	0.761	0.034	0.27	-0.428	1.656	-0.139	1.473	0.496	-1.516	1.007	0.578	1.145	-0.417	-1.558	-0.856	2.385	1.218	-1.001	-1.108	0.437	-0.601	-2.166
t80	-1.52	-1.076	0.641	0.941	-0.821	-0.274	0.285	0.594	0.794	-0.123	0.066	-0.226	1.809	0.185	1.112	0.111	-1.242	1.156	0.733	1.006	-0.127	-1.238	-0.775	1.672	0.986	-0.829	-1.508	-0.062	-0.771	-1.512
