V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t20	-5.033	-4.249	-2.529	-2.578	-4.969	-4.308	-4.458	-3.004	-2.989	-4.252	-4.144	-3.701	-1.752	-3.245	-3.355	-4.497	-4.595	-2.37	-2.831	-3.075	-3.404	-4.507	-4.47	-3.483	-3.272	-4.348	-6.041	-4.807	-4.955	-4.218
t186	-5.032	-4.165	-2.151	-2.577	-5.092	-4.411	-4.699	-3.02	-3.042	-4.372	-4.279	-3.692	-1.759	-3.284	-3.527	-4.739	-4.563	-2.357	-2.841	-3.18	-3.343	-4.46	-4.505	-3.811	-3.417	-4.346	-6.226	-5.049	-5.1	-4.075
t55	-5.832	-5.679	-4.324	-3.366	-4.636	-4.176	-3.063	-3.649	-3.304	-3.953	-3.701	-4.567	-2.465	-4.094	-2.472	-3.289	-5.674	-3.163	-3.537	-2.869	-4.644	-5.734	-4.942	-1.347	-2.744	-5.136	-5.043	-3.408	-4.535	-6.426
t67	-4.921	-4.153	-3.689	-2.478	-5.048	-4.337	-4.7	-2.917	-2.952	-4.321	-4.242	-3.578	-1.662	-2.746	-3.604	-4.546	-4.431	-2.35	-2.728	-3.157	-3.311	-4.308	-4.409	-3.815	-3.385	-4.252	-6.314	-5.055	-4.956	-3.764
t61	-5.151	-4.46	-2.271	-2.692	-4.869	-4.251	-4.155	-3.094	-3.016	-4.159	-4.022	-3.832	-1.851	-3.48	-3.123	-4.282	-4.769	-2.462	-2.933	-2.991	-3.582	-4.713	-4.527	-3.047	-3.134	-4.461	-5.786	-4.503	-4.865	-4.638
t82	-6.289	-6.206	-4.681	-3.81	-4.759	-4.37	-2.892	-4.059	-3.623	-4.091	-3.792	-5.041	-2.892	-4.863	-2.388	-3.298	-6.223	-3.548	-3.97	-3.011	-5.159	-6.327	-5.304	-0.983	-2.808	-5.575	-4.916	-3.227	-4.698	-7.374
t102	-5.194	-4.59	-3.138	-2.729	-4.718	-4.134	-3.831	-3.105	-2.974	-4.017	-3.854	-3.882	-1.878	-3.513	-2.893	-3.975	-4.858	-2.501	-2.957	-2.864	-3.701	-4.822	-4.51	-2.598	-2.951	-4.494	-5.536	-4.175	-4.692	-4.908
t89	-5.15	-4.647	-3.945	-2.697	-4.713	-4.108	-3.843	-3.07	-2.942	-4.005	-3.853	-3.84	-1.846	-3.142	-2.968	-3.842	-4.801	-2.541	-2.913	-2.876	-3.725	-4.755	-4.477	-2.603	-2.953	-4.469	-5.619	-4.194	-4.613	-4.734
t196	-5.157	-4.687	-4.174	-2.706	-4.705	-4.099	-3.817	-3.074	-2.941	-3.996	-3.843	-3.848	-1.853	-3.081	-2.966	-3.792	-4.811	-2.565	-2.918	-2.874	-3.754	-4.766	-4.479	-2.56	-2.942	-4.479	-5.616	-4.17	-4.587	-4.74
t155	-5.079	-4.488	-3.54	-2.627	-4.789	-4.159	-4.058	-3.019	-2.935	-4.077	-3.943	-3.76	-1.785	-3.094	-3.108	-4.049	-4.694	-2.464	-2.855	-2.934	-3.59	-4.63	-4.449	-2.916	-3.054	-4.399	-5.774	-4.409	-4.708	-4.488
