feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t60	0.339	0.731	-1.322	0.014	-0.308	-1.14	-0.82	-0.616	-0.738	-0.403	-0.286	-1.615	-0.135	-0.631	-0.253	0.605	0.429	-0.205	0.808	0.228	0.392	1.109	1.004	0.931	0.937	-0.126	-1.841	0.392	0.534	1.975
t15	0.257	1.119	-1.085	-0.042	-0.609	-1.174	-0.678	-0.717	-0.97	-0.089	-0.344	-1.626	-0.527	-0.536	-0.507	0.414	0.792	-0.045	0.587	0.32	0.221	1.351	1.146	0.573	0.888	0.092	-1.381	0.374	0.462	1.724
t102	0.352	0.58	-1.371	-0.004	-0.283	-0.957	-0.865	-0.599	-0.74	-0.514	-0.25	-1.452	0.03	-0.679	-0.221	0.611	0.304	-0.343	0.87	0.194	0.582	1.025	0.967	1.012	0.939	-0.178	-1.984	0.393	0.529	2.044
t101	0.35	0.63	-1.355	-0.007	-0.306	-1.064	-0.846	-0.607	-0.779	-0.471	-0.257	-1.47	0.04	-0.665	-0.249	0.606	0.35	-0.323	0.795	0.203	0.567	1.064	0.983	0.979	0.938	-0.131	-1.932	0.4	0.515	2.036
t109	0.402	0.34	-1.539	0.01	-0.141	-1.008	-0.943	-0.547	-0.648	-0.698	-0.204	-1.369	0.398	-0.737	-0.108	0.711	0.096	-0.486	0.902	0.135	0.786	0.901	0.89	1.209	0.965	-0.262	-2.244	0.417	0.546	2.218
t198	0.296	0.872	-1.173	-0.038	-0.486	-0.986	-0.764	-0.667	-0.923	-0.284	-0.295	-1.493	-0.287	-0.609	-0.391	0.481	0.566	-0.216	0.726	0.262	0.42	1.198	1.068	0.764	0.906	-0.016	-1.661	0.379	0.482	1.859
t149	0.366	0.622	-1.436	0.046	-0.194	-1.215	-0.859	-0.584	-0.599	-0.49	-0.277	-1.673	-0.028	-0.649	-0.164	0.682	0.33	-0.204	0.875	0.203	0.396	1.044	0.96	1.04	0.957	-0.212	-1.963	0.399	0.567	2.052
t135	0.281	0.969	-1.128	-0.073	-0.6	-1.133	-0.718	-0.699	-1.071	-0.185	-0.298	-1.403	-0.207	-0.589	-0.5	0.429	0.672	-0.244	0.521	0.279	0.502	1.289	1.114	0.657	0.892	0.109	-1.527	0.393	0.422	1.839
t177	0.462	0.006	-1.69	0.043	0.084	-0.809	-1.067	-0.467	-0.493	-0.974	-0.15	-1.307	0.662	-0.826	0.096	0.838	-0.219	-0.649	1.148	0.058	0.948	0.681	0.773	1.5	0.999	-0.451	-2.641	0.421	0.606	2.401
t151	0.556	-0.493	-2.007	0.091	0.413	-0.723	-1.24	-0.353	-0.218	-1.371	-0.068	-1.209	1.21	-0.947	0.375	1.044	-0.668	-0.885	1.389	-0.057	1.248	0.387	0.603	1.919	1.052	-0.709	-3.197	0.445	0.681	2.712
t186	0.471	-0.007	-1.763	0.074	0.15	-0.917	-1.074	-0.455	-0.366	-0.985	-0.161	-1.415	0.648	-0.818	0.142	0.886	-0.233	-0.58	1.182	0.057	0.867	0.671	0.759	1.532	1.01	-0.506	-2.654	0.422	0.634	2.418
t142	0.1	2.026	-0.595	-0.073	-1.09	-1.513	-0.373	-0.902	-1.273	0.625	-0.518	-2.023	-1.6	-0.299	-0.931	0.121	1.596	0.519	0.219	0.532	-0.508	1.872	1.432	-0.135	0.811	0.475	-0.389	0.329	0.378	1.174
t78	0.227	1.243	-0.946	-0.079	-0.739	-1.086	-0.632	-0.753	-1.142	0.017	-0.354	-1.548	-0.65	-0.519	-0.61	0.327	0.904	-0.055	0.51	0.347	0.223	1.425	1.196	0.448	0.865	0.191	-1.241	0.366	0.418	1.638
t95	0.444	0.191	-1.69	0.07	0.054	-1.121	-1.004	-0.493	-0.426	-0.826	-0.199	-1.515	0.494	-0.761	0.047	0.84	-0.051	-0.453	1.037	0.102	0.726	0.799	0.821	1.383	0.998	-0.402	-2.433	0.423	0.61	2.324
t40	0.355	0.782	-1.415	0.068	-0.216	-1.48	-0.808	-0.602	-0.57	-0.374	-0.317	-1.867	-0.169	-0.591	-0.197	0.684	0.47	-0.039	0.783	0.241	0.19	1.142	0.999	0.954	0.958	-0.152	-1.803	0.403	0.576	1.988
t17	0.358	0.61	-1.358	0.008	-0.263	-1.055	-0.86	-0.594	-0.746	-0.494	-0.259	-1.517	0.013	-0.67	-0.21	0.631	0.322	-0.31	0.85	0.198	0.522	1.04	0.969	1.018	0.944	-0.161	-1.974	0.398	0.533	2.047
t93	0.435	0.177	-1.641	0.062	0.042	-0.907	-1.014	-0.494	-0.437	-0.851	-0.194	-1.489	0.39	-0.77	0.055	0.81	-0.072	-0.466	1.142	0.102	0.71	0.77	0.817	1.387	0.992	-0.43	-2.459	0.408	0.624	2.289
t34	0.182	1.625	-0.845	-0.038	-0.827	-1.494	-0.511	-0.808	-1.089	0.305	-0.448	-1.937	-1.106	-0.395	-0.708	0.292	1.235	0.312	0.374	0.437	-0.248	1.641	1.295	0.21	0.855	0.296	-0.844	0.356	0.431	1.44
t74	0.373	0.487	-1.422	0.016	-0.195	-0.928	-0.903	-0.57	-0.668	-0.598	-0.238	-1.481	0.087	-0.701	-0.144	0.662	0.21	-0.364	0.958	0.173	0.586	0.959	0.929	1.11	0.953	-0.242	-2.107	0.395	0.559	2.098
t13	0.213	1.418	-0.954	-0.046	-0.752	-1.405	-0.575	-0.775	-1.059	0.156	-0.403	-1.772	-0.817	-0.456	-0.645	0.34	1.06	0.145	0.413	0.387	-0.008	1.533	1.239	0.346	0.867	0.227	-1.05	0.368	0.427	1.569
t187	0.26	1.183	-1.126	0.008	-0.535	-1.362	-0.665	-0.709	-0.82	-0.045	-0.378	-1.85	-0.671	-0.504	-0.459	0.47	0.837	0.113	0.626	0.336	0.004	1.374	1.146	0.574	0.901	0.042	-1.33	0.37	0.502	1.7
t146	0.149	1.777	-0.771	-0.047	-0.923	-1.507	-0.458	-0.845	-1.125	0.431	-0.478	-1.977	-1.304	-0.357	-0.793	0.23	1.374	0.404	0.321	0.474	-0.351	1.729	1.348	0.073	0.839	0.346	-0.661	0.344	0.413	1.336
t54	0.157	1.716	-0.763	-0.069	-0.935	-1.449	-0.474	-0.839	-1.206	0.389	-0.455	-1.859	-1.172	-0.382	-0.798	0.223	1.324	0.3	0.294	0.457	-0.218	1.703	1.336	0.105	0.837	0.369	-0.726	0.351	0.391	1.38
t174	0.294	0.969	-1.161	-0.028	-0.502	-1.2	-0.731	-0.677	-0.935	-0.206	-0.316	-1.592	-0.319	-0.577	-0.418	0.488	0.652	-0.137	0.627	0.281	0.324	1.264	1.093	0.714	0.907	0.04	-1.565	0.388	0.475	1.838
t37	0.406	0.28	-1.526	0.017	-0.099	-0.834	-0.971	-0.532	-0.619	-0.753	-0.197	-1.359	0.342	-0.759	-0.06	0.721	0.029	-0.511	1.029	0.123	0.781	0.842	0.867	1.261	0.968	-0.325	-2.326	0.405	0.567	2.223
t105	0.255	1.057	-1.023	-0.093	-0.682	-0.987	-0.69	-0.724	-1.151	-0.119	-0.31	-1.378	-0.378	-0.577	-0.558	0.363	0.746	-0.224	0.536	0.301	0.456	1.327	1.146	0.57	0.874	0.144	-1.432	0.378	0.409	1.755
t57	0.214	1.291	-0.914	-0.102	-0.81	-1.097	-0.609	-0.774	-1.216	0.065	-0.355	-1.485	-0.638	-0.51	-0.672	0.286	0.958	-0.072	0.428	0.357	0.271	1.467	1.222	0.383	0.854	0.246	-1.169	0.368	0.388	1.614
t161	0.401	0.414	-1.532	0.052	-0.085	-1.101	-0.931	-0.541	-0.542	-0.658	-0.237	-1.579	0.197	-0.706	-0.064	0.746	0.142	-0.337	0.977	0.155	0.558	0.919	0.893	1.205	0.974	-0.3	-2.198	0.407	0.588	2.173
t68	0.367	0.617	-1.462	0.06	-0.165	-1.214	-0.864	-0.579	-0.528	-0.506	-0.282	-1.739	-0.074	-0.642	-0.138	0.696	0.323	-0.158	0.924	0.206	0.334	1.033	0.952	1.056	0.961	-0.245	-1.973	0.395	0.592	2.045
t163	0.302	0.931	-1.226	-0.002	-0.436	-1.237	-0.747	-0.663	-0.82	-0.236	-0.321	-1.662	-0.327	-0.579	-0.369	0.531	0.616	-0.098	0.686	0.274	0.278	1.235	1.073	0.758	0.917	-0.026	-1.604	0.386	0.501	1.859
t63	0.293	1.003	-1.184	-0.006	-0.472	-1.276	-0.724	-0.675	-0.855	-0.188	-0.333	-1.705	-0.397	-0.557	-0.397	0.508	0.678	-0.054	0.652	0.291	0.212	1.277	1.094	0.711	0.913	0.017	-1.535	0.385	0.499	1.819
