V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.023	-0.08	-0.043	0.014	0.061	0.033	-0.023	0.026	0.049	-0.063	0.021	0.028	0.098	-0.015	0.054	0.04	-0.071	-0.037	0.051	-0.013	0.061	-0.045	-0.022	0.079	0.015	-0.037	-0.09	0.01	0.019	0.059	0.062
2	-0.08	0.282	0.152	-0.049	-0.216	-0.119	0.083	-0.092	-0.169	0.221	-0.076	-0.103	-0.348	0.054	-0.191	-0.141	0.253	0.134	-0.181	0.047	-0.218	0.16	0.079	-0.278	-0.055	0.129	0.32	-0.037	-0.067	-0.208	-0.218
3	-0.043	0.152	0.085	-0.028	-0.12	-0.056	0.045	-0.05	-0.097	0.119	-0.04	-0.048	-0.186	0.028	-0.105	-0.078	0.136	0.068	-0.098	0.025	-0.111	0.086	0.043	-0.151	-0.03	0.072	0.173	-0.02	-0.037	-0.113	-0.119
4	0.014	-0.049	-0.028	0.009	0.039	0.017	-0.014	0.016	0.032	-0.038	0.013	0.014	0.059	-0.009	0.034	0.026	-0.044	-0.021	0.032	-0.008	0.034	-0.028	-0.014	0.049	0.01	-0.024	-0.055	0.006	0.012	0.036	0.038
5	0.061	-0.216	-0.12	0.039	0.169	0.083	-0.064	0.071	0.137	-0.17	0.057	0.071	0.264	-0.04	0.149	0.111	-0.194	-0.097	0.14	-0.036	0.159	-0.123	-0.061	0.215	0.042	-0.102	-0.245	0.028	0.053	0.16	0.168
6	0.033	-0.119	-0.056	0.017	0.083	0.069	-0.034	0.038	0.059	-0.093	0.034	0.06	0.149	-0.024	0.075	0.054	-0.106	-0.066	0.075	-0.02	0.104	-0.067	-0.032	0.114	0.022	-0.05	-0.134	0.015	0.025	0.086	0.089
7	-0.023	0.083	0.045	-0.014	-0.064	-0.034	0.024	-0.027	-0.05	0.065	-0.022	-0.029	-0.102	0.016	-0.056	-0.042	0.074	0.039	-0.053	0.014	-0.063	0.047	0.023	-0.082	-0.016	0.038	0.094	-0.011	-0.02	-0.061	-0.064
8	0.026	-0.092	-0.05	0.016	0.071	0.038	-0.027	0.03	0.057	-0.072	0.025	0.032	0.113	-0.017	0.063	0.047	-0.083	-0.043	0.059	-0.015	0.07	-0.052	-0.026	0.091	0.018	-0.043	-0.105	0.012	0.022	0.068	0.071
9	0.049	-0.169	-0.097	0.032	0.137	0.059	-0.05	0.057	0.114	-0.134	0.044	0.048	0.205	-0.031	0.119	0.09	-0.153	-0.072	0.112	-0.028	0.119	-0.097	-0.049	0.17	0.034	-0.083	-0.193	0.022	0.043	0.126	0.134
10	-0.063	0.221	0.119	-0.038	-0.17	-0.093	0.065	-0.072	-0.134	0.173	-0.06	-0.08	-0.273	0.042	-0.15	-0.111	0.198	0.104	-0.142	0.037	-0.169	0.125	0.062	-0.218	-0.043	0.102	0.251	-0.029	-0.053	-0.163	-0.171
11	0.021	-0.076	-0.04	0.013	0.057	0.034	-0.022	0.025	0.044	-0.06	0.021	0.03	0.095	-0.015	0.051	0.037	-0.068	-0.037	0.049	-0.013	0.061	-0.043	-0.021	0.075	0.015	-0.034	-0.086	0.01	0.018	0.056	0.059
12	0.028	-0.103	-0.048	0.014	0.071	0.06	-0.029	0.032	0.048	-0.08	0.03	0.056	0.132	-0.021	0.064	0.046	-0.092	-0.06	0.062	-0.017	0.094	-0.058	-0.027	0.098	0.019	-0.042	-0.116	0.013	0.021	0.075	0.076
