feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t29	1.33	0.06	0.868	0.411	-1.389	-1.948	-1.458	0.469	0.095	1.418	-1.807	-0.28	0.179	0.916	1.543	0.166	-0.875	0.152	-1.514	0.42	-1.113	0.444	0.379	0.158	-1.061	0.167	1.159	0.839	-0.056	0.323
t177	0.968	0.211	0.809	0.277	-1.462	-2.129	-1.428	0.522	0.136	1.489	-1.43	-0.288	0.267	0.771	1.541	0.117	-0.575	0.267	-1.337	0.353	-1.016	0.709	0.279	0.199	-1.084	0.166	0.922	0.478	0.111	0.153
t183	1.161	0.28	0.697	0.274	-1.508	-2.151	-1.607	0.377	0.077	1.501	-1.262	-0.316	0.284	0.718	1.586	0.134	-0.584	0.281	-1.327	0.296	-1.01	0.749	0.337	0.301	-1.051	0.154	1.064	0.386	0.147	0.008
t19	0.971	0.369	0.563	0.101	-1.406	-2.322	-1.62	0.475	0.093	1.532	-1.134	-0.188	0.218	0.546	1.644	0.147	-0.409	0.324	-1.21	0.337	-0.896	0.72	0.312	0.233	-1.043	0.16	0.984	0.211	0.326	-0.044
t68	0.651	0.063	0.772	-0.29	-1.218	-2.404	-1.398	0.812	0.101	1.394	-1.941	0.454	-0.13	0.542	1.526	0.219	-0.497	-0.085	-1.344	0.75	-0.849	0.477	0.451	0.355	-0.984	0.304	0.785	0.741	-0.05	0.79
t88	1.003	0.221	0.699	0.053	-1.179	-2.235	-1.522	0.687	0.098	1.44	-1.73	0.027	0.003	0.566	1.667	0.221	-0.658	0.143	-1.332	0.54	-0.923	0.274	0.394	0.095	-1.028	0.221	1.093	0.602	0.195	0.361
t70	1.127	0.343	0.226	-0.162	-0.863	-2.477	-1.739	0.721	0.059	1.471	-1.583	0.266	-0.214	0.283	1.851	0.286	-0.502	0.214	-1.215	0.644	-0.731	-0.017	0.448	-0.084	-0.965	0.18	1.262	0.443	0.557	0.164
t137	0.779	0.201	0.514	-0.289	-1.018	-2.48	-1.53	0.829	0.093	1.431	-1.794	0.425	-0.198	0.382	1.681	0.253	-0.459	0.046	-1.259	0.732	-0.766	0.227	0.441	0.133	-0.976	0.257	0.96	0.586	0.255	0.538
t187	0.554	0.045	0.914	-0.274	-1.318	-2.363	-1.345	0.821	0.11	1.385	-1.972	0.426	-0.073	0.592	1.467	0.197	-0.514	-0.122	-1.361	0.732	-0.891	0.587	0.441	0.455	-0.998	0.328	0.708	0.76	-0.166	0.872
t36	0.895	0.388	0.552	-0.088	-1.338	-2.417	-1.678	0.55	0.063	1.508	-1.237	0.022	0.102	0.415	1.678	0.194	-0.4	0.222	-1.189	0.431	-0.841	0.619	0.383	0.303	-1.005	0.214	1.005	0.225	0.312	0.108
t141	1.062	0.052	0.952	0.253	-1.494	-2.042	-1.403	0.516	0.103	1.418	-1.767	-0.148	0.193	0.881	1.465	0.142	-0.743	0.08	-1.473	0.456	-1.083	0.666	0.375	0.346	-1.055	0.213	0.956	0.777	-0.162	0.459
t54	1.062	-0.109	1.329	0.548	-1.747	-1.769	-1.177	0.453	0.152	1.392	-1.922	-0.432	0.398	1.218	1.293	0.07	-0.914	0.059	-1.616	0.353	-1.277	0.896	0.304	0.413	-1.123	0.21	0.83	0.988	-0.469	0.58
t167	1.042	0.185	0.767	0.204	-1.374	-2.151	-1.475	0.548	0.111	1.463	-1.565	-0.164	0.166	0.726	1.575	0.158	-0.631	0.199	-1.362	0.427	-0.995	0.562	0.341	0.189	-1.056	0.185	1.005	0.569	0.101	0.248
t106	1.017	0.055	0.96	0.181	-1.408	-2.07	-1.398	0.6	0.103	1.402	-1.882	-0.055	0.117	0.817	1.499	0.172	-0.768	0.04	-1.466	0.516	-1.057	0.527	0.398	0.299	-1.046	0.238	0.979	0.815	-0.141	0.551
t198	1.432	0.146	0.679	0.45	-1.26	-1.987	-1.53	0.466	0.099	1.451	-1.676	-0.342	0.155	0.836	1.642	0.177	-0.838	0.269	-1.457	0.39	-1.063	0.299	0.352	-0.02	-1.064	0.12	1.266	0.727	0.166	0.11
t27	0.47	0.55	0.066	-0.762	-0.83	-2.959	-1.793	0.923	0.06	1.526	-1.238	0.722	-0.338	-0.162	1.894	0.309	-0.011	0.167	-0.926	0.759	-0.462	0.211	0.448	0.115	-0.915	0.275	0.922	-0.022	0.761	0.233
t60	0.882	0.08	0.826	-0.081	-1.381	-2.267	-1.468	0.621	0.075	1.408	-1.795	0.201	0.02	0.666	1.505	0.193	-0.596	-0.026	-1.395	0.602	-0.947	0.611	0.447	0.427	-0.998	0.27	0.893	0.717	-0.109	0.614
t102	1.015	0.125	0.742	0.046	-1.248	-2.211	-1.485	0.647	0.092	1.42	-1.805	0.081	0.006	0.656	1.59	0.205	-0.666	0.074	-1.39	0.573	-0.95	0.389	0.415	0.205	-1.018	0.227	1.03	0.713	0.05	0.47
t120	0.355	0.1	0.717	-0.59	-1.079	-2.6	-1.387	1.007	0.107	1.383	-2.031	0.77	-0.29	0.336	1.559	0.254	-0.359	-0.172	-1.256	0.902	-0.724	0.378	0.481	0.377	-0.954	0.365	0.671	0.688	0.008	0.98
t72	1.09	0.168	0.705	0.157	-1.276	-2.174	-1.5	0.585	0.101	1.448	-1.663	-0.074	0.082	0.687	1.608	0.186	-0.658	0.169	-1.374	0.488	-0.968	0.426	0.373	0.14	-1.038	0.189	1.063	0.632	0.129	0.298
t96	0.743	0.25	0.74	-0.06	-1.474	-2.352	-1.508	0.569	0.097	1.484	-1.367	0.035	0.162	0.581	1.532	0.143	-0.396	0.145	-1.256	0.458	-0.902	0.834	0.353	0.428	-1.027	0.232	0.801	0.367	0.081	0.304
t105	1.222	0.154	0.818	0.455	-1.515	-1.998	-1.456	0.393	0.119	1.48	-1.451	-0.436	0.325	0.91	1.523	0.108	-0.701	0.286	-1.422	0.294	-1.095	0.714	0.292	0.191	-1.089	0.129	1.037	0.585	0.046	0.08
t6	0.59	0.139	0.308	-0.705	-0.668	-2.734	-1.534	1.096	0.083	1.381	-2.136	0.982	-0.557	0.136	1.754	0.341	-0.36	-0.128	-1.218	1.048	-0.58	-0.127	0.541	0.052	-0.904	0.32	0.925	0.728	0.334	0.882
t116	0.391	0.105	1.065	-0.154	-1.744	-2.338	-1.302	0.603	0.127	1.454	-1.476	0.132	0.254	0.729	1.316	0.083	-0.325	-0.013	-1.304	0.494	-0.964	1.247	0.335	0.745	-1.042	0.305	0.451	0.468	-0.281	0.638
t53	0.539	0.408	0.288	-0.601	-0.872	-2.772	-1.655	0.944	0.083	1.479	-1.531	0.634	-0.309	0.034	1.819	0.3	-0.206	0.1	-1.055	0.773	-0.578	0.154	0.445	0.086	-0.943	0.286	0.927	0.243	0.562	0.417
t125	1.711	0.009	0.78	0.649	-1.189	-1.779	-1.482	0.455	0.096	1.395	-2.022	-0.426	0.116	1.009	1.637	0.202	-1.116	0.215	-1.613	0.423	-1.171	0.049	0.39	-0.144	-1.073	0.107	1.444	1.05	0.042	0.233
t129	0.916	0.014	0.954	0.149	-1.401	-2.101	-1.322	0.64	0.128	1.405	-1.895	-0.009	0.109	0.841	1.462	0.154	-0.7	0.039	-1.458	0.548	-1.037	0.585	0.369	0.284	-1.053	0.234	0.872	0.829	-0.15	0.594
t147	0.954	0.135	0.607	-0.075	-1.137	-2.319	-1.498	0.708	0.095	1.426	-1.8	0.222	-0.084	0.566	1.623	0.22	-0.574	0.074	-1.346	0.645	-0.871	0.322	0.421	0.151	-1	0.224	1.002	0.682	0.144	0.479
t39	0.997	0.225	0.552	-0.008	-1.018	-2.307	-1.518	0.762	0.113	1.446	-1.764	0.12	-0.094	0.496	1.722	0.24	-0.606	0.173	-1.3	0.607	-0.854	0.118	0.386	-0.054	-1.021	0.202	1.109	0.603	0.33	0.339
t51	1.074	0.352	0.613	0.162	-1.409	-2.252	-1.64	0.453	0.079	1.514	-1.219	-0.229	0.218	0.582	1.652	0.16	-0.512	0.3	-1.256	0.329	-0.938	0.649	0.337	0.232	-1.042	0.165	1.069	0.287	0.279	-0.017
t153	0.394	0.112	0.745	-0.438	-1.097	-2.52	-1.335	0.989	0.137	1.402	-1.974	0.591	-0.209	0.409	1.56	0.228	-0.386	-0.081	-1.259	0.826	-0.765	0.383	0.418	0.267	-0.99	0.329	0.678	0.664	0.059	0.859
t18	0.885	-0.295	1.284	0.175	-1.484	-1.924	-1.105	0.708	0.14	1.3	-2.467	0.148	0.052	1.111	1.271	0.145	-0.917	-0.221	-1.675	0.707	-1.166	0.609	0.433	0.45	-1.051	0.297	0.75	1.33	-0.618	1.124
t12	1.038	0.429	0.405	-0.037	-1.149	-2.412	-1.727	0.593	0.067	1.513	-1.28	-0.001	0.024	0.356	1.784	0.227	-0.454	0.292	-1.177	0.45	-0.808	0.34	0.381	0.081	-1.005	0.179	1.162	0.236	0.491	0
t42	1.288	0.383	0.779	0.523	-1.647	-2.02	-1.633	0.249	0.086	1.544	-1.018	-0.681	0.481	0.793	1.611	0.104	-0.646	0.434	-1.312	0.088	-1.096	0.842	0.266	0.239	-1.099	0.112	1.149	0.231	0.222	-0.276
t126	1.322	0.114	0.769	0.37	-1.285	-2.004	-1.49	0.517	0.099	1.43	-1.774	-0.249	0.129	0.828	1.607	0.184	-0.839	0.192	-1.467	0.437	-1.063	0.326	0.373	0.058	-1.058	0.158	1.2	0.776	0.074	0.26
t122	0.446	-0.022	0.975	-0.377	-1.263	-2.393	-1.271	0.921	0.12	1.356	-2.16	0.574	-0.158	0.579	1.447	0.22	-0.524	-0.209	-1.379	0.828	-0.872	0.515	0.463	0.447	-0.989	0.366	0.645	0.869	-0.229	1.069
t26	0.904	0.29	0.361	-0.258	-0.934	-2.509	-1.63	0.793	0.081	1.458	-1.658	0.363	-0.21	0.302	1.773	0.271	-0.446	0.137	-1.213	0.689	-0.73	0.115	0.437	0.018	-0.971	0.223	1.087	0.475	0.434	0.344
t77	1.4	0.251	0.647	0.403	-1.298	-2.047	-1.611	0.433	0.082	1.477	-1.493	-0.372	0.189	0.739	1.684	0.185	-0.776	0.309	-1.389	0.332	-1.034	0.353	0.353	0.021	-1.059	0.127	1.286	0.556	0.251	-0.004
t11	1.587	-0.148	0.885	0.62	-1.086	-1.739	-1.298	0.619	0.141	1.347	-2.383	-0.281	0.015	1.097	1.574	0.204	-1.176	0.115	-1.687	0.567	-1.183	-0.081	0.384	-0.226	-1.085	0.13	1.336	1.309	-0.083	0.523
t180	1.173	0.005	1.144	0.541	-1.651	-1.831	-1.306	0.421	0.132	1.422	-1.756	-0.465	0.372	1.098	1.4	0.094	-0.876	0.15	-1.55	0.317	-1.221	0.778	0.308	0.311	-1.11	0.179	0.963	0.842	-0.264	0.373
t94	0.767	0.194	0.755	-0.077	-1.371	-2.332	-1.469	0.645	0.103	1.456	-1.567	0.112	0.076	0.585	1.548	0.172	-0.47	0.096	-1.294	0.533	-0.901	0.659	0.375	0.342	-1.022	0.245	0.841	0.502	0.066	0.426
t47	1.278	0.618	0.231	0.174	-1.241	-2.381	-1.904	0.373	0.046	1.594	-0.79	-0.353	0.207	0.334	1.872	0.194	-0.402	0.529	-1.097	0.215	-0.823	0.461	0.32	0.019	-1.027	0.092	1.321	-0.082	0.731	-0.511
t32	0.226	0.615	0.345	-0.629	-1.333	-2.895	-1.722	0.721	0.08	1.586	-0.773	0.399	0.035	-0.003	1.707	0.181	0.149	0.245	-0.879	0.502	-0.572	0.935	0.339	0.489	-0.97	0.277	0.624	-0.309	0.558	0.066
t30	1.265	0.437	0.444	0.256	-1.279	-2.243	-1.732	0.424	0.074	1.541	-1.118	-0.341	0.202	0.525	1.766	0.182	-0.544	0.421	-1.224	0.279	-0.914	0.45	0.322	0.031	-1.046	0.114	1.247	0.209	0.495	-0.246
t195	0.946	0.373	0.507	-0.013	-1.176	-2.375	-1.622	0.641	0.096	1.503	-1.367	-0.012	0.044	0.422	1.734	0.21	-0.464	0.273	-1.2	0.464	-0.835	0.378	0.352	0.07	-1.025	0.188	1.072	0.302	0.421	0.089
t5	1.441	-0.151	1.089	0.608	-1.441	-1.727	-1.288	0.47	0.121	1.36	-2.165	-0.359	0.206	1.188	1.427	0.142	-1.091	0.063	-1.688	0.456	-1.25	0.417	0.378	0.147	-1.089	0.165	1.144	1.196	-0.324	0.549
t83	0.94	0.321	0.771	0.177	-1.459	-2.21	-1.536	0.518	0.107	1.502	-1.31	-0.249	0.25	0.629	1.605	0.147	-0.536	0.27	-1.269	0.331	-0.972	0.687	0.311	0.246	-1.065	0.191	0.978	0.331	0.194	0.094
t34	0.721	0.069	1.003	-0.016	-1.548	-2.216	-1.357	0.612	0.109	1.42	-1.721	0.079	0.152	0.758	1.419	0.144	-0.56	-0.008	-1.391	0.528	-1.002	0.841	0.384	0.51	-1.036	0.279	0.735	0.669	-0.209	0.627
t152	0.073	0.365	0.647	-0.713	-1.405	-2.809	-1.526	0.831	0.09	1.494	-1.266	0.628	-0.043	0.168	1.538	0.181	0.019	-0.016	-1.033	0.673	-0.649	0.983	0.403	0.682	-0.96	0.36	0.455	0.084	0.148	0.592
t128	1.006	0.122	0.921	0.242	-1.352	-2.068	-1.385	0.632	0.128	1.428	-1.796	-0.159	0.142	0.783	1.553	0.17	-0.749	0.137	-1.419	0.468	-1.043	0.45	0.346	0.151	-1.071	0.214	1.005	0.721	0.003	0.416
t80	0.753	-0.161	1.043	-0.04	-1.364	-2.145	-1.211	0.763	0.13	1.341	-2.247	0.311	-0.034	0.878	1.361	0.165	-0.706	-0.167	-1.533	0.746	-1.02	0.582	0.433	0.42	-1.022	0.295	0.723	1.09	-0.385	0.998
t171	1.124	-0.119	1.135	0.435	-1.524	-1.858	-1.227	0.536	0.142	1.378	-2.046	-0.244	0.227	1.112	1.373	0.117	-0.903	0.038	-1.604	0.475	-1.192	0.637	0.347	0.277	-1.09	0.203	0.919	1.053	-0.345	0.619
t194	0.408	0.183	0.583	-0.597	-1.13	-2.666	-1.486	0.901	0.088	1.424	-1.758	0.712	-0.235	0.283	1.586	0.241	-0.253	-0.092	-1.195	0.826	-0.689	0.508	0.469	0.416	-0.945	0.334	0.687	0.506	0.115	0.772
t8	0.466	-0.075	1.24	-0.094	-1.563	-2.18	-1.158	0.779	0.148	1.366	-2.063	0.238	0.1	0.84	1.308	0.133	-0.603	-0.159	-1.456	0.655	-1.034	0.852	0.385	0.58	-1.048	0.342	0.546	0.891	-0.441	1.001
