V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t29	0.199	0.014	0.051	0.07	0.004	0.005	0.004	0.018	0.018	0.067	0.002	0.005	0.027	0.083	0.078	0.02	0.003	0.023	0.002	0.019	0.004	0.02	0.025	0.014	0.005	0.017	0.101	0.07	0.013	0.017
t177	0.063	0.034	0.05	0.042	0.005	0.003	0.006	0.034	0.028	0.114	0.009	0.011	0.04	0.054	0.113	0.024	0.014	0.042	0.007	0.025	0.008	0.058	0.026	0.024	0.007	0.025	0.058	0.026	0.033	0.016
t183	0.152	0.031	0.034	0.053	0.004	0.003	0.003	0.018	0.02	0.096	0.009	0.006	0.037	0.052	0.109	0.022	0.008	0.037	0.005	0.017	0.006	0.041	0.026	0.022	0.007	0.019	0.099	0.025	0.028	0.009
t19	0.049	0.046	0.031	0.024	0.004	0.002	0.004	0.03	0.025	0.123	0.019	0.015	0.037	0.032	0.124	0.025	0.024	0.042	0.009	0.025	0.011	0.082	0.028	0.034	0.008	0.025	0.052	0.014	0.045	0.012
t68	0.034	0.019	0.04	0.009	0.01	0.002	0.005	0.069	0.023	0.076	0.001	0.072	0.011	0.029	0.103	0.03	0.012	0.014	0.005	0.072	0.011	0.019	0.04	0.027	0.009	0.032	0.047	0.068	0.019	0.09
t88	0.085	0.028	0.032	0.022	0.012	0.002	0.004	0.051	0.023	0.085	0.002	0.025	0.015	0.029	0.152	0.031	0.008	0.025	0.005	0.043	0.009	0.011	0.035	0.014	0.008	0.026	0.104	0.047	0.037	0.03
t70	0.094	0.031	0.008	0.011	0.02	0.001	0.002	0.046	0.017	0.076	0.003	0.037	0.007	0.012	0.194	0.03	0.01	0.024	0.006	0.045	0.012	0.004	0.032	0.007	0.008	0.019	0.129	0.026	0.073	0.015
t137	0.029	0.03	0.027	0.008	0.011	0.001	0.004	0.071	0.024	0.092	0.003	0.074	0.012	0.019	0.134	0.032	0.02	0.019	0.008	0.065	0.014	0.023	0.039	0.027	0.009	0.032	0.049	0.034	0.035	0.052
t187	0.038	0.017	0.069	0.015	0.007	0.002	0.007	0.06	0.024	0.075	0.001	0.044	0.016	0.044	0.087	0.028	0.009	0.014	0.004	0.058	0.008	0.027	0.037	0.034	0.008	0.032	0.045	0.081	0.013	0.094
t36	0.093	0.042	0.025	0.024	0.007	0.002	0.003	0.031	0.021	0.104	0.009	0.017	0.024	0.027	0.155	0.028	0.013	0.035	0.007	0.028	0.01	0.027	0.033	0.022	0.008	0.024	0.101	0.021	0.047	0.013
t141	0.061	0.023	0.067	0.028	0.005	0.003	0.006	0.041	0.026	0.093	0.003	0.023	0.027	0.056	0.096	0.027	0.011	0.023	0.005	0.039	0.008	0.046	0.035	0.036	0.008	0.03	0.057	0.055	0.017	0.044
