V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.154	0.048	0.045	-0.116	-0.067	0.059	0.193	-0.04	0.066	0.032	-0.019	0.124	0.047	-0.046	0.039	0.124	0.121	-0.001	-0.096	-0.01	-0.034	-0.033	0.08	-0.059	-0.042	-0.106	0.115	0.004	0.05	0.136	-0.085
2	0.048	0.016	0.015	-0.037	-0.027	0.019	0.062	-0.015	0.023	0.013	-0.005	0.037	0.016	-0.01	0.014	0.041	0.041	0.004	-0.033	-0.001	-0.013	-0.01	0.038	-0.019	-0.021	-0.036	0.037	-0.001	0.017	0.048	-0.029
3	0.045	0.015	0.014	-0.035	-0.024	0.017	0.057	-0.011	0.021	0.011	-0.005	0.035	0.014	-0.01	0.011	0.039	0.037	0.006	-0.03	-0.002	-0.012	-0.009	0.033	-0.017	-0.017	-0.033	0.034	0	0.015	0.043	-0.026
4	-0.116	-0.037	-0.035	0.101	0.063	-0.046	-0.1	0.05	-0.041	-0.013	0	-0.098	-0.029	0.03	-0.026	-0.092	-0.086	-0.014	0.073	0.007	0.021	0.034	-0.057	0.025	0.064	0.066	-0.089	-0.002	-0.034	-0.039	0.054
5	-0.067	-0.027	-0.024	0.063	0.228	-0.01	-0.069	0.01	-0.064	-0.084	-0.04	-0.001	-0.017	-0.055	-0.034	-0.126	-0.096	-0.14	0.08	-0.034	0.058	-0.014	-0.237	0.001	0.074	0.058	-0.046	0.04	-0.035	-0.001	0.075
6	0.059	0.019	0.017	-0.046	-0.01	0.027	0.069	-0.027	0.022	0.004	-0.01	0.052	0.019	-0.02	0.016	0.039	0.044	-0.016	-0.035	-0.005	-0.01	-0.018	0.02	-0.022	-0.027	-0.041	0.046	0.004	0.02	0.056	-0.029
7	0.193	0.062	0.057	-0.1	-0.069	0.069	0.448	0.034	0.138	0.106	-0.078	0.133	0.089	-0.048	0.068	0.183	0.195	-0.015	-0.139	-0.011	-0.076	0.006	0.197	-0.159	0.04	-0.207	0.142	0.001	0.084	0.475	-0.16
8	-0.04	-0.015	-0.011	0.05	0.01	-0.027	0.034	0.069	0.004	0.024	-0.014	-0.044	-0.005	0.013	-0.009	-0.011	-0.016	0.017	0.021	0.001	-0.003	0.034	0.01	-0.02	0.077	0.004	-0.034	-0.002	-0.009	0.067	0
9	0.066	0.023	0.021	-0.041	-0.064	0.022	0.138	0.004	0.052	0.046	-0.014	0.037	0.029	0.001	0.026	0.075	0.074	0.024	-0.056	0.004	-0.034	0.004	0.109	-0.044	-0.011	-0.071	0.049	-0.008	0.031	0.138	-0.06
10	0.032	0.013	0.011	-0.013	-0.084	0.004	0.106	0.024	0.046	0.056	-0.004	-0.002	0.019	0.023	0.021	0.063	0.057	0.05	-0.041	0.013	-0.036	0.021	0.129	-0.032	0.001	-0.053	0.021	-0.017	0.023	0.113	-0.051
11	-0.019	-0.005	-0.005	0	-0.04	-0.01	-0.078	-0.014	-0.014	-0.004	0.027	-0.022	-0.014	0.021	-0.006	-0.006	-0.016	0.036	0.007	0.009	0.003	-0.001	0.013	0.034	-0.032	0.029	-0.014	-0.009	-0.008	-0.104	0.015
