V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t68	-2.699	-5.009	-3.597	-3.875	-2.07	-4.676	-3.12	-3.386	-3.718	-3.061	-3.684	-2.872	-5.676	-7.128	-2.417	-4.686	-4.495	-4.999	-7.631	-1.776	-3.269	-5.062	-3.798	-4.004	-2.732	-3.369	-5.197	-5.124	-4.08	-4.801
t66	-4.145	-3.215	-8.129	-4.308	-6.763	-4.987	-4.198	-2.926	-2.856	-2.056	-4.979	-4.374	-4.442	-5.441	-3.37	-4.537	-4.834	-4.482	-4.661	-1.342	-3.704	-4.637	-3.899	-1.823	-3.983	-3.264	-6.166	-4.456	-6.236	-4.732
t168	-3.05	-4.032	-4.73	-4.149	-3.45	-4.619	-3.544	-3.126	-3.177	-2.321	-4.038	-3.269	-5.104	-6.566	-2.554	-4.733	-4.559	-4.626	-6.432	-1.372	-3.424	-4.642	-3.65	-3.005	-3.186	-3.332	-4.966	-4.747	-4.539	-4.631
t49	-3.808	-3.967	-4.252	-3.046	-4.615	-4.838	-4.183	-3.189	-2.957	-1.869	-4.585	-3.776	-4.82	-6.709	-2.696	-4.326	-4.689	-4.434	-5.367	-1.368	-3.776	-4.133	-3.743	-3.724	-3.373	-3.199	-5.54	-4.216	-3.746	-4.722
t89	-3.302	-3.983	-5.498	-3.382	-4.601	-4.707	-3.545	-2.97	-3.051	-2.393	-4.119	-3.641	-4.565	-5.915	-2.81	-4.178	-4.367	-4.424	-5.517	-1.328	-3.232	-4.551	-3.696	-2.701	-3.394	-3.283	-5.592	-4.336	-5.598	-4.58
t126	-2.538	-5.615	-2.518	-3.093	-3.027	-4.761	-3.117	-3.523	-3.775	-3.04	-4.045	-2.325	-6.042	-7.572	-2.345	-4.78	-4.095	-5.168	-5.896	-1.997	-3.274	-4.622	-3.875	-4.906	-2.694	-4.209	-5.793	-5.196	-3.434	-4.917
t106	-3.091	-3.967	-6.183	-3.574	-5.616	-4.79	-3.005	-3.027	-3.24	-2.866	-4.096	-3.692	-4.807	-5.488	-3.125	-4.314	-4.274	-4.694	-4.458	-1.476	-2.57	-5.019	-3.865	-1.841	-3.708	-4.095	-5.917	-4.839	-6.874	-4.664
t144	-5.057	-3.102	-6.965	-4.029	-8.722	-5.38	-4.817	-3.069	-2.592	-1.675	-6.391	-5.097	-3.384	-5.165	-3.81	-4.44	-4.837	-4.414	-3.278	-1.334	-3.654	-4.699	-4.124	-2.251	-4.902	-4.168	-6.619	-4.092	-7.481	-4.859
t200	-5.44	-3.134	-6.559	-4.233	-7.779	-5.422	-5.815	-3.359	-2.583	-1.541	-6.01	-5.437	-4.095	-6.078	-3.573	-4.548	-5.611	-4.213	-3.255	-1.206	-4.492	-4.179	-4.107	-2.758	-4.678	-3.477	-5.71	-3.769	-5.732	-4.985
t40	-3.758	-4.461	-3.143	-4.103	-2.925	-4.919	-4.573	-3.557	-3.418	-2.184	-4.028	-3.799	-5.649	-7.62	-2.555	-4.577	-5.171	-4.631	-7.095	-1.361	-4.493	-4.046	-3.839	-4.37	-3.234	-2.947	-4.885	-4.303	-2.626	-4.934
t199	-3.444	-4.238	-4.439	-3.292	-3.796	-4.701	-3.921	-3.188	-3.04	-2.174	-4.088	-3.469	-5.079	-6.863	-2.513	-4.332	-4.634	-4.449	-5.652	-1.365	-3.657	-4.145	-3.658	-3.91	-3.047	-3.251	-5.314	-4.326	-3.937	-4.668
