V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.15	-0.142	0.082	0.064	0.197	0.014	0.16	-0.024	-0.088	-0.144	0.105	0.13	-0.112	-0.054	0.031	-0.022	0.063	-0.07	-0.113	-0.072	0.103	-0.094	-0.015	-0.046	0.074	-0.087	-0.058	-0.106	-0.041	-0.015	-0.069
2	-0.142	0.152	-0.135	-0.065	-0.226	-0.012	-0.14	0.032	0.09	0.136	-0.105	-0.128	0.123	0.083	-0.038	0.021	-0.054	0.069	0.129	0.071	-0.081	0.077	0.015	0.083	-0.079	0.079	0.044	0.099	-0.008	0.019	0.064
3	0.082	-0.135	0.261	0.043	0.256	0.003	0.051	-0.044	-0.071	-0.079	0.072	0.09	-0.118	-0.139	0.047	-0.02	0.015	-0.049	-0.154	-0.048	0.002	-0.017	-0.011	-0.153	0.064	-0.045	0.008	-0.054	0.129	-0.024	-0.036
4	0.064	-0.065	0.043	0.066	0.078	0.006	0.069	-0.01	-0.035	-0.06	0.048	0.06	-0.051	-0.028	0.015	-0.004	0.034	-0.028	-0.025	-0.035	0.046	-0.029	-0.007	-0.033	0.034	-0.043	-0.039	-0.041	-0.009	-0.007	-0.026
5	0.197	-0.226	0.256	0.078	0.401	0.016	0.18	-0.058	-0.138	-0.191	0.161	0.18	-0.198	-0.164	0.065	-0.038	0.056	-0.102	-0.266	-0.1	0.087	-0.105	-0.022	-0.158	0.122	-0.093	-0.04	-0.139	0.089	-0.034	-0.092
6	0.014	-0.012	0.003	0.006	0.016	0.002	0.016	-0.002	-0.008	-0.014	0.01	0.012	-0.009	-0.003	0.002	-0.002	0.006	-0.006	-0.009	-0.007	0.011	-0.01	-0.001	-0.001	0.007	-0.008	-0.006	-0.01	-0.008	-0.001	-0.007
7	0.16	-0.14	0.051	0.069	0.18	0.016	0.179	-0.02	-0.089	-0.153	0.106	0.135	-0.107	-0.037	0.027	-0.021	0.073	-0.073	-0.102	-0.075	0.122	-0.107	-0.015	-0.025	0.074	-0.096	-0.072	-0.114	-0.075	-0.013	-0.074
8	-0.024	0.032	-0.044	-0.01	-0.058	-0.002	-0.02	0.01	0.019	0.024	-0.021	-0.024	0.029	0.028	-0.01	0.005	-0.005	0.013	0.037	0.013	-0.007	0.011	0.003	0.028	-0.017	0.011	0.002	0.017	-0.022	0.005	0.011
9	-0.088	0.09	-0.071	-0.035	-0.138	-0.008	-0.089	0.019	0.056	0.085	-0.065	-0.078	0.074	0.047	-0.022	0.014	-0.033	0.043	0.086	0.043	-0.053	0.053	0.009	0.042	-0.048	0.047	0.028	0.063	0.001	0.011	0.041
10	-0.144	0.136	-0.079	-0.06	-0.191	-0.014	-0.153	0.024	0.085	0.14	-0.102	-0.124	0.108	0.052	-0.029	0.02	-0.06	0.067	0.109	0.069	-0.099	0.091	0.014	0.043	-0.072	0.082	0.054	0.102	0.041	0.015	0.066
11	0.105	-0.105	0.072	0.048	0.161	0.01	0.106	-0.021	-0.065	-0.102	0.084	0.09	-0.088	-0.052	0.025	-0.014	0.038	-0.049	-0.096	-0.051	0.065	-0.061	-0.011	-0.044	0.057	-0.053	-0.035	-0.073	-0.003	-0.013	-0.047
12	0.13	-0.128	0.09	0.06	0.18	0.012	0.135	-0.024	-0.078	-0.124	0.09	0.116	-0.101	-0.057	0.029	-0.02	0.055	-0.062	-0.101	-0.064	0.085	-0.077	-0.013	-0.054	0.067	-0.077	-0.049	-0.092	-0.02	-0.015	-0.06
13	-0.112	0.123	-0.118	-0.051	-0.198	-0.009	-0.107	0.029	0.074	0.108	-0.088	-0.101	0.107	0.079	-0.033	0.019	-0.037	0.056	0.12	0.057	-0.058	0.06	0.012	0.075	-0.066	0.058	0.031	0.079	-0.03	0.017	0.051
14	-0.054	0.083	-0.139	-0.028	-0.164	-0.003	-0.037	0.028	0.047	0.052	-0.052	-0.057	0.079	0.089	-0.03	0.013	-0.007	0.032	0.108	0.032	-0.004	0.016	0.007	0.093	-0.046	0.023	0	0.038	-0.088	0.016	0.025
15	0.031	-0.038	0.047	0.015	0.065	0.002	0.027	-0.01	-0.022	-0.029	0.025	0.029	-0.033	-0.03	0.011	-0.006	0.009	-0.016	-0.041	-0.016	0.012	-0.015	-0.004	-0.03	0.02	-0.015	-0.007	-0.021	0.02	-0.006	-0.014
16	-0.022	0.021	-0.02	-0.004	-0.038	-0.002	-0.021	0.005	0.014	0.02	-0.014	-0.02	0.019	0.013	-0.006	0.008	-0.007	0.012	0.028	0.011	-0.012	0.015	0.002	0.011	-0.012	0.012	0.004	0.017	-0.003	0.003	0.011
17	0.063	-0.054	0.015	0.034	0.056	0.006	0.073	-0.005	-0.033	-0.06	0.038	0.055	-0.037	-0.007	0.009	-0.007	0.034	-0.028	-0.023	-0.03	0.052	-0.041	-0.006	-0.006	0.026	-0.043	-0.033	-0.044	-0.043	-0.004	-0.029
