V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t35	0.038	0.03	0.014	0.447	0.011	0.003	0.002	0.024	0.048	0.008	0.003	0.017	0.003	0.005	0.009	0.012	0.023	0.151	0.009	0.046	0.01	0.002	0.001	0.041	0.013	0.003	0.005	0.002	0.018	0.003
t87	0.022	0.007	0.001	0.601	0	0	0	0.005	0.074	0.003	0	0.007	0	0	0	0.003	0.011	0.177	0.001	0.052	0	0	0	0.007	0.016	0	0	0	0.012	0
t15	0.038	0.033	0.017	0.422	0.014	0.004	0.003	0.027	0.045	0.008	0.003	0.018	0.004	0.007	0.011	0.013	0.024	0.144	0.01	0.044	0.014	0.003	0.001	0.046	0.012	0.004	0.006	0.003	0.017	0.003
t86	0.014	0.03	0.077	0.068	0.118	0.016	0.01	0.025	0.006	0.005	0.013	0.009	0.018	0.059	0.039	0.011	0.011	0.026	0.023	0.008	0.212	0.025	0.007	0.052	0.002	0.008	0.047	0.039	0.005	0.016
t157	0.038	0.039	0.027	0.364	0.025	0.006	0.004	0.031	0.037	0.009	0.005	0.019	0.006	0.013	0.016	0.015	0.024	0.125	0.014	0.039	0.028	0.005	0.002	0.055	0.011	0.005	0.011	0.005	0.017	0.005
t186	0.033	0.043	0.044	0.27	0.048	0.01	0.006	0.035	0.026	0.009	0.008	0.018	0.01	0.023	0.025	0.016	0.023	0.093	0.02	0.03	0.062	0.01	0.003	0.065	0.008	0.007	0.02	0.011	0.014	0.009
t154	0.037	0.036	0.022	0.399	0.02	0.005	0.004	0.029	0.04	0.009	0.004	0.018	0.005	0.01	0.014	0.014	0.024	0.13	0.012	0.041	0.021	0.004	0.001	0.051	0.011	0.004	0.009	0.004	0.017	0.004
t11	0.033	0.019	0.005	0.526	0.003	0.001	0.001	0.015	0.059	0.006	0.001	0.014	0.001	0.002	0.003	0.007	0.019	0.168	0.004	0.051	0.002	0.001	0	0.024	0.015	0.001	0.001	0	0.016	0.001
t198	0.025	0.041	0.063	0.16	0.08	0.014	0.009	0.034	0.015	0.008	0.011	0.014	0.015	0.04	0.034	0.015	0.018	0.059	0.024	0.019	0.12	0.017	0.005	0.066	0.005	0.008	0.033	0.022	0.01	0.013
t163	0.027	0.041	0.06	0.182	0.074	0.013	0.008	0.035	0.017	0.008	0.011	0.015	0.014	0.037	0.033	0.016	0.019	0.065	0.023	0.021	0.107	0.016	0.005	0.066	0.005	0.008	0.031	0.02	0.011	0.012
t18	0.036	0.041	0.035	0.325	0.034	0.008	0.005	0.033	0.032	0.009	0.006	0.018	0.008	0.017	0.02	0.016	0.024	0.11	0.017	0.035	0.041	0.007	0.002	0.06	0.009	0.006	0.015	0.008	0.016	0.007
t109	0.038	0.033	0.017	0.427	0.014	0.004	0.003	0.026	0.044	0.008	0.003	0.018	0.004	0.007	0.011	0.013	0.024	0.141	0.01	0.044	0.015	0.003	0.001	0.046	0.012	0.004	0.006	0.003	0.017	0.003
t56	0.032	0.019	0.004	0.53	0.003	0.001	0.001	0.014	0.06	0.005	0.001	0.013	0.001	0.001	0.003	0.007	0.018	0.169	0.004	0.051	0.002	0.001	0	0.023	0.015	0.001	0.001	0	0.016	0.001
t112	0.038	0.033	0.016	0.426	0.014	0.004	0.003	0.026	0.046	0.008	0.003	0.018	0.004	0.007	0.01	0.013	0.024	0.146	0.01	0.044	0.014	0.003	0.001	0.045	0.012	0.003	0.006	0.002	0.018	0.003
t138	0.016	0.032	0.075	0.084	0.111	0.016	0.01	0.027	0.008	0.006	0.013	0.01	0.018	0.056	0.038	0.012	0.012	0.032	0.024	0.01	0.192	0.024	0.007	0.055	0.003	0.008	0.045	0.035	0.006	0.015
t44	0.024	0.009	0.001	0.588	0	0	0	0.007	0.071	0.003	0	0.009	0	0	0.001	0.003	0.013	0.176	0.001	0.052	0	0	0	0.01	0.016	0	0	0	0.013	0
t33	0.035	0.043	0.042	0.275	0.044	0.009	0.006	0.035	0.028	0.01	0.008	0.018	0.01	0.023	0.024	0.016	0.024	0.1	0.019	0.031	0.056	0.009	0.003	0.065	0.008	0.007	0.019	0.01	0.015	0.008
t144	0.034	0.02	0.005	0.519	0.003	0.001	0.001	0.015	0.059	0.006	0.001	0.014	0.001	0.002	0.004	0.008	0.019	0.169	0.004	0.051	0.003	0.001	0	0.025	0.015	0.001	0.002	0	0.016	0.001
t117	0.024	0.04	0.065	0.153	0.084	0.014	0.009	0.033	0.014	0.008	0.011	0.014	0.015	0.042	0.035	0.015	0.017	0.055	0.024	0.018	0.128	0.018	0.005	0.065	0.005	0.008	0.034	0.023	0.01	0.013
t131	0.035	0.022	0.007	0.506	0.004	0.002	0.001	0.017	0.057	0.006	0.001	0.015	0.002	0.002	0.004	0.009	0.02	0.165	0.005	0.05	0.004	0.001	0	0.028	0.014	0.002	0.002	0.001	0.017	0.001
