V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t76	-5.229	-4.695	-4.295	-3.371	-4.787	-5.619	-4.859	-3.477	-3.394	-2.583	-3.995	-3.823	-5.436	-2.793	-4.554	-2.252	-8.816	-5.012	-3.888	-3.691	-5.967	-3.315	-3.413	-3.857	-5.318	-3.06	-4.193	-2.336	-1.476	-3.975
t65	-4.797	-5.172	-4.74	-3.909	-4.778	-6.053	-3.876	-3.396	-4.276	-2.93	-4.508	-4.047	-4.341	-2.787	-4.503	-3.543	-5.299	-5.206	-5.533	-3.033	-5.039	-3.976	-2.169	-4.122	-5.679	-4.24	-3.709	-2.841	-1.02	-6.094
t72	-7.159	-3.215	-8.408	-7.106	-6.448	-8.013	-8.33	-5.124	-4.579	-6.12	-7.895	-2.847	-11.973	-6.704	-8.695	-7.33	-8.74	-4.467	-10.75	-7.632	-5.963	-8.84	-3.276	-8.744	-9.461	-7.6	-0.771	-4.791	-1.042	-10.9
t62	-4.588	-4.39	-3.646	-2.796	-4.538	-5.513	-6.809	-3.916	-5.022	-2.454	-2.876	-3.831	-3.887	-2.712	-3.186	-2.874	-6.505	-5.391	-5.425	-2.44	-4.372	-3.295	-5.5	-2.904	-5.442	-2.62	-5.04	-2.756	-1.98	-4.854
t90	-3.69	-7.897	-4.497	-3.343	-6.365	-7.237	-2.208	-3.731	-5.994	-3.172	-3.562	-7.262	-1.873	-3.502	-3.225	-3.152	-4.42	-8.72	-2.709	-2.425	-7.075	-2.289	-4.556	-2.713	-5.315	-2.938	-9.111	-3.634	-4.719	-4.388
t112	-6.733	-4.011	-6.759	-5.411	-5.389	-6.436	-8.339	-4.223	-3.696	-4.326	-6.056	-2.777	-9.49	-4.772	-7.558	-5.142	-8.965	-4.121	-8.834	-6.116	-4.875	-6.424	-4.417	-6.324	-7.532	-5.279	-1.724	-3.62	-0.539	-7.023
t80	-4.379	-6.541	-4.319	-3.468	-5.05	-6.18	-3.263	-3.005	-4.698	-2.752	-3.971	-4.954	-2.935	-3.004	-4.254	-3.344	-3.046	-6.925	-4.769	-2.5	-4.979	-3.118	-2.256	-3.507	-5.131	-3.771	-5.527	-2.966	-1.708	-5.649
t150	-7.114	-3.823	-6.726	-5.353	-5.566	-6.283	-6.757	-4.536	-3.904	-4.157	-5.815	-2.896	-9.61	-4.404	-7.855	-4.22	-9.443	-3.963	-7.078	-6.193	-6.276	-5.982	-3.395	-6.315	-7.245	-5.098	-2.1	-3.433	-0.499	-6.169
t91	-6.024	-4.051	-6.752	-5.173	-5.523	-6.666	-7.239	-3.954	-3.862	-4.259	-6.094	-2.979	-8.755	-4.419	-6.767	-4.792	-7.97	-4.075	-7.855	-5.777	-4.961	-6.251	-1.96	-6.017	-7.332	-5.755	-1.906	-3.448	-0.733	-8.114
t55	-5.513	-3.039	-5.627	-4.825	-5.435	-5.818	-4.577	-3.158	-4.223	-3.481	-5.439	-2.793	-7.304	-3.868	-6.12	-3.638	-8.887	-3.286	-5.268	-5.039	-5.535	-5.137	-4.53	-5.903	-6.229	-3.909	-1.206	-3.006	-1.309	-6.521
