V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t136	0.213	0.014	0.009	0.021	0.047	0.025	0.04	0.021	0.013	0.027	0.028	0.004	0.008	0.083	0.004	0.046	0.028	0.073	0.01	0.01	0.007	0.044	0.057	0.015	0.068	0.005	0.025	0.019	0.008	0.03
t97	0.062	0.056	0.135	0.009	0.025	0.008	0.042	0.017	0.004	0.003	0.024	0.048	0.009	0.022	0.001	0.137	0.075	0.021	0.014	0.019	0.108	0.035	0.044	0.007	0.022	0.026	0.002	0.014	0.007	0.003
t52	0.283	0.005	0.002	0.038	0.031	0.021	0.018	0.041	0.003	0.042	0.015	0.001	0.002	0.067	0.003	0.012	0.005	0.021	0.004	0.002	0	0.05	0.065	0.019	0.066	0.001	0.026	0.01	0.025	0.123
t72	0.02	0.005	0.012	0.002	0.077	0.008	0.026	0.001	0.095	0.003	0.012	0.001	0.025	0.052	0.001	0.067	0.011	0.082	0.01	0.024	0.029	0.002	0.004	0.001	0.38	0.004	0.046	0.001	0.001	0.001
t151	0.243	0.015	0.009	0.026	0.039	0.024	0.036	0.03	0.008	0.028	0.027	0.004	0.006	0.073	0.003	0.039	0.026	0.052	0.009	0.007	0.005	0.058	0.073	0.019	0.05	0.005	0.018	0.02	0.012	0.039
t186	0.316	0.007	0.002	0.033	0.018	0.02	0.019	0.04	0.002	0.042	0.017	0.002	0.002	0.053	0.003	0.012	0.013	0.031	0.004	0.002	0.001	0.073	0.086	0.025	0.019	0.002	0.013	0.027	0.014	0.106
t25	0.256	0.02	0.009	0.029	0.01	0.013	0.022	0.06	0.001	0.019	0.019	0.011	0.002	0.026	0.002	0.022	0.039	0.019	0.005	0.003	0.004	0.128	0.134	0.031	0.004	0.005	0.002	0.048	0.015	0.041
t29	0.112	0.001	0	0.009	0.049	0.018	0.011	0.004	0.024	0.038	0.008	0	0.003	0.099	0.002	0.006	0.001	0.059	0.002	0.002	0	0.006	0.01	0.004	0.272	0	0.215	0.002	0.003	0.039
t109	0.148	0.043	0.046	0.017	0.024	0.014	0.043	0.031	0.004	0.01	0.03	0.029	0.006	0.035	0.002	0.083	0.079	0.034	0.012	0.013	0.036	0.071	0.084	0.017	0.016	0.017	0.003	0.033	0.01	0.012
t120	0.199	0.007	0.002	0.035	0.001	0.004	0.004	0.145	0	0.011	0.005	0.005	0	0.005	0	0.002	0.007	0.001	0.001	0	0	0.188	0.165	0.035	0	0.001	0	0.036	0.034	0.108
