V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.011	0.007	0.041	0.033	0.034	0.038	-0.031	0.025	0.019	0.015	0.024	0.035	-0.061	0.015	0.035	-0.041	-0.023	-0.03	-0.008	-0.029	-0.04	-0.012	0.043	0.004	-0.012	0.016	0.01	-0.032	-0.016	-0.028	-0.02
2	0.007	0.004	0.025	0.02	0.021	0.023	-0.019	0.016	0.011	0.009	0.015	0.021	-0.037	0.009	0.022	-0.025	-0.014	-0.019	-0.005	-0.018	-0.025	-0.008	0.026	0.003	-0.007	0.01	0.006	-0.019	-0.01	-0.017	-0.012
3	0.041	0.025	0.153	0.124	0.128	0.144	-0.115	0.096	0.071	0.056	0.09	0.131	-0.228	0.057	0.133	-0.155	-0.085	-0.114	-0.028	-0.108	-0.151	-0.047	0.162	0.016	-0.044	0.059	0.036	-0.12	-0.062	-0.105	-0.077
4	0.033	0.02	0.124	0.101	0.104	0.117	-0.094	0.078	0.057	0.046	0.073	0.107	-0.185	0.047	0.108	-0.126	-0.069	-0.093	-0.023	-0.088	-0.123	-0.038	0.132	0.013	-0.036	0.048	0.03	-0.097	-0.05	-0.086	-0.062
5	0.034	0.021	0.128	0.104	0.107	0.121	-0.096	0.08	0.059	0.047	0.075	0.11	-0.191	0.048	0.111	-0.129	-0.071	-0.096	-0.024	-0.09	-0.127	-0.039	0.136	0.013	-0.037	0.049	0.03	-0.1	-0.052	-0.088	-0.064
6	0.038	0.023	0.144	0.117	0.121	0.136	-0.109	0.09	0.067	0.053	0.085	0.124	-0.215	0.054	0.126	-0.146	-0.08	-0.108	-0.027	-0.102	-0.143	-0.044	0.153	0.015	-0.042	0.056	0.034	-0.113	-0.058	-0.099	-0.072
7	-0.031	-0.019	-0.115	-0.094	-0.096	-0.109	0.087	-0.072	-0.053	-0.042	-0.068	-0.099	0.172	-0.043	-0.1	0.117	0.064	0.086	0.021	0.081	0.114	0.035	-0.122	-0.012	0.033	-0.044	-0.027	0.09	0.047	0.08	0.058
8	0.025	0.016	0.096	0.078	0.08	0.09	-0.072	0.06	0.044	0.035	0.056	0.082	-0.143	0.036	0.083	-0.097	-0.053	-0.072	-0.018	-0.068	-0.095	-0.029	0.102	0.01	-0.028	0.037	0.023	-0.075	-0.039	-0.066	-0.048
9	0.019	0.011	0.071	0.057	0.059	0.067	-0.053	0.044	0.033	0.026	0.041	0.061	-0.105	0.027	0.062	-0.072	-0.039	-0.053	-0.013	-0.05	-0.07	-0.022	0.075	0.007	-0.02	0.027	0.017	-0.055	-0.029	-0.049	-0.035
10	0.015	0.009	0.056	0.046	0.047	0.053	-0.042	0.035	0.026	0.021	0.033	0.048	-0.084	0.021	0.049	-0.057	-0.031	-0.042	-0.01	-0.04	-0.056	-0.017	0.06	0.006	-0.016	0.022	0.013	-0.044	-0.023	-0.039	-0.028
11	0.024	0.015	0.09	0.073	0.075	0.085	-0.068	0.056	0.041	0.033	0.053	0.077	-0.134	0.034	0.078	-0.091	-0.05	-0.067	-0.017	-0.063	-0.089	-0.028	0.095	0.009	-0.026	0.035	0.021	-0.07	-0.036	-0.062	-0.045
12	0.035	0.021	0.131	0.107	0.11	0.124	-0.099	0.082	0.061	0.048	0.077	0.113	-0.196	0.049	0.114	-0.133	-0.073	-0.098	-0.024	-0.093	-0.13	-0.04	0.139	0.013	-0.038	0.051	0.031	-0.103	-0.053	-0.091	-0.066
13	-0.061	-0.037	-0.228	-0.185	-0.191	-0.215	0.172	-0.143	-0.105	-0.084	-0.134	-0.196	0.34	-0.086	-0.198	0.231	0.127	0.17	0.042	0.161	0.225	0.07	-0.241	-0.023	0.066	-0.088	-0.054	0.179	0.092	0.157	0.114
14	0.015	0.009	0.057	0.047	0.048	0.054	-0.043	0.036	0.027	0.021	0.034	0.049	-0.086	0.022	0.05	-0.058	-0.032	-0.043	-0.011	-0.04	-0.057	-0.018	0.061	0.006	-0.017	0.022	0.014	-0.045	-0.023	-0.04	-0.029
15	0.035	0.022	0.133	0.108	0.111	0.126	-0.1	0.083	0.062	0.049	0.078	0.114	-0.198	0.05	0.116	-0.135	-0.074	-0.099	-0.025	-0.094	-0.132	-0.041	0.141	0.014	-0.039	0.051	0.032	-0.104	-0.054	-0.092	-0.067
16	-0.041	-0.025	-0.155	-0.126	-0.129	-0.146	0.117	-0.097	-0.072	-0.057	-0.091	-0.133	0.231	-0.058	-0.135	0.157	0.086	0.116	0.029	0.109	0.153	0.047	-0.164	-0.016	0.045	-0.06	-0.037	0.121	0.062	0.107	0.077
17	-0.023	-0.014	-0.085	-0.069	-0.071	-0.08	0.064	-0.053	-0.039	-0.031	-0.05	-0.073	0.127	-0.032	-0.074	0.086	0.047	0.064	0.016	0.06	0.084	0.026	-0.09	-0.009	0.025	-0.033	-0.02	0.067	0.034	0.059	0.043
18	-0.03	-0.019	-0.114	-0.093	-0.096	-0.108	0.086	-0.072	-0.053	-0.042	-0.067	-0.098	0.17	-0.043	-0.099	0.116	0.064	0.085	0.021	0.081	0.113	0.035	-0.121	-0.012	0.033	-0.044	-0.027	0.09	0.046	0.079	0.057
19	-0.008	-0.005	-0.028	-0.023	-0.024	-0.027	0.021	-0.018	-0.013	-0.01	-0.017	-0.024	0.042	-0.011	-0.025	0.029	0.016	0.021	0.005	0.02	0.028	0.009	-0.03	-0.003	0.008	-0.011	-0.007	0.022	0.011	0.02	0.014
20	-0.029	-0.018	-0.108	-0.088	-0.09	-0.102	0.081	-0.068	-0.05	-0.04	-0.063	-0.093	0.161	-0.04	-0.094	0.109	0.06	0.081	0.02	0.076	0.107	0.033	-0.114	-0.011	0.031	-0.041	-0.026	0.084	0.043	0.074	0.054
21	-0.04	-0.025	-0.151	-0.123	-0.127	-0.143	0.114	-0.095	-0.07	-0.056	-0.089	-0.13	0.225	-0.057	-0.132	0.153	0.084	0.113	0.028	0.107	0.15	0.046	-0.16	-0.015	0.044	-0.058	-0.036	0.118	0.061	0.104	0.076
