V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t20	0.008	0.014	0.009	0.01	0.002	0.02	0.05	0.029	0.002	0.003	0.05	0.009	0.131	0.015	0.009	0.051	0.003	0.028	0.248	0.034	0.008	0.036	0.113	0.023	0.015	0.009	0.006	0.006	0.007	0.05
t138	0.006	0.016	0.022	0.006	0.198	0.027	0.143	0.08	0.014	0.005	0.027	0.007	0.054	0.003	0.003	0.011	0.009	0.023	0.035	0.035	0.013	0.01	0.201	0.009	0.007	0.012	0.002	0.003	0.006	0.015
t39	0.001	0.011	0.106	0.001	0.021	0.037	0.002	0.234	0.002	0.014	0.002	0.002	0.005	0	0	0.002	0.058	0.022	0.044	0.022	0.018	0.001	0.38	0.001	0	0.012	0	0	0.002	0.001
t122	0.003	0.018	0.048	0.003	0.133	0.036	0.027	0.141	0.005	0.022	0.014	0.006	0.029	0.002	0.001	0.008	0.019	0.023	0.075	0.036	0.016	0.005	0.292	0.004	0.003	0.016	0.001	0.001	0.005	0.008
t23	0.002	0.016	0.072	0.002	0.084	0.038	0.01	0.196	0.004	0.029	0.008	0.004	0.016	0.001	0.001	0.006	0.027	0.02	0.062	0.032	0.019	0.003	0.318	0.002	0.002	0.018	0.001	0.001	0.004	0.004
t150	0.009	0.003	0	0.011	0.001	0.002	0.173	0.001	0	0	0.07	0.004	0.204	0.021	0.032	0.053	0	0.004	0.084	0.008	0.001	0.071	0.01	0.044	0.03	0.001	0.005	0.017	0.003	0.135
t81	0.009	0.011	0.004	0.013	0.003	0.013	0.097	0.014	0.001	0.001	0.065	0.008	0.183	0.02	0.016	0.05	0.002	0.019	0.153	0.027	0.005	0.046	0.071	0.033	0.023	0.006	0.007	0.011	0.007	0.081
t110	0.01	0.006	0.001	0.012	0.011	0.005	0.291	0.005	0.001	0.001	0.068	0.006	0.175	0.013	0.021	0.037	0	0.006	0.063	0.014	0.002	0.047	0.026	0.035	0.025	0.003	0.005	0.014	0.004	0.093
t146	0.007	0.011	0.006	0.008	0.022	0.014	0.113	0.023	0.002	0.012	0.042	0.007	0.106	0.009	0.008	0.031	0.002	0.014	0.33	0.025	0.006	0.025	0.082	0.017	0.013	0.008	0.004	0.006	0.005	0.041
t164	0.007	0.018	0.018	0.008	0.096	0.027	0.07	0.058	0.002	0.017	0.035	0.009	0.087	0.006	0.005	0.021	0.007	0.019	0.161	0.038	0.01	0.017	0.183	0.012	0.011	0.013	0.003	0.005	0.007	0.031
