V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.058	0.034	-0.007	0.064	0.024	-0.004	-0.075	-0.086	-0.006	-0.039	0.051	0.052	0.036	0.014	0.024	-0.01	0.068	-0.018	-0.08	-0.09	-0.021	0.037	-0.081	0.027	0.045	0.021	-0.043	0.051	-0.051	0.056	-0.064
2	0.034	0.128	-0.02	0.148	-0.028	-0.003	-0.077	-0.117	-0.018	-0.072	0.093	0.039	0.056	0.011	0.05	0.038	0.122	-0.031	-0.069	-0.147	-0.002	0.058	-0.07	0.118	0.03	0.034	-0.086	0.105	-0.026	0.039	0.004
3	-0.007	-0.02	0.004	-0.024	0	0.001	0.015	0.021	0.004	0.014	-0.016	-0.009	-0.01	-0.002	-0.009	-0.006	-0.024	0.005	0.013	0.029	0.003	-0.005	0.012	-0.017	-0.004	-0.004	0.014	-0.017	0.007	-0.009	0.007
4	0.064	0.148	-0.024	0.203	-0.018	-0.005	-0.121	-0.17	-0.008	-0.105	0.12	0.066	0.082	0.02	0.07	0.023	0.168	-0.042	-0.127	-0.195	-0.016	0.074	-0.124	0.146	0.03	0.054	-0.116	0.137	-0.058	0.082	-0.072
5	0.024	-0.028	0	-0.018	0.131	-0.001	-0.031	0.001	0.035	-0.021	-0.006	0.005	-0.012	0.002	0.002	-0.026	0.037	0	-0.017	-0.047	-0.064	-0.075	0.014	-0.026	-0.074	-0.015	-0.002	0.014	-0.044	0.021	-0.065
6	-0.004	-0.003	0.001	-0.005	-0.001	0	0.005	0.006	0	0.003	-0.004	-0.003	-0.003	-0.001	-0.002	0	-0.005	0.001	0.005	0.008	0.001	-0.002	0.005	-0.003	-0.004	-0.001	0.003	-0.004	0.003	-0.004	0.004
7	-0.075	-0.077	0.015	-0.121	-0.031	0.005	0.117	0.135	0.021	0.073	-0.088	-0.076	-0.058	-0.02	-0.044	-0.004	-0.126	0.03	0.115	0.147	0.037	-0.044	0.098	-0.062	-0.041	-0.029	0.075	-0.091	0.069	-0.076	0.08
8	-0.086	-0.117	0.021	-0.17	0.001	0.006	0.135	0.177	0.025	0.096	-0.117	-0.089	-0.081	-0.023	-0.063	-0.012	-0.159	0.04	0.14	0.198	0.023	-0.076	0.145	-0.101	-0.074	-0.044	0.102	-0.12	0.075	-0.095	0.099
9	-0.006	-0.018	0.004	-0.008	0.035	0	0.021	0.025	0.071	0.002	-0.024	-0.039	-0.012	-0.004	-0.001	-0.036	-0.018	0.003	0.008	0.005	0.001	-0.02	-0.014	0.015	-0.043	0.01	0.001	0.002	-0.004	0.005	-0.031
10	-0.039	-0.072	0.014	-0.105	-0.021	0.003	0.073	0.096	0.002	0.07	-0.065	-0.042	-0.044	-0.011	-0.043	-0.008	-0.108	0.023	0.072	0.134	0.025	-0.012	0.074	-0.067	-0.005	-0.021	0.063	-0.076	0.045	-0.054	0.082
