V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t106	0.005	0.026	0.02	0.003	0.001	0.021	0.012	0.155	0.092	0.051	0.024	0.037	0.134	0.014	0.02	0.032	0.001	0.003	0.069	0.054	0.007	0.007	0.001	0.012	0.01	0.001	0.008	0.122	0.021	0.033
t112	0.006	0.014	0.013	0.009	0.004	0.218	0.003	0.067	0.046	0.094	0.052	0.013	0.031	0.006	0.007	0.021	0.01	0.006	0.018	0.03	0.036	0.035	0.012	0.14	0.036	0.019	0.005	0.022	0.018	0.008
t195	0.006	0.026	0.021	0.004	0.001	0.053	0.007	0.15	0.099	0.062	0.033	0.033	0.129	0.012	0.007	0.035	0.002	0.004	0.058	0.048	0.014	0.014	0.002	0.019	0.019	0.003	0.009	0.072	0.029	0.03
t94	0.005	0.024	0.021	0.002	0.001	0.03	0.005	0.157	0.118	0.04	0.025	0.034	0.19	0.015	0.001	0.035	0.001	0.003	0.067	0.038	0.012	0.01	0.001	0.005	0.019	0.001	0.008	0.055	0.034	0.042
t14	0.007	0.023	0.021	0.006	0.002	0.092	0.005	0.127	0.092	0.077	0.047	0.026	0.095	0.013	0.003	0.034	0.005	0.005	0.043	0.042	0.029	0.025	0.004	0.034	0.035	0.006	0.008	0.042	0.031	0.022
t30	0.006	0.023	0.02	0.002	0.001	0.068	0.003	0.151	0.118	0.039	0.023	0.031	0.192	0.006	0.001	0.036	0.001	0.003	0.057	0.033	0.014	0.013	0.001	0.007	0.02	0.001	0.008	0.04	0.042	0.041
t199	0.006	0.025	0.02	0.003	0.001	0.015	0.013	0.15	0.093	0.056	0.033	0.036	0.119	0.032	0.019	0.032	0.001	0.004	0.068	0.055	0.009	0.008	0.001	0.012	0.015	0.002	0.008	0.113	0.02	0.03
t123	0.006	0.018	0.015	0.008	0.004	0.037	0.014	0.087	0.049	0.105	0.061	0.02	0.034	0.031	0.105	0.023	0.006	0.006	0.031	0.053	0.018	0.016	0.008	0.103	0.023	0.013	0.007	0.077	0.011	0.009
t168	0.004	0.008	0.008	0.01	0.007	0.153	0.003	0.036	0.024	0.097	0.065	0.007	0.01	0.01	0.012	0.013	0.018	0.005	0.009	0.022	0.045	0.037	0.022	0.266	0.043	0.041	0.003	0.013	0.009	0.003
t45	0.006	0.026	0.021	0.003	0.001	0.033	0.008	0.158	0.104	0.05	0.026	0.036	0.156	0.013	0.006	0.035	0.001	0.003	0.067	0.047	0.01	0.01	0.001	0.01	0.014	0.001	0.008	0.083	0.028	0.036
t100	0.006	0.016	0.014	0.008	0.004	0.247	0.003	0.076	0.05	0.087	0.041	0.015	0.039	0.004	0.009	0.023	0.008	0.006	0.021	0.032	0.026	0.03	0.009	0.123	0.026	0.014	0.006	0.028	0.02	0.009
t157	0.003	0.005	0.005	0.008	0.005	0.203	0.002	0.021	0.012	0.071	0.033	0.004	0.005	0.002	0.038	0.007	0.012	0.004	0.005	0.015	0.018	0.021	0.02	0.406	0.015	0.039	0.002	0.011	0.005	0.001
t198	0.005	0.026	0.02	0.003	0.001	0.035	0.009	0.157	0.095	0.047	0.02	0.037	0.157	0.007	0.013	0.034	0.001	0.003	0.068	0.05	0.006	0.008	0.001	0.012	0.009	0.001	0.008	0.106	0.026	0.036
t172	0.003	0.005	0.005	0.008	0.006	0.213	0.001	0.019	0.012	0.07	0.038	0.003	0.005	0.003	0.015	0.007	0.016	0.004	0.004	0.013	0.027	0.028	0.023	0.388	0.023	0.046	0.002	0.007	0.005	0.001
t53	0.006	0.026	0.021	0.003	0.001	0.05	0.007	0.155	0.102	0.056	0.027	0.034	0.144	0.008	0.006	0.036	0.002	0.004	0.061	0.047	0.011	0.012	0.002	0.015	0.015	0.002	0.009	0.076	0.03	0.033
t67	0.006	0.025	0.021	0.003	0.001	0.072	0.004	0.15	0.108	0.051	0.027	0.032	0.159	0.007	0.002	0.036	0.002	0.003	0.056	0.039	0.015	0.015	0.002	0.013	0.02	0.002	0.008	0.05	0.038	0.035
t55	0.006	0.018	0.017	0.009	0.005	0.07	0.006	0.09	0.063	0.107	0.081	0.018	0.04	0.034	0.01	0.026	0.01	0.006	0.028	0.041	0.045	0.032	0.01	0.084	0.056	0.016	0.007	0.036	0.018	0.011
t84	0.005	0.026	0.02	0.002	0.001	0.032	0.007	0.161	0.107	0.043	0.021	0.037	0.177	0.009	0.004	0.035	0.001	0.003	0.069	0.044	0.008	0.008	0.001	0.008	0.012	0.001	0.008	0.08	0.03	0.04
t66	0.007	0.024	0.021	0.005	0.002	0.034	0.009	0.138	0.093	0.076	0.052	0.031	0.092	0.037	0.01	0.033	0.003	0.005	0.054	0.052	0.02	0.016	0.003	0.024	0.03	0.004	0.008	0.071	0.023	0.024
t115	0.006	0.025	0.021	0.002	0.001	0.045	0.004	0.157	0.114	0.041	0.022	0.034	0.189	0.007	0.001	0.036	0.001	0.003	0.063	0.038	0.011	0.011	0.001	0.007	0.016	0.001	0.008	0.056	0.037	0.041
t171	0.004	0.024	0.017	0.001	0	0.014	0.014	0.151	0.082	0.032	0.012	0.039	0.165	0.006	0.031	0.028	0	0.002	0.078	0.05	0.002	0.003	0	0.006	0.004	0	0.007	0.169	0.018	0.038
t11	0.002	0.002	0.003	0.007	0.006	0.214	0	0.009	0.006	0.051	0.033	0.001	0.002	0.002	0.004	0.004	0.021	0.003	0.002	0.006	0.036	0.031	0.029	0.431	0.026	0.063	0.001	0.002	0.003	0.001
t78	0.005	0.024	0.019	0.002	0.001	0.009	0.01	0.161	0.105	0.035	0.02	0.039	0.184	0.022	0.005	0.032	0.001	0.002	0.079	0.045	0.006	0.005	0.001	0.004	0.01	0.001	0.008	0.101	0.023	0.043
t140	0.005	0.012	0.012	0.005	0.002	0.434	0.001	0.061	0.045	0.058	0.027	0.011	0.04	0.001	0.001	0.02	0.006	0.004	0.016	0.02	0.026	0.031	0.006	0.071	0.023	0.009	0.005	0.014	0.024	0.009
t193	0.005	0.022	0.017	0.004	0.002	0.023	0.019	0.117	0.062	0.074	0.035	0.029	0.062	0.021	0.123	0.026	0.002	0.005	0.049	0.06	0.008	0.008	0.003	0.038	0.011	0.004	0.007	0.134	0.013	0.017
t197	0.003	0.007	0.006	0.01	0.007	0.105	0.003	0.027	0.016	0.093	0.059	0.005	0.006	0.01	0.04	0.009	0.017	0.005	0.007	0.02	0.031	0.027	0.025	0.359	0.03	0.048	0.003	0.014	0.005	0.002
t149	0.002	0.018	0.012	0	0	0.001	0.009	0.143	0.089	0.011	0.006	0.039	0.284	0.014	0.003	0.022	0	0.001	0.097	0.03	0.001	0.001	0	0	0.002	0	0.005	0.131	0.015	0.063
