feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t177	-0.722	-0.189	-1.363	-0.975	-1.283	-0.675	1.601	1.086	-0.401	0.71	0.631	-0.86	2.918	1.656	0.301	1.526	1.273	-1.385	-0.977	-0.877	-0.19	0.085	-1.037	0.149	-0.756	0.735	0.354	-1.482	-0.462	0.603
t47	-0.773	-0.131	-1.524	-0.938	-1.126	-0.76	1.68	1.258	-0.504	0.949	0.577	-1.029	3.034	1.756	0.157	1.647	1.384	-1.488	-1.11	-1.05	-0.124	0.207	-1.315	-0.042	-0.53	0.819	0.491	-1.382	-0.356	0.216
t155	-0.845	0.122	-1.738	-0.909	-0.945	-0.862	1.757	1.444	-0.635	1.196	0.484	-1.244	3.157	1.857	-0.025	1.77	1.458	-1.6	-1.18	-1.267	-0.059	0.284	-1.509	-0.242	-0.342	0.913	0.656	-1.246	-0.215	-0.245
t150	-0.748	-0.055	-1.446	-0.971	-1.225	-0.706	1.621	1.139	-0.447	0.776	0.59	-0.934	2.954	1.682	0.237	1.556	1.273	-1.416	-0.952	-0.951	-0.174	0.081	-1.048	0.096	-0.724	0.765	0.411	-1.434	-0.41	0.453
t12	-0.755	0.24	-1.41	-0.996	-1.257	-0.704	1.588	1.095	-0.446	0.706	0.569	-0.927	2.916	1.647	0.251	1.522	1.206	-1.398	-0.926	-0.94	-0.203	0.02	-0.875	0.139	-0.854	0.734	0.384	-1.424	-0.416	0.508
t140	-0.975	0.65	-2.052	-0.85	-0.616	-1.066	1.902	1.795	-0.876	1.674	0.335	-1.635	3.38	2.049	-0.343	2.018	1.652	-1.825	-1.514	-1.66	0.064	0.512	-1.965	-0.647	0.033	1.066	0.938	-0.997	0.025	-1.085
t3	-0.708	-0.426	-1.385	-0.967	-1.29	-0.653	1.608	1.08	-0.382	0.705	0.648	-0.834	2.924	1.659	0.314	1.518	1.277	-1.371	-0.897	-0.853	-0.185	0.075	-1.069	0.169	-0.72	0.747	0.355	-1.508	-0.473	0.637
t75	-0.89	0.21	-1.86	-0.877	-0.812	-0.939	1.824	1.592	-0.724	1.403	0.439	-1.391	3.254	1.943	-0.146	1.877	1.562	-1.692	-1.336	-1.416	-0.002	0.402	-1.755	-0.411	-0.15	0.98	0.768	-1.158	-0.127	-0.576
t147	-0.768	-0.136	-1.524	-0.945	-1.146	-0.746	1.667	1.231	-0.491	0.907	0.576	-1.009	3.018	1.739	0.171	1.624	1.35	-1.469	-1.033	-1.029	-0.135	0.161	-1.24	-0.006	-0.575	0.812	0.479	-1.394	-0.363	0.266
t169	-0.789	-0.117	-1.589	-0.93	-1.082	-0.78	1.699	1.301	-0.533	1.004	0.554	-1.078	3.066	1.78	0.113	1.673	1.396	-1.511	-1.088	-1.099	-0.107	0.212	-1.355	-0.083	-0.482	0.846	0.534	-1.353	-0.32	0.109
t188	-0.568	-0.899	-1.022	-1.04	-1.663	-0.43	1.436	0.677	-0.116	0.151	0.805	-0.401	2.664	1.433	0.67	1.234	1.042	-1.118	-0.526	-0.416	-0.33	-0.2	-0.506	0.628	-1.18	0.566	0.034	-1.78	-0.738	1.584
t99	-0.854	0.516	-1.662	-0.934	-0.978	-0.873	1.723	1.403	-0.64	1.134	0.467	-1.242	3.115	1.822	-0.008	1.745	1.411	-1.593	-1.256	-1.259	-0.088	0.258	-1.36	-0.217	-0.474	0.869	0.618	-1.229	-0.226	-0.194
t53	-0.846	0.287	-1.693	-0.922	-0.968	-0.862	1.738	1.417	-0.631	1.156	0.481	-1.233	3.132	1.837	-0.008	1.753	1.434	-1.592	-1.213	-1.253	-0.075	0.269	-1.433	-0.222	-0.41	0.889	0.631	-1.245	-0.227	-0.2
t191	-0.952	0.935	-1.908	-0.895	-0.735	-1.021	1.827	1.659	-0.82	1.478	0.349	-1.534	3.277	1.961	-0.248	1.922	1.537	-1.755	-1.464	-1.553	0	0.404	-1.661	-0.508	-0.216	0.983	0.83	-1.042	-0.044	-0.818
t43	-0.583	-0.806	-1.056	-1.037	-1.63	-0.452	1.448	0.711	-0.143	0.196	0.785	-0.444	2.685	1.451	0.636	1.257	1.054	-1.14	-0.556	-0.459	-0.32	-0.183	-0.533	0.589	-1.155	0.58	0.063	-1.751	-0.711	1.496
t51	-0.801	0.035	-1.597	-0.934	-1.069	-0.796	1.699	1.312	-0.551	1.016	0.536	-1.105	3.068	1.782	0.094	1.68	1.389	-1.523	-1.113	-1.125	-0.108	0.211	-1.33	-0.1	-0.499	0.846	0.545	-1.33	-0.305	0.064
t24	-0.831	0.19	-1.663	-0.924	-0.999	-0.841	1.727	1.386	-0.605	1.116	0.5	-1.192	3.114	1.821	0.024	1.732	1.424	-1.571	-1.184	-1.213	-0.084	0.256	-1.412	-0.185	-0.431	0.876	0.605	-1.273	-0.252	-0.118
t118	-0.7	-0.481	-1.378	-0.97	-1.308	-0.638	1.599	1.058	-0.366	0.672	0.655	-0.809	2.912	1.647	0.331	1.501	1.259	-1.355	-0.845	-0.829	-0.192	0.047	-1.031	0.198	-0.744	0.742	0.342	-1.525	-0.484	0.688
t41	-0.648	-0.576	-1.222	-1.005	-1.461	-0.553	1.524	0.891	-0.264	0.442	0.711	-0.641	2.801	1.551	0.473	1.383	1.155	-1.254	-0.713	-0.657	-0.256	-0.068	-0.774	0.384	-0.955	0.662	0.209	-1.627	-0.589	1.068
t84	-0.698	-0.418	-1.353	-0.977	-1.324	-0.635	1.588	1.041	-0.361	0.648	0.656	-0.798	2.897	1.635	0.343	1.49	1.246	-1.347	-0.856	-0.817	-0.201	0.038	-0.992	0.213	-0.779	0.729	0.326	-1.529	-0.493	0.721
t94	-0.824	0.211	-1.648	-0.934	-1.027	-0.824	1.71	1.351	-0.589	1.063	0.501	-1.166	3.091	1.799	0.045	1.704	1.387	-1.548	-1.121	-1.185	-0.099	0.209	-1.323	-0.143	-0.491	0.863	0.584	-1.288	-0.265	-0.051
t52	-0.656	-0.302	-1.189	-1.025	-1.483	-0.557	1.499	0.86	-0.268	0.393	0.693	-0.642	2.771	1.524	0.481	1.36	1.106	-1.244	-0.717	-0.655	-0.278	-0.108	-0.641	0.41	-1.058	0.635	0.188	-1.614	-0.591	1.1
t92	-0.684	-0.294	-1.28	-1	-1.39	-0.607	1.548	0.964	-0.327	0.539	0.665	-0.74	2.841	1.586	0.397	1.435	1.181	-1.306	-0.812	-0.755	-0.236	-0.026	-0.825	0.293	-0.912	0.686	0.268	-1.557	-0.531	0.873
t173	-0.846	0.071	-1.737	-0.9	-0.93	-0.87	1.77	1.466	-0.641	1.232	0.491	-1.254	3.172	1.873	-0.032	1.79	1.494	-1.615	-1.243	-1.277	-0.048	0.327	-1.588	-0.27	-0.292	0.92	0.665	-1.243	-0.213	-0.278
t27	-0.92	0.425	-1.919	-0.874	-0.753	-0.981	1.843	1.65	-0.776	1.478	0.398	-1.472	3.288	1.97	-0.21	1.916	1.575	-1.733	-1.384	-1.496	0.014	0.423	-1.784	-0.48	-0.119	1.002	0.82	-1.101	-0.077	-0.737
t102	-0.786	-0.04	-1.546	-0.936	-1.102	-0.778	1.688	1.282	-0.525	0.981	0.561	-1.063	3.048	1.768	0.13	1.664	1.391	-1.506	-1.134	-1.083	-0.117	0.219	-1.33	-0.07	-0.516	0.828	0.512	-1.358	-0.336	0.15
t158	-0.917	0.186	-1.944	-0.852	-0.721	-0.989	1.874	1.695	-0.781	1.551	0.417	-1.484	3.324	2.005	-0.226	1.953	1.645	-1.756	-1.445	-1.512	0.04	0.495	-1.96	-0.53	0.005	1.028	0.844	-1.105	-0.073	-0.798
t105	-0.836	0.377	-1.645	-0.94	-1.017	-0.839	1.707	1.358	-0.606	1.071	0.485	-1.19	3.09	1.799	0.031	1.71	1.381	-1.559	-1.162	-1.207	-0.101	0.213	-1.297	-0.158	-0.514	0.858	0.589	-1.266	-0.254	-0.086
t70	-0.841	0.383	-1.65	-0.932	-0.996	-0.855	1.72	1.385	-0.619	1.111	0.484	-1.211	3.107	1.816	0.014	1.732	1.41	-1.578	-1.223	-1.229	-0.09	0.249	-1.364	-0.193	-0.471	0.866	0.604	-1.253	-0.243	-0.138
t166	-0.947	0.675	-1.964	-0.88	-0.715	-1.011	1.847	1.681	-0.816	1.513	0.357	-1.534	3.304	1.981	-0.259	1.933	1.56	-1.757	-1.392	-1.557	0.017	0.411	-1.742	-0.517	-0.138	1.013	0.855	-1.054	-0.036	-0.847
t16	-0.796	-0.131	-1.616	-0.923	-1.057	-0.792	1.714	1.329	-0.548	1.045	0.548	-1.103	3.086	1.797	0.091	1.693	1.417	-1.527	-1.108	-1.125	-0.095	0.236	-1.409	-0.113	-0.439	0.861	0.556	-1.339	-0.305	0.048
t65	-0.603	-0.789	-1.112	-1.021	-1.569	-0.486	1.48	0.779	-0.182	0.292	0.767	-0.509	2.73	1.491	0.581	1.306	1.104	-1.182	-0.625	-0.525	-0.293	-0.127	-0.654	0.512	-1.061	0.612	0.115	-1.713	-0.672	1.346
t46	-0.745	0.085	-1.414	-0.991	-1.266	-0.689	1.591	1.088	-0.431	0.699	0.584	-0.905	2.916	1.647	0.264	1.516	1.212	-1.388	-0.89	-0.92	-0.2	0.017	-0.897	0.153	-0.833	0.738	0.379	-1.444	-0.427	0.54
t86	-0.744	-0.172	-1.425	-0.956	-1.211	-0.716	1.639	1.167	-0.448	0.825	0.611	-0.936	2.972	1.704	0.237	1.586	1.335	-1.435	-1.069	-0.954	-0.158	0.157	-1.188	0.055	-0.641	0.771	0.414	-1.438	-0.418	0.427
t32	-0.69	-0.42	-1.322	-0.983	-1.35	-0.623	1.576	1.013	-0.345	0.611	0.666	-0.771	2.878	1.619	0.368	1.471	1.231	-1.332	-0.847	-0.789	-0.212	0.024	-0.953	0.242	-0.815	0.714	0.303	-1.544	-0.511	0.783
