V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.017	-0.048	0.041	-0.005	-0.037	0.026	-0.016	-0.04	0.03	-0.056	0.019	0.048	-0.025	-0.022	0.04	-0.028	-0.022	0.029	0.039	0.048	-0.013	-0.026	0.06	0.05	-0.046	-0.017	-0.032	-0.027	-0.026	0.102	-0.061
2	-0.048	0.165	-0.113	0.015	0.106	-0.072	0.045	0.113	-0.085	0.156	-0.054	-0.135	0.071	0.06	-0.111	0.078	0.059	-0.079	-0.109	-0.136	0.037	0.07	-0.156	-0.139	0.122	0.048	0.091	0.079	0.076	-0.286	0.174
3	0.041	-0.113	0.1	-0.013	-0.09	0.062	-0.039	-0.097	0.073	-0.135	0.046	0.116	-0.061	-0.052	0.097	-0.067	-0.053	0.07	0.095	0.117	-0.032	-0.062	0.147	0.122	-0.112	-0.041	-0.077	-0.064	-0.063	0.247	-0.148
4	-0.005	0.015	-0.013	0.002	0.012	-0.008	0.005	0.013	-0.01	0.018	-0.006	-0.015	0.008	0.007	-0.013	0.009	0.007	-0.009	-0.013	-0.016	0.004	0.008	-0.02	-0.016	0.015	0.006	0.01	0.009	0.008	-0.033	0.02
5	-0.037	0.106	-0.09	0.012	0.082	-0.056	0.035	0.088	-0.066	0.123	-0.042	-0.105	0.056	0.047	-0.088	0.061	0.048	-0.063	-0.086	-0.106	0.029	0.056	-0.132	-0.11	0.101	0.038	0.07	0.059	0.058	-0.224	0.135
6	0.026	-0.072	0.062	-0.008	-0.056	0.039	-0.024	-0.061	0.046	-0.084	0.029	0.072	-0.038	-0.032	0.06	-0.042	-0.033	0.043	0.059	0.073	-0.02	-0.039	0.091	0.076	-0.069	-0.026	-0.048	-0.04	-0.039	0.154	-0.092
7	-0.016	0.045	-0.039	0.005	0.035	-0.024	0.015	0.038	-0.028	0.052	-0.018	-0.045	0.024	0.02	-0.037	0.026	0.021	-0.027	-0.037	-0.045	0.012	0.024	-0.057	-0.047	0.043	0.016	0.03	0.025	0.024	-0.096	0.057
8	-0.04	0.113	-0.097	0.013	0.088	-0.061	0.038	0.095	-0.072	0.132	-0.045	-0.114	0.06	0.051	-0.095	0.066	0.052	-0.068	-0.093	-0.115	0.031	0.061	-0.143	-0.119	0.109	0.041	0.076	0.063	0.062	-0.242	0.145
9	0.03	-0.085	0.073	-0.01	-0.066	0.046	-0.028	-0.072	0.054	-0.099	0.034	0.085	-0.045	-0.038	0.071	-0.049	-0.039	0.051	0.07	0.086	-0.023	-0.046	0.107	0.089	-0.082	-0.03	-0.057	-0.047	-0.046	0.182	-0.109
10	-0.056	0.156	-0.135	0.018	0.123	-0.084	0.052	0.132	-0.099	0.184	-0.062	-0.157	0.083	0.071	-0.131	0.091	0.073	-0.095	-0.129	-0.159	0.043	0.085	-0.199	-0.165	0.151	0.056	0.105	0.087	0.086	-0.336	0.201
11	0.019	-0.054	0.046	-0.006	-0.042	0.029	-0.018	-0.045	0.034	-0.062	0.021	0.053	-0.028	-0.024	0.045	-0.031	-0.024	0.032	0.044	0.054	-0.015	-0.029	0.067	0.056	-0.051	-0.019	-0.036	-0.03	-0.029	0.114	-0.068
12	0.048	-0.135	0.116	-0.015	-0.105	0.072	-0.045	-0.114	0.085	-0.157	0.053	0.135	-0.071	-0.061	0.112	-0.078	-0.062	0.081	0.111	0.136	-0.037	-0.073	0.17	0.142	-0.129	-0.048	-0.09	-0.075	-0.074	0.288	-0.173
13	-0.025	0.071	-0.061	0.008	0.056	-0.038	0.024	0.06	-0.045	0.083	-0.028	-0.071	0.038	0.032	-0.059	0.041	0.033	-0.043	-0.058	-0.072	0.02	0.038	-0.09	-0.075	0.068	0.025	0.047	0.04	0.039	-0.152	0.091
14	-0.022	0.06	-0.052	0.007	0.047	-0.032	0.02	0.051	-0.038	0.071	-0.024	-0.061	0.032	0.027	-0.05	0.035	0.028	-0.036	-0.05	-0.061	0.017	0.033	-0.077	-0.064	0.058	0.022	0.04	0.034	0.033	-0.129	0.077
15	0.04	-0.111	0.097	-0.013	-0.088	0.06	-0.037	-0.095	0.071	-0.131	0.045	0.112	-0.059	-0.05	0.094	-0.065	-0.052	0.067	0.092	0.114	-0.031	-0.06	0.142	0.118	-0.108	-0.04	-0.075	-0.062	-0.061	0.24	-0.144
16	-0.028	0.078	-0.067	0.009	0.061	-0.042	0.026	0.066	-0.049	0.091	-0.031	-0.078	0.041	0.035	-0.065	0.045	0.036	-0.047	-0.064	-0.079	0.021	0.042	-0.098	-0.082	0.075	0.028	0.052	0.043	0.043	-0.166	0.1
17	-0.022	0.059	-0.053	0.007	0.048	-0.033	0.021	0.052	-0.039	0.073	-0.024	-0.062	0.033	0.028	-0.052	0.036	0.029	-0.037	-0.051	-0.063	0.017	0.034	-0.08	-0.066	0.06	0.022	0.041	0.034	0.034	-0.133	0.079
18	0.029	-0.079	0.07	-0.009	-0.063	0.043	-0.027	-0.068	0.051	-0.095	0.032	0.081	-0.043	-0.036	0.067	-0.047	-0.037	0.049	0.067	0.082	-0.022	-0.044	0.103	0.085	-0.078	-0.029	-0.054	-0.045	-0.044	0.173	-0.103
19	0.039	-0.109	0.095	-0.013	-0.086	0.059	-0.037	-0.093	0.07	-0.129	0.044	0.111	-0.058	-0.05	0.092	-0.064	-0.051	0.067	0.092	0.112	-0.03	-0.06	0.141	0.116	-0.107	-0.039	-0.073	-0.061	-0.06	0.236	-0.141
20	0.048	-0.136	0.117	-0.016	-0.106	0.073	-0.045	-0.115	0.086	-0.159	0.054	0.136	-0.072	-0.061	0.114	-0.079	-0.063	0.082	0.112	0.138	-0.037	-0.073	0.172	0.143	-0.131	-0.049	-0.091	-0.076	-0.074	0.291	-0.174
21	-0.013	0.037	-0.032	0.004	0.029	-0.02	0.012	0.031	-0.023	0.043	-0.015	-0.037	0.02	0.017	-0.031	0.021	0.017	-0.022	-0.03	-0.037	0.01	0.02	-0.047	-0.039	0.035	0.013	0.025	0.021	0.02	-0.079	0.047
22	-0.026	0.07	-0.062	0.008	0.056	-0.039	0.024	0.061	-0.046	0.085	-0.029	-0.073	0.038	0.033	-0.06	0.042	0.034	-0.044	-0.06	-0.073	0.02	0.039	-0.093	-0.076	0.07	0.026	0.048	0.04	0.039	-0.155	0.093
