V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t187	-5.467	-3.69	-3.356	-3.45	-3.004	-3.724	-3.672	-4.03	-2.912	-2.132	-4.803	-3.26	-3.249	-3.905	-3.518	-4.747	-4.251	-3.427	-5.306	-3.045	-5.746	-3.903	-3.36	-3.393	-4.125	-2.282	-2.591	-2.749	-4.281	-4.787
t152	-5.293	-4.438	-4.65	-3.601	-3.675	-4.641	-3.148	-3.195	-1.694	-3.188	-6.599	-4.041	-3.546	-1.357	-3.685	-4.771	-5.273	-3.13	-4.561	-5.075	-5.096	-3.846	-4.134	-4.69	-5.878	-2.682	-3.141	-4.001	-4.831	-5.35
t175	-2.3	-3.248	-3.245	-3.343	-2.306	-4.305	-3.976	-4.14	-2.726	-4.645	-3.422	-3.233	-2.474	-2.986	-3.064	-4.954	-4.589	-3.681	-4.283	-5.273	-3.782	-4.942	-4.049	-3.989	-5.623	-2.893	-3.506	-3.884	-3.078	-3.6
t25	-3.2	-2.653	-3.12	-3.308	-2.406	-4.405	-4.804	-3.68	-2.887	-2.341	-4.155	-3.38	-2.816	-4.431	-3.268	-5.814	-4.622	-3.784	-5.1	-5.011	-6.398	-4.516	-3.076	-4.81	-4.185	-2.068	-4.518	-3.421	-3.98	-3.181
t137	-3.507	-2.982	-2.722	-3.474	-2.295	-3.89	-4.201	-4.682	-3.786	-2.873	-2.917	-3.069	-3.081	-4.915	-3.347	-5.09	-4.042	-3.976	-5.35	-3.406	-5.728	-4.68	-3.352	-3.118	-4.025	-2.435	-3.434	-3.021	-3.631	-3.74
t144	-4.198	-3.432	-3.051	-3.366	-2.607	-4.034	-3.514	-3.916	-2.979	-3.398	-3.934	-3.203	-3.224	-3.396	-3.33	-4.654	-4.242	-3.448	-4.899	-3.903	-5.132	-4.224	-3.374	-2.649	-4.363	-2.399	-2.498	-3.017	-3.947	-4.329
t160	-4.867	-3.722	-3.842	-3.847	-3.116	-4.76	-4.027	-3.542	-2.872	-1.16	-4.73	-3.731	-3.897	-3.761	-3.758	-4.66	-4.875	-4.328	-5.394	-2.923	-6.641	-4.206	-3.778	-3.191	-4.34	-2.313	-3.493	-3.65	-5.161	-4.346
t178	-4.519	-3.345	-3.564	-3.506	-2.911	-4.469	-3.924	-3.582	-2.881	-1.3	-4.76	-3.644	-3.309	-3.907	-3.52	-5.178	-4.624	-3.781	-5.327	-3.969	-6.193	-4.14	-3.541	-4.59	-4.416	-2.135	-4.013	-3.333	-4.532	-3.995
t88	-7.343	-4.239	-4.011	-4.652	-3.766	-4.873	-5.364	-5.079	-4.64	-0.541	-6.102	-4.284	-4.644	-7.124	-4.687	-6.109	-5.154	-4.897	-7.28	-2.872	-8.537	-4.591	-3.3	-4.539	-3.592	-2.66	-4.137	-3.359	-5.811	-5.076
t105	-5.668	-3.948	-3.296	-4.112	-3.145	-4.043	-4.77	-4.643	-3.622	-2.376	-4.41	-3.435	-3.859	-4.868	-3.852	-4.652	-4.339	-3.808	-5.623	-1.865	-5.682	-4.102	-3.454	-2.273	-3.944	-2.565	-2.18	-3.123	-4.447	-4.808
t123	-5.01	-3.528	-4.095	-3.415	-3.351	-4.639	-4.287	-3.102	-2.035	-1.613	-6.415	-3.917	-3.466	-2.723	-3.587	-5.7	-4.925	-3.183	-4.974	-5.587	-6.851	-3.796	-3.34	-5.364	-4.879	-1.991	-4.234	-3.563	-4.851	-4.295
t107	-5.63	-3.648	-3.645	-3.388	-3.113	-4.221	-3.6	-3.467	-2.32	-2.434	-6.41	-3.63	-3.28	-3.345	-3.52	-5.365	-4.655	-2.939	-5.163	-4.605	-6.154	-3.664	-2.561	-4.021	-4.146	-2.029	-2.943	-3.004	-4.482	-4.644
t60	-4.66	-3.548	-3.585	-3.225	-2.821	-3.867	-3.561	-3.675	-2.194	-2.67	-5.266	-3.29	-2.789	-2.967	-3.272	-4.978	-4.518	-3.163	-4.733	-3.954	-5.256	-4.021	-3.267	-4.149	-4.553	-2.371	-3.043	-3.252	-4.038	-4.34
t130	-2.539	-2.878	-3.44	-3.328	-2.522	-4.542	-4.509	-3.295	-2.48	-2.614	-3.556	-3.448	-3.106	-2.789	-3.241	-5.299	-4.653	-3.869	-4.463	-4.761	-6.122	-4.572	-3.96	-4.147	-4.767	-2.282	-4.374	-3.89	-4.262	-3.368
