V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t76	0	0.002	0.008	0.002	0.002	0.024	0.002	0.079	0	0.189	0.006	0.003	0.059	0.001	0.002	0.04	0.001	0.048	0.016	0.004	0.028	0.22	0.004	0.003	0.016	0.164	0.002	0.004	0.064	0.005
t133	0.019	0.004	0.002	0.074	0.171	0.015	0.012	0.012	0.019	0	0.004	0	0.029	0.089	0.231	0.01	0.005	0.001	0.008	0.038	0.003	0.002	0.002	0.009	0.004	0.004	0.038	0.031	0.001	0.164
t167	0.004	0.012	0.013	0.043	0.04	0.061	0.011	0.107	0.004	0.017	0.01	0.002	0.078	0.019	0.03	0.027	0.004	0.027	0.06	0.039	0.04	0.094	0.007	0.014	0.027	0.072	0.013	0.03	0.034	0.061
t18	0.008	0.045	0.008	0.093	0.133	0.049	0.012	0.06	0.002	0.003	0.002	0.001	0.02	0.019	0.029	0.004	0.003	0.011	0.118	0.069	0.039	0.051	0.003	0.012	0.018	0.013	0.011	0.038	0.013	0.113
t128	0.002	0.06	0.01	0.057	0.024	0.047	0.006	0.079	0	0.012	0.001	0.001	0.011	0.003	0.004	0.001	0.002	0.025	0.236	0.051	0.07	0.154	0.003	0.007	0.023	0.02	0.003	0.021	0.034	0.033
t87	0.002	0	0.002	0.001	0.023	0.009	0.003	0.018	0.03	0.004	0.034	0.002	0.203	0.074	0.074	0.393	0.002	0.003	0.001	0.002	0.002	0.006	0.004	0.005	0.004	0.049	0.017	0.005	0.003	0.025
t96	0.006	0.024	0.011	0.093	0.066	0.058	0.014	0.083	0.003	0.007	0.006	0.001	0.047	0.018	0.038	0.013	0.004	0.017	0.089	0.064	0.038	0.06	0.006	0.015	0.023	0.033	0.015	0.039	0.021	0.088
t151	0.003	0.009	0.013	0.027	0.037	0.056	0.009	0.11	0.003	0.029	0.011	0.003	0.085	0.018	0.023	0.038	0.003	0.031	0.049	0.026	0.042	0.12	0.007	0.012	0.028	0.087	0.011	0.023	0.04	0.047
t112	0.018	0.004	0.002	0.06	0.216	0.016	0.011	0.014	0.016	0	0.006	0	0.031	0.119	0.19	0.012	0.004	0.001	0.008	0.03	0.004	0.003	0.002	0.009	0.004	0.005	0.035	0.027	0.001	0.151
t160	0.012	0.02	0.006	0.16	0.095	0.041	0.017	0.044	0.006	0.001	0.005	0.001	0.034	0.03	0.082	0.008	0.005	0.006	0.056	0.085	0.017	0.016	0.004	0.014	0.013	0.014	0.023	0.047	0.007	0.129
