V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t42	0.008	0.001	0.014	0.02	0.005	0.002	0.025	0.025	0.093	0.04	0.117	0.014	0.004	0.026	0.01	0.002	0.019	0.042	0.04	0.091	0.003	0.004	0.07	0.234	0.007	0.004	0.008	0.001	0.026	0.044
t77	0.012	0.003	0.007	0.003	0.023	0.011	0.061	0.007	0.02	0.007	0.02	0.129	0.038	0.004	0.014	0.062	0	0.169	0.01	0.004	0.007	0.058	0.009	0.006	0.098	0.023	0.044	0.147	0.001	0.003
t11	0.01	0.002	0.026	0.017	0.006	0.007	0.059	0.028	0.125	0.039	0.046	0.034	0.033	0.018	0.016	0.013	0.005	0.136	0.109	0.036	0.001	0.02	0.071	0.079	0.021	0.005	0.008	0.009	0.017	0.005
t35	0.009	0.002	0.016	0.011	0.005	0.02	0.063	0.017	0.064	0.014	0.019	0.054	0.216	0.003	0.011	0.015	0	0.135	0.056	0.009	0.004	0.023	0.058	0.008	0.072	0.016	0.01	0.059	0.007	0.003
t154	0.017	0.004	0.015	0.026	0.033	0.006	0.054	0.015	0.054	0.026	0.087	0.116	0.016	0.019	0.023	0.052	0.003	0.147	0.02	0.032	0.002	0.056	0.021	0.051	0.019	0.02	0.047	0.004	0.006	0.01
t185	0.013	0.004	0.01	0.012	0.033	0.01	0.04	0.007	0.031	0.016	0.043	0.108	0.038	0.008	0.017	0.043	0.002	0.086	0.017	0.02	0.006	0.09	0.01	0.041	0.147	0.034	0.1	0.005	0.004	0.003
t33	0.014	0.004	0.009	0.016	0.036	0.011	0.04	0.008	0.028	0.015	0.057	0.114	0.018	0.009	0.016	0.044	0.002	0.097	0.013	0.026	0.015	0.066	0.01	0.034	0.154	0.044	0.079	0.012	0.003	0.004
t64	0.018	0.004	0.017	0.049	0.034	0.009	0.068	0.015	0.057	0.028	0.089	0.092	0.017	0.012	0.022	0.035	0.001	0.148	0.019	0.023	0.004	0.051	0.029	0.069	0.018	0.03	0.012	0.004	0.007	0.02
t37	0.013	0.004	0.014	0.035	0.021	0.013	0.049	0.015	0.053	0.029	0.076	0.064	0.048	0.012	0.016	0.021	0.003	0.096	0.03	0.038	0.01	0.047	0.025	0.056	0.108	0.047	0.032	0.016	0.005	0.007
t32	0.014	0.004	0.004	0.007	0.104	0.002	0.028	0.003	0.009	0.006	0.05	0.251	0.003	0.005	0.016	0.19	0	0.105	0.001	0.005	0.002	0.08	0.002	0.01	0.002	0.015	0.072	0.001	0.001	0.008
t147	0.007	0.001	0.019	0.018	0.004	0.014	0.042	0.025	0.115	0.044	0.05	0.014	0.034	0.014	0.01	0.004	0.008	0.073	0.11	0.065	0.002	0.01	0.086	0.116	0.051	0.007	0.005	0.008	0.033	0.006
t45	0.013	0.003	0.022	0.028	0.016	0.01	0.05	0.019	0.087	0.034	0.088	0.06	0.049	0.01	0.016	0.011	0.003	0.105	0.038	0.039	0.004	0.029	0.053	0.113	0.021	0.023	0.006	0.005	0.013	0.032
