V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t82	0.053	0.077	0.134	0.17	0.021	0.027	0.002	0.018	0.013	0.062	0.036	0.012	0.018	0.012	0.015	0.002	0.024	0.068	0.01	0.085	0.029	0.01	0.003	0.006	0.029	0.012	0.014	0.013	0.013	0.012
t22	0.041	0.009	0.021	0.055	0.011	0.019	0.008	0.032	0.009	0.184	0.08	0.016	0.022	0.01	0.035	0.01	0.049	0.019	0.118	0.013	0.072	0.061	0.002	0.021	0.01	0.025	0.007	0.024	0.006	0.01
t57	0.097	0.006	0.163	0.109	0.004	0.007	0	0.03	0.011	0.092	0.054	0.018	0.014	0.014	0.018	0.005	0.009	0.2	0.017	0.046	0.027	0.012	0.002	0.006	0.009	0.016	0.004	0.003	0.002	0.005
t171	0.378	0.001	0.214	0.048	0.011	0.007	0.001	0.013	0.008	0.015	0.066	0.02	0.012	0.017	0.024	0.004	0.007	0.005	0.016	0.012	0.036	0.016	0.001	0.013	0.007	0.038	0.004	0.005	0	0.002
t120	0.104	0.002	0.049	0.068	0.005	0.009	0.005	0.039	0.011	0.035	0.118	0.036	0.022	0.014	0.029	0.024	0.021	0.02	0.175	0.008	0.081	0.049	0.001	0.027	0.006	0.019	0.005	0.006	0.002	0.009
t68	0.075	0.041	0.134	0.118	0.041	0.028	0.01	0.028	0.012	0.023	0.051	0.011	0.027	0.016	0.023	0.003	0.067	0.006	0.018	0.051	0.056	0.028	0.003	0.014	0.031	0.012	0.026	0.03	0.003	0.014
t134	0.025	0.29	0.032	0.075	0.059	0.033	0.007	0.026	0.008	0.027	0.037	0.004	0.02	0.006	0.021	0.001	0.044	0.001	0.009	0.025	0.041	0.02	0.003	0.008	0.033	0.014	0.018	0.091	0.002	0.021
t66	0.205	0.003	0.563	0.048	0.006	0.004	0	0.007	0.005	0.01	0.016	0.004	0.005	0.015	0.008	0.001	0.002	0.014	0.001	0.046	0.008	0.002	0.001	0.002	0.007	0.011	0.002	0.002	0	0.001
t86	0.102	0.038	0.172	0.131	0.036	0.026	0.004	0.027	0.011	0.024	0.05	0.011	0.025	0.016	0.025	0.002	0.04	0.008	0.016	0.046	0.05	0.022	0.003	0.009	0.027	0.009	0.02	0.028	0.003	0.018
t163	0.068	0.031	0.31	0.152	0.01	0.014	0.002	0.02	0.014	0.017	0.033	0.008	0.016	0.023	0.009	0.003	0.023	0.066	0.006	0.076	0.026	0.009	0.002	0.005	0.019	0.007	0.014	0.004	0.005	0.006
t13	0.08	0.041	0.126	0.116	0.036	0.028	0.012	0.034	0.012	0.011	0.057	0.014	0.028	0.015	0.028	0.004	0.048	0.004	0.02	0.045	0.065	0.03	0.003	0.018	0.035	0.009	0.02	0.037	0.001	0.021
t79	0.019	0.207	0.023	0.086	0.046	0.038	0.014	0.033	0.008	0.021	0.047	0.008	0.023	0.005	0.025	0.002	0.046	0.001	0.019	0.023	0.059	0.03	0.003	0.014	0.039	0.007	0.015	0.11	0.001	0.028
t100	0.042	0.076	0.547	0.041	0.022	0.005	0	0.003	0.002	0.001	0.003	0.001	0.004	0.006	0.002	0	0.008	0.002	0	0.184	0.002	0.001	0.001	0	0.028	0.002	0.01	0.005	0	0.001
t185	0.072	0.062	0.162	0.134	0.029	0.02	0.004	0.034	0.014	0.028	0.066	0.018	0.025	0.015	0.024	0.004	0.029	0.005	0.013	0.038	0.053	0.021	0.003	0.011	0.03	0.034	0.017	0.023	0.002	0.012
