V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.129	-0.125	0.125	0.008	-0.024	-0.046	-0.098	0.023	0.02	0.004	0.028	0.031	0.005	0.066	0.028	0.027	-0.045	0.091	-0.039	0.034	-0.007	-0.007	-0.009	-0.003	-0.023	0.058	-0.03	-0.076	-0.156	-0.058	0.06
2	-0.125	0.463	0.081	0.076	0.203	0.128	0.076	-0.059	0.004	-0.153	-0.123	-0.137	0.008	-0.006	-0.091	-0.23	0.102	-0.17	-0.268	0.175	-0.06	-0.117	0.093	-0.122	0.187	-0.127	0.193	0.149	0.22	0.094	-0.065
3	0.125	0.081	0.295	0.079	0.06	-0.005	-0.119	0.001	0.044	-0.114	-0.042	-0.022	0.015	0.124	-0.03	-0.089	-0.001	0.098	-0.243	0.198	-0.055	-0.098	0.046	-0.096	0.088	-0.027	0.088	-0.069	-0.051	-0.037	0.036
4	0.008	0.076	0.079	0.036	0.025	0.016	-0.022	-0.007	0.015	-0.036	-0.024	-0.011	0.005	0.029	-0.022	-0.042	0.012	0.033	-0.08	0.072	-0.019	-0.04	0.023	-0.038	0.046	-0.032	0.043	-0.007	0.052	0.008	-0.007
5	-0.024	0.203	0.06	0.025	0.131	0.056	0.03	-0.033	0.001	-0.082	-0.057	-0.081	0.004	0.007	-0.032	-0.12	0.045	-0.116	-0.15	0.082	-0.034	-0.052	0.04	-0.058	0.078	-0.021	0.097	0.073	0.023	0.021	-0.007
6	-0.046	0.128	-0.005	0.016	0.056	0.043	0.036	-0.024	-0.002	-0.025	-0.033	-0.034	0.001	-0.012	-0.024	-0.059	0.033	-0.049	-0.051	0.035	-0.012	-0.026	0.023	-0.026	0.049	-0.034	0.051	0.051	0.09	0.032	-0.028
7	-0.098	0.076	-0.119	-0.022	0.03	0.036	0.102	-0.026	-0.023	-0.006	-0.022	-0.033	-0.005	-0.059	-0.018	-0.017	0.044	-0.102	0.05	-0.046	0.008	0.017	-0.001	0.014	0.006	-0.037	0.024	0.067	0.104	0.038	-0.046
8	0.023	-0.059	0.001	-0.007	-0.033	-0.024	-0.026	0.02	0.001	0.013	0.02	0.017	0	0.003	0.016	0.028	-0.024	0.02	0.021	-0.019	0.007	0.014	-0.009	0.014	-0.023	0.017	-0.034	-0.021	-0.068	-0.013	0.02
9	0.02	0.004	0.044	0.015	0.001	-0.002	-0.023	0.001	0.011	-0.006	-0.001	0.005	0.002	0.021	-0.004	-0.003	-0.006	0.034	-0.028	0.027	-0.006	-0.014	0.005	-0.012	0.008	0.005	0.008	-0.021	-0.001	-0.008	0.012
10	0.004	-0.153	-0.114	-0.036	-0.082	-0.025	-0.006	0.013	-0.006	0.14	0.055	0.06	-0.006	-0.032	0.041	0.099	-0.033	0.083	0.162	-0.101	0.034	0.059	-0.038	0.061	-0.078	0.071	-0.089	-0.026	0.003	-0.017	-0.007
