V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t82	-2.939	-2.56	-2.009	-1.775	-3.85	-3.62	-6.129	-4.019	-4.341	-2.783	-3.328	-4.439	-4.045	-4.425	-4.191	-6.211	-3.728	-2.682	-4.623	-2.468	-3.534	-4.583	-5.83	-5.084	-3.527	-4.416	-4.298	-4.312	-4.35	-4.436
t22	-3.202	-4.765	-3.843	-2.897	-4.483	-3.966	-4.892	-3.434	-4.682	-1.695	-2.526	-4.144	-3.808	-4.616	-3.352	-4.628	-3.014	-3.97	-2.138	-4.344	-2.625	-2.799	-6.261	-3.846	-4.565	-3.697	-4.894	-3.742	-5.057	-4.557
t57	-2.334	-5.098	-1.814	-2.214	-5.534	-4.919	-7.723	-3.492	-4.552	-2.389	-2.926	-4.019	-4.272	-4.246	-4.043	-5.278	-4.685	-1.609	-4.058	-3.086	-3.629	-4.45	-6.438	-5.192	-4.661	-4.118	-5.571	-5.769	-6.01	-5.3
t171	-0.972	-6.672	-1.542	-3.036	-4.471	-5.017	-6.86	-4.307	-4.792	-4.193	-2.719	-3.935	-4.413	-4.075	-3.714	-5.568	-5.032	-5.388	-4.164	-4.424	-3.327	-4.123	-7.08	-4.355	-5.022	-3.27	-5.554	-5.401	-10.089	-6.005
t120	-2.263	-6.242	-3.021	-2.684	-5.331	-4.728	-5.275	-3.243	-4.494	-3.365	-2.136	-3.321	-3.826	-4.27	-3.557	-3.748	-3.86	-3.902	-1.744	-4.779	-2.511	-3.007	-6.616	-3.612	-5.045	-3.971	-5.243	-5.157	-6.256	-4.662
t68	-2.584	-3.19	-2.013	-2.141	-3.198	-3.585	-4.595	-3.572	-4.399	-3.785	-2.983	-4.548	-3.602	-4.139	-3.761	-5.777	-2.71	-5.122	-4.003	-2.976	-2.877	-3.561	-5.733	-4.29	-3.471	-4.418	-3.657	-3.506	-5.792	-4.265
t134	-3.699	-1.238	-3.43	-2.584	-2.829	-3.406	-4.9	-3.633	-4.883	-3.621	-3.294	-5.643	-3.926	-5.111	-3.874	-6.788	-3.135	-7.233	-4.764	-3.685	-3.192	-3.931	-5.724	-4.82	-3.409	-4.268	-4.035	-2.395	-6.392	-3.852
t66	-1.583	-5.758	-0.574	-3.045	-5.146	-5.596	-9.063	-4.967	-5.243	-4.568	-4.111	-5.577	-5.257	-4.18	-4.82	-7.406	-6.001	-4.302	-7.127	-3.077	-4.844	-6.035	-7.316	-6.291	-4.916	-4.521	-6.006	-6.433	-10.309	-6.838
t86	-2.283	-3.263	-1.759	-2.033	-3.33	-3.64	-5.519	-3.605	-4.491	-3.74	-3.005	-4.524	-3.68	-4.156	-3.706	-6.06	-3.222	-4.878	-4.113	-3.081	-2.993	-3.798	-5.682	-4.659	-3.615	-4.695	-3.902	-3.585	-5.693	-4.028
t163	-2.683	-3.49	-1.172	-1.882	-4.599	-4.267	-6.237	-3.915	-4.295	-4.05	-3.404	-4.802	-4.125	-3.762	-4.666	-5.808	-3.772	-2.724	-5.056	-2.577	-3.631	-4.763	-6.21	-5.33	-3.943	-5.001	-4.243	-5.618	-5.233	-5.048
t13	-2.522	-3.188	-2.068	-2.155	-3.326	-3.578	-4.393	-3.374	-4.393	-4.517	-2.867	-4.243	-3.567	-4.205	-3.579	-5.577	-3.034	-5.59	-3.932	-3.106	-2.74	-3.492	-5.659	-3.991	-3.342	-4.753	-3.909	-3.299	-6.513	-3.884
t79	-3.988	-1.574	-3.788	-2.452	-3.076	-3.282	-4.276	-3.4	-4.825	-3.843	-3.054	-4.848	-3.787	-5.391	-3.685	-6.465	-3.074	-7.458	-3.983	-3.758	-2.835	-3.499	-5.69	-4.243	-3.24	-4.914	-4.204	-2.205	-6.688	-3.586
t100	-3.17	-2.579	-0.603	-3.189	-3.8	-5.24	-8.299	-5.832	-6.067	-6.613	-5.915	-7.102	-5.601	-5.072	-6.15	-9.857	-4.863	-6.331	-10.147	-1.693	-6.07	-7.498	-6.931	-7.884	-3.585	-6.24	-4.607	-5.383	-8.363	-6.678
t185	-2.634	-2.787	-1.82	-2.009	-3.555	-3.903	-5.643	-3.379	-4.244	-3.569	-2.725	-4.029	-3.697	-4.19	-3.74	-5.596	-3.539	-5.381	-4.306	-3.271	-2.935	-3.882	-5.772	-4.539	-3.514	-3.376	-4.093	-3.767	-6.139	-4.404
t98	-1.552	-9.011	-2.364	-3.142	-7.652	-6.329	-8.297	-3.447	-4.966	-2.702	-2.32	-2.885	-4.641	-4.432	-3.808	-3.829	-5.771	-1.968	-2.434	-4.761	-3.423	-4.041	-7.619	-4.488	-6.016	-4.15	-7.241	-7.26	-8.28	-6.208
