V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.135	-0.203	0.019	-0.015	0.005	0.07	0.063	-0.104	0.067	0.049	0.005	0.018	0.071	-0.089	0.055	-0.101	-0.09	-0.096	0.061	0.048	0.063	-0.078	0.013	-0.107	-0.053	-0.133	-0.041	0.167	-0.058	-0.17	0.107
2	-0.203	0.448	-0.046	0.02	-0.005	-0.11	-0.15	0.214	-0.131	-0.105	0	0.001	-0.158	0.23	-0.154	0.198	0.248	0.153	-0.124	-0.103	-0.069	0.158	-0.029	0.164	0.055	0.281	0.024	-0.312	0.101	0.315	-0.176
3	0.019	-0.046	0.006	-0.002	0	0.012	0.014	-0.022	0.014	0.01	0	-0.001	0.015	-0.024	0.016	-0.02	-0.026	-0.016	0.012	0.011	0.008	-0.017	0.003	-0.019	-0.006	-0.029	0	0.033	-0.011	-0.035	0.019
4	-0.015	0.02	-0.002	0.003	-0.002	-0.009	-0.005	0.01	-0.008	-0.004	-0.002	-0.006	-0.003	0.006	0	0.009	0	0.015	-0.006	-0.004	-0.013	0.012	-0.001	0.017	0.012	0.014	0.012	-0.023	0.009	0.022	-0.016
5	0.005	-0.005	0	-0.002	0.002	0.002	-0.001	0	0.002	0.001	0.002	0.005	-0.004	0.003	-0.006	-0.001	0.01	-0.007	0.001	-0.001	0.006	-0.002	0	-0.008	-0.008	-0.001	-0.006	0.008	-0.003	-0.007	0.007
6	0.07	-0.11	0.012	-0.009	0.002	0.051	0.036	-0.062	0.04	0.027	0.004	0.013	0.046	-0.055	0.037	-0.062	-0.059	-0.06	0.038	0.031	0.043	-0.059	0.008	-0.078	-0.038	-0.083	-0.044	0.105	-0.037	-0.106	0.066
7	0.063	-0.15	0.014	-0.005	-0.001	0.036	0.066	-0.079	0.043	0.031	-0.005	-0.012	0.064	-0.092	0.067	-0.066	-0.112	-0.043	0.046	0.039	0.017	-0.063	0.011	-0.035	-0.006	-0.105	-0.013	0.104	-0.031	-0.1	0.048
8	-0.104	0.214	-0.022	0.01	0	-0.062	-0.079	0.116	-0.067	-0.05	0.002	0	-0.084	0.123	-0.083	0.104	0.139	0.079	-0.064	-0.056	-0.038	0.095	-0.015	0.087	0.028	0.146	0.034	-0.166	0.053	0.164	-0.09
9	0.067	-0.131	0.014	-0.008	0.002	0.04	0.043	-0.067	0.042	0.03	0.002	0.005	0.045	-0.067	0.041	-0.061	-0.068	-0.054	0.038	0.032	0.031	-0.057	0.009	-0.061	-0.027	-0.087	-0.021	0.106	-0.035	-0.105	0.061
10	0.049	-0.105	0.01	-0.004	0.001	0.027	0.031	-0.05	0.03	0.046	0.001	0.003	0.048	-0.053	0.04	-0.054	-0.06	-0.039	0.033	0.026	0.012	-0.027	0.007	-0.061	-0.014	-0.062	-0.019	0.073	-0.022	-0.077	0.046
11	0.005	0	0	-0.002	0.002	0.004	-0.005	0.002	0.002	0.001	0.003	0.008	-0.003	0.006	-0.008	-0.001	0.014	-0.008	0	-0.001	0.009	-0.002	0	-0.012	-0.012	0.001	-0.008	0.007	-0.003	-0.007	0.009
12	0.018	0.001	-0.001	-0.006	0.005	0.013	-0.012	0	0.005	0.003	0.008	0.027	-0.01	0.015	-0.02	-0.008	0.034	-0.024	0.001	-0.003	0.021	-0.011	0	-0.036	-0.031	0.001	-0.036	0.023	-0.011	-0.02	0.027
13	0.071	-0.158	0.015	-0.003	-0.004	0.046	0.064	-0.084	0.045	0.048	-0.003	-0.01	0.085	-0.1	0.083	-0.081	-0.133	-0.048	0.055	0.046	0.016	-0.058	0.012	-0.064	-0.009	-0.108	-0.023	0.107	-0.031	-0.111	0.056
14	-0.089	0.23	-0.024	0.006	0.003	-0.055	-0.092	0.123	-0.067	-0.053	0.006	0.015	-0.1	0.148	-0.107	0.107	0.178	0.066	-0.071	-0.063	-0.018	0.097	-0.017	0.072	0.009	0.155	0.019	-0.161	0.047	0.158	-0.077
15	0.055	-0.154	0.016	0	-0.006	0.037	0.067	-0.083	0.041	0.04	-0.008	-0.02	0.083	-0.107	0.094	-0.076	-0.15	-0.033	0.051	0.046	-0.003	-0.053	0.012	-0.041	0.011	-0.104	-0.003	0.09	-0.026	-0.097	0.041
16	-0.101	0.198	-0.02	0.009	-0.001	-0.062	-0.066	0.104	-0.061	-0.054	-0.001	-0.008	-0.081	0.107	-0.076	0.102	0.123	0.078	-0.061	-0.052	-0.035	0.079	-0.014	0.096	0.032	0.13	0.034	-0.151	0.049	0.155	-0.09
17	-0.09	0.248	-0.026	0	0.01	-0.059	-0.112	0.139	-0.068	-0.06	0.014	0.034	-0.133	0.178	-0.15	0.123	0.249	0.053	-0.08	-0.075	0.004	0.097	-0.02	0.059	-0.018	0.176	0.009	-0.152	0.044	0.158	-0.065
18	-0.096	0.153	-0.016	0.015	-0.007	-0.06	-0.043	0.079	-0.054	-0.039	-0.008	-0.024	-0.048	0.066	-0.033	0.078	0.053	0.086	-0.047	-0.036	-0.059	0.071	-0.01	0.105	0.058	0.103	0.054	-0.144	0.051	0.143	-0.094
19	0.061	-0.124	0.012	-0.006	0.001	0.038	0.046	-0.064	0.038	0.033	0	0.001	0.055	-0.071	0.051	-0.061	-0.08	-0.047	0.047	0.034	0.025	-0.051	0.009	-0.063	-0.022	-0.082	-0.036	0.097	-0.029	-0.097	0.054
20	0.048	-0.103	0.011	-0.004	-0.001	0.031	0.039	-0.056	0.032	0.026	-0.001	-0.003	0.046	-0.063	0.046	-0.052	-0.075	-0.036	0.034	0.029	0.016	-0.045	0.008	-0.044	-0.011	-0.071	-0.016	0.079	-0.024	-0.079	0.041
21	0.063	-0.069	0.008	-0.013	0.006	0.043	0.017	-0.038	0.031	0.012	0.009	0.021	0.016	-0.018	-0.003	-0.035	0.004	-0.059	0.025	0.016	0.064	-0.049	0.004	-0.071	-0.053	-0.054	-0.05	0.093	-0.033	-0.085	0.059
22	-0.078	0.158	-0.017	0.012	-0.002	-0.059	-0.063	0.095	-0.057	-0.027	-0.002	-0.011	-0.058	0.097	-0.053	0.079	0.097	0.071	-0.051	-0.045	-0.049	0.11	-0.012	0.076	0.039	0.125	0.062	-0.155	0.048	0.138	-0.08
23	0.013	-0.029	0.003	-0.001	0	0.008	0.011	-0.015	0.009	0.007	0	0	0.012	-0.017	0.012	-0.014	-0.02	-0.01	0.009	0.008	0.004	-0.012	0.002	-0.012	-0.004	-0.019	-0.004	0.022	-0.007	-0.022	0.012
24	-0.107	0.164	-0.019	0.017	-0.008	-0.078	-0.035	0.087	-0.061	-0.061	-0.012	-0.036	-0.064	0.072	-0.041	0.096	0.059	0.105	-0.063	-0.044	-0.071	0.076	-0.012	0.172	0.079	0.107	0.096	-0.171	0.058	0.176	-0.118
25	-0.053	0.055	-0.006	0.012	-0.008	-0.038	-0.006	0.028	-0.027	-0.014	-0.012	-0.031	-0.009	0.009	0.011	0.032	-0.018	0.058	-0.022	-0.011	-0.053	0.039	-0.004	0.079	0.061	0.04	0.056	-0.083	0.03	0.078	-0.061
26	-0.133	0.281	-0.029	0.014	-0.001	-0.083	-0.105	0.146	-0.087	-0.062	0.001	0.001	-0.108	0.155	-0.104	0.13	0.176	0.103	-0.082	-0.071	-0.054	0.125	-0.019	0.107	0.04	0.2	0.045	-0.213	0.071	0.21	-0.116
27	-0.041	0.024	0	0.012	-0.006	-0.044	-0.013	0.034	-0.021	-0.019	-0.008	-0.036	-0.023	0.019	-0.003	0.034	0.009	0.054	-0.036	-0.016	-0.05	0.062	-0.004	0.096	0.056	0.045	0.145	-0.087	0.03	0.071	-0.059
28	0.167	-0.312	0.033	-0.023	0.008	0.105	0.104	-0.166	0.106	0.073	0.007	0.023	0.107	-0.161	0.09	-0.151	-0.152	-0.144	0.097	0.079	0.093	-0.155	0.022	-0.171	-0.083	-0.213	-0.087	0.28	-0.089	-0.267	0.16
29	-0.058	0.101	-0.011	0.009	-0.003	-0.037	-0.031	0.053	-0.035	-0.022	-0.003	-0.011	-0.031	0.047	-0.026	0.049	0.044	0.051	-0.029	-0.024	-0.033	0.048	-0.007	0.058	0.03	0.071	0.03	-0.089	0.033	0.089	-0.056
30	-0.17	0.315	-0.035	0.022	-0.007	-0.106	-0.1	0.164	-0.105	-0.077	-0.007	-0.02	-0.111	0.158	-0.097	0.155	0.158	0.143	-0.097	-0.079	-0.085	0.138	-0.022	0.176	0.078	0.21	0.071	-0.267	0.089	0.268	-0.16
31	0.107	-0.176	0.019	-0.016	0.007	0.066	0.048	-0.09	0.061	0.046	0.009	0.027	0.056	-0.077	0.041	-0.09	-0.065	-0.094	0.054	0.041	0.059	-0.08	0.012	-0.118	-0.061	-0.116	-0.059	0.16	-0.056	-0.16	0.105
