V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t129	-3.338	-2.672	-4.794	-4.002	-3.461	-4.865	-3.861	-3.549	-3.167	-2.041	-3.522	-2.748	-4.069	-3.846	-2.832	-3.889	-4.763	-3.735	-4.026	-2.646	-3.093	-2.699	-3.278	-4.961	-3.355	-3.274	-5.415	-3.574	-5.245	-4.902
t42	-3.637	-3.269	-3.968	-4.267	-3.902	-4.233	-5.402	-3.427	-2.814	-4.517	-3.619	-4.665	-5.837	-2.836	-3.261	-3.297	-4.519	-4.295	-5.215	-1.385	-3.411	-3.274	-2.485	-5.014	-4.162	-3.135	-5.434	-3.392	-5.078	-3.157
t74	-3.513	-3.744	-5.659	-4.485	-3.06	-1.706	-3.983	-3.947	-4.569	-2.461	-4.385	-1.907	-4.113	-5.037	-3.952	-4.713	-5.143	-3.869	-2.486	-5.008	-3.562	-3.614	-4.099	-5.296	-2.896	-3.189	-3.786	-4.364	-4.965	-3.684
t10	-4.174	-5.977	-6.857	-5.723	-3.485	-0.397	-4.785	-6.238	-5.487	-5.512	-6.055	-3.914	-4.64	-4.39	-5.239	-5.457	-6.23	-6.542	-3.708	-7.195	-5.468	-5.148	-6.667	-6.228	-3.288	-5.838	-2.189	-5.279	-7.239	-5.961
t177	-5.128	-3.939	-6.781	-5.56	-5.171	-6.738	-5.449	-4.886	-5.379	-0.361	-4.645	-2.589	-6.277	-6.879	-5.098	-5.846	-6.562	-3.327	-4.545	-4.832	-4.131	-3.798	-4.128	-6.745	-5.447	-4.021	-7.521	-5.754	-4.72	-5.058
t31	-3.048	-3.679	-4.304	-4.163	-3.167	-2.548	-4.47	-3.787	-3.888	-5.457	-4.279	-3.664	-4.834	-3.601	-2.979	-4.205	-4.403	-4.028	-1.95	-2.895	-3.69	-4.384	-2.847	-4.803	-2.719	-2.788	-3.208	-3.556	-5.202	-3.096
t125	-2.926	-3.886	-4.35	-4.238	-3.384	-2.934	-4.805	-4.387	-3.626	-3.77	-4.079	-3.583	-5.178	-3.04	-3.195	-3.826	-4.368	-3.32	-1.819	-2.403	-3.573	-3.978	-3.244	-4.723	-3.385	-3.202	-3.325	-3.659	-4.473	-3.315
t148	-4.028	-2.88	-4.213	-4.252	-3.938	-4.774	-4.723	-3.303	-2.897	-3.258	-2.795	-4.529	-6.143	-3.922	-3.79	-3.491	-5.069	-4.111	-6.826	-2.073	-3.351	-2.63	-1.812	-5.423	-4.001	-2.573	-5.771	-3.56	-5.406	-3.577
t4	-4.419	-3.691	-5.749	-4.816	-4.567	-2.215	-4.945	-4.926	-4.876	-0.741	-3.891	-3.15	-5.602	-3.665	-4.915	-4.852	-5.673	-4.007	-5.502	-3.806	-3.852	-2.922	-3.993	-5.965	-4.057	-4.296	-4.302	-4.657	-4.003	-4.64
t89	-3.635	-3.848	-5.051	-4.349	-3.701	-1.146	-4.645	-4.94	-4.4	-4.758	-4.668	-3.533	-4.265	-3.124	-3.503	-4.642	-4.913	-4.282	-3.367	-3.217	-4.201	-4.164	-3.545	-5.233	-2.699	-4.11	-2.021	-3.815	-5.194	-4.415
t59	-3.358	-3.742	-5.802	-4.617	-3.246	-3.229	-3.865	-3.924	-4.961	-3.534	-5.279	-1.747	-4.018	-5.109	-3.239	-5.528	-5.078	-4.733	-1.053	-5.651	-3.727	-4.327	-4.867	-5.322	-2.98	-4.03	-4.303	-4.577	-5.119	-4.509
t70	-3.966	-6.125	-6.327	-5.584	-3.257	-0.734	-4.649	-6.397	-5.125	-7.166	-5.71	-4.947	-4.706	-4.037	-5.067	-5.06	-6.133	-6.38	-3.676	-6.537	-5.802	-5.655	-5.812	-6.098	-2.795	-5.246	-1.316	-4.9	-8.075	-6.01
t5	-3.332	-3.266	-4.406	-4.004	-3.055	-2.447	-3.923	-3.745	-3.193	-3.114	-3.104	-3.539	-4.94	-3.376	-3.663	-3.486	-4.76	-3.971	-4.892	-3.104	-3.375	-2.803	-2.6	-4.981	-2.883	-2.863	-3.511	-3.433	-5.183	-3.684
t24	-3.763	-3.625	-4.351	-4.243	-4.299	-2.741	-5.027	-4.952	-3.466	-3.793	-3.791	-4.837	-5.515	-1.488	-3.639	-3.781	-4.733	-4.832	-6.166	-1.549	-3.814	-3.032	-3.195	-5.157	-3.479	-4.604	-3.51	-3.356	-4.887	-5.025
t51	-2.674	-3.93	-4.341	-4.03	-2.91	-2.621	-3.983	-4.474	-3.098	-3.579	-3.892	-3.703	-4.925	-2.178	-3.01	-3.347	-4.328	-4.642	-2.945	-3.169	-3.458	-3.253	-3.81	-4.552	-2.984	-4.003	-2.845	-3.382	-4.999	-4.405
t27	-3.627	-4.948	-5.394	-4.794	-2.743	-0.722	-4.467	-5.002	-3.606	-5.918	-4.738	-4.16	-4.64	-3.617	-4.31	-3.923	-5.343	-5.884	-4.872	-5.209	-4.572	-4.014	-4.619	-5.378	-2.898	-4.544	-2.282	-3.987	-7.081	-4.566
t25	-3.321	-4.704	-4.89	-4.694	-3.102	-0.962	-5.346	-4.424	-3.671	-4.691	-4.856	-3.52	-5.568	-3.228	-4.005	-3.734	-4.648	-4.704	-2.909	-4.121	-3.895	-4.002	-4.285	-5.003	-3.816	-4.118	-2.991	-4.061	-4.799	-2.6
t186	-4.62	-4.361	-5.648	-4.954	-3.995	-0.471	-5.504	-4.663	-4.771	-6.063	-5.017	-4.196	-4.427	-4.239	-4.63	-4.745	-5.66	-4.835	-5.601	-3.842	-4.79	-4.625	-3.583	-5.981	-3.205	-3.859	-3.019	-4.329	-6.231	-3.801
t111	-3.265	-3.891	-4.701	-4.286	-2.982	-1.659	-4.57	-3.962	-3.715	-4.273	-4.112	-3.163	-4.711	-3.955	-3.668	-3.888	-4.686	-3.547	-2.828	-3.406	-3.703	-3.907	-3.061	-4.953	-2.973	-2.814	-3.058	-3.755	-5.08	-2.808
t165	-3.091	-4.044	-4.466	-4.371	-3.388	-1.539	-4.882	-4.353	-3.972	-4.837	-4.437	-3.838	-5.011	-2.527	-3.403	-4.063	-4.432	-4.308	-2.322	-3.045	-3.871	-4.202	-3.729	-4.867	-3.118	-3.731	-2.631	-3.729	-4.728	-3.342
t16	-4.217	-5.095	-6.952	-5.247	-3.745	-0.819	-4.083	-6.073	-5.994	-5.396	-6.073	-3.312	-2.81	-4.381	-4.461	-5.798	-6.201	-5.605	-3.43	-6.243	-5.464	-5.371	-5.883	-6.221	-2.337	-5.482	-1.643	-5.021	-7.1	-6.967
t191	-4.13	-4.109	-7.065	-5.17	-3.771	-3.702	-4.006	-4.806	-5.725	-1.463	-5.422	-1.195	-3.961	-6.54	-4.294	-6.061	-6.085	-3.996	-1.667	-6.65	-4.181	-4.288	-5.435	-6.116	-3.621	-4.319	-4.779	-5.504	-5.248	-5.426
t144	-4.525	-3.541	-6.988	-5.056	-4.422	-3.655	-4.112	-4.67	-6.253	-1.119	-5.327	-1.126	-3.997	-6.2	-4.339	-6.651	-6.105	-4.061	-2.732	-6.091	-4.066	-4.061	-5.002	-6.305	-3.447	-4.524	-5.042	-5.433	-4.602	-5.652
t22	-4.352	-4.729	-7.259	-5.543	-4.187	-3.075	-4.51	-5.407	-6.144	-0.781	-5.714	-1.42	-5.337	-6.063	-5.047	-6.55	-6.19	-5.061	-2.439	-7.259	-4.146	-3.99	-6.408	-6.288	-4.107	-5.361	-5.227	-5.788	-4.691	-5.543
t20	-4.261	-4.002	-6.703	-5.183	-4.468	-3.902	-4.706	-4.869	-6.076	-1.179	-5.669	-1.21	-5.197	-5.947	-4.277	-6.693	-5.721	-4.422	-1.87	-5.961	-3.786	-4.071	-5.444	-6.021	-4.013	-4.942	-5.607	-5.406	-3.979	-4.957
t183	-3.447	-3.978	-4.475	-4.22	-3.285	-1.5	-4.412	-4.616	-3.219	-4.174	-3.662	-4.359	-5.17	-2.214	-3.928	-3.381	-4.801	-4.798	-5.62	-3.039	-3.873	-3.092	-3.247	-5.054	-3.006	-4.034	-2.515	-3.431	-5.4	-4.27
t77	-4.177	-4.176	-5.401	-4.484	-3.529	-0.819	-4.622	-5.258	-3.523	-4.678	-4.397	-4.084	-4.17	-2.947	-4.236	-3.893	-5.439	-5.303	-7.041	-3.706	-4.421	-3.21	-3.854	-5.536	-2.969	-4.97	-2.34	-3.709	-6.383	-5.378
t168	-4.85	-4.44	-7.986	-5.635	-5.119	-3.738	-4.522	-6.332	-7.236	-0.788	-6.404	-1.258	-3.765	-6.053	-4.714	-7.595	-6.609	-4.744	-2.488	-6.637	-4.706	-4.597	-6.828	-6.718	-3.753	-6.301	-4.972	-6.013	-5.01	-7.669
t107	-3.635	-3.502	-6.117	-4.621	-3.619	-3.913	-3.641	-4.26	-5.268	-1.635	-4.712	-1.523	-3.922	-5.474	-3.635	-5.576	-5.456	-3.756	-1.771	-5.386	-3.693	-3.915	-4.498	-5.62	-3.099	-3.798	-4.556	-4.796	-4.745	-5.102
