feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t94	0.516	0.163	-0.136	-0.436	-0.765	-0.138	-1.245	1.269	1.33	-0.315	2.25	-1.903	2.164	-0.243	-1.104	-0.231	-0.264	-1.835	-1.298	0.143	2.453	1.223	-0.87	-1.088	0.517	-1.632	0.921	-2.571	1.436	1.652
t32	0.838	-0.399	-0.866	-1.613	0.552	-0.763	0.204	-0.064	0.747	-1.182	1.536	-1.412	1.728	0.18	-0.093	0.321	-0.957	0.207	-0.593	-0.317	2.269	-0.421	0.254	-1.095	0.929	-0.177	-0.272	-1.337	0.854	0.931
t19	0.593	0.026	-0.264	-0.719	-0.468	-0.311	-0.905	0.942	1.192	-0.522	2.069	-1.789	2.033	-0.147	-0.868	-0.114	-0.328	-1.317	-1.238	0.026	2.405	0.839	-0.58	-1.096	0.616	-1.305	0.638	-2.19	1.293	1.473
t1	0.663	-0.096	-0.41	-0.971	-0.194	-0.443	-0.596	0.651	1.063	-0.706	1.914	-1.685	1.933	-0.056	-0.652	0.001	-0.463	-0.871	-1.111	-0.077	2.364	0.482	-0.335	-1.098	0.703	-0.992	0.38	-1.886	1.166	1.313
t92	0.908	-0.528	-0.992	-1.872	0.813	-0.923	0.517	-0.365	0.614	-1.367	1.37	-1.309	1.614	0.27	0.124	0.436	-0.99	0.683	-0.506	-0.43	2.223	-0.811	0.538	-1.105	1.017	0.138	-0.54	-1.016	0.72	0.759
t152	0.749	-0.251	-0.623	-1.298	0.175	-0.631	-0.192	0.29	0.905	-0.947	1.717	-1.548	1.82	0.061	-0.37	0.162	-0.627	-0.31	-0.88	-0.202	2.314	0.012	-0.011	-1.102	0.818	-0.587	0.048	-1.62	1.005	1.117
t78	0.609	0.006	-0.353	-0.769	-0.379	-0.302	-0.832	0.893	1.167	-0.563	2.051	-1.762	2.046	-0.121	-0.815	-0.074	-0.518	-1.265	-1.085	0.017	2.404	0.778	-0.572	-1.085	0.635	-1.219	0.587	-2.214	1.273	1.453
t74	0.658	-0.09	-0.457	-0.96	-0.195	-0.431	-0.598	0.676	1.067	-0.694	1.929	-1.685	1.97	-0.054	-0.654	0.022	-0.494	-0.916	-0.975	-0.069	2.368	0.45	-0.337	-1.097	0.699	-0.974	0.383	-2.046	1.174	1.323
t116	0.885	-0.495	-0.928	-1.801	0.714	-0.913	0.427	-0.282	0.65	-1.311	1.408	-1.341	1.63	0.241	0.059	0.402	-0.839	0.575	-0.577	-0.407	2.231	-0.737	0.505	-1.112	0.991	0.043	-0.471	-1.111	0.753	0.798
t62	0.842	-0.408	-0.832	-1.631	0.565	-0.79	0.217	-0.089	0.743	-1.199	1.518	-1.409	1.695	0.181	-0.083	0.31	-0.91	0.26	-0.695	-0.325	2.264	-0.409	0.272	-1.098	0.937	-0.185	-0.282	-1.23	0.843	0.92
