V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t94	0.005	0.013	0.012	0.019	0	0.011	0	0.137	0.044	0.013	0.139	0	0.085	0.002	0	0.002	0.008	0	0.001	0.011	0.074	0.214	0	0.002	0.004	0	0.077	0	0.05	0.077
t32	0.053	0.009	0.005	0.002	0.071	0.007	0.053	0.009	0.029	0.004	0.061	0.006	0.088	0.029	0.031	0.036	0.004	0.069	0.018	0.011	0.169	0.005	0.044	0.006	0.061	0.037	0.008	0.009	0.033	0.033
t19	0.014	0.017	0.014	0.014	0.002	0.013	0.001	0.083	0.056	0.013	0.152	0.001	0.116	0.006	0.002	0.006	0.012	0	0.002	0.016	0.135	0.101	0.002	0.004	0.014	0.001	0.054	0	0.062	0.085
t1	0.038	0.017	0.013	0.007	0.017	0.011	0.012	0.032	0.053	0.009	0.12	0.004	0.122	0.019	0.011	0.02	0.014	0.01	0.005	0.017	0.199	0.027	0.016	0.006	0.04	0.008	0.025	0.004	0.058	0.066
t92	0.047	0.005	0.003	0.001	0.102	0.003	0.085	0.003	0.016	0.002	0.031	0.006	0.052	0.027	0.039	0.037	0.003	0.159	0.018	0.006	0.115	0.002	0.064	0.005	0.057	0.059	0.003	0.013	0.018	0.017
t152	0.034	0.017	0.013	0.007	0.014	0.011	0.009	0.038	0.055	0.009	0.127	0.003	0.126	0.017	0.009	0.018	0.014	0.007	0.005	0.017	0.195	0.032	0.013	0.006	0.036	0.006	0.028	0.002	0.06	0.07
t78	0.03	0.017	0.012	0.008	0.011	0.013	0.007	0.044	0.055	0.01	0.136	0.003	0.134	0.014	0.007	0.015	0.009	0.004	0.006	0.018	0.187	0.041	0.008	0.006	0.031	0.005	0.032	0.002	0.062	0.075
t74	0.03	0.017	0.011	0.008	0.011	0.012	0.007	0.044	0.055	0.01	0.135	0.003	0.138	0.015	0.007	0.016	0.011	0.004	0.007	0.017	0.187	0.034	0.01	0.006	0.031	0.005	0.031	0.001	0.061	0.073
t116	0.05	0.006	0.004	0.001	0.088	0.004	0.075	0.004	0.02	0.002	0.038	0.006	0.06	0.028	0.037	0.038	0.005	0.136	0.017	0.008	0.13	0.002	0.067	0.005	0.059	0.052	0.004	0.012	0.022	0.021
t62	0.053	0.01	0.006	0.002	0.068	0.007	0.047	0.01	0.032	0.004	0.066	0.006	0.091	0.029	0.029	0.035	0.004	0.061	0.015	0.012	0.177	0.007	0.039	0.007	0.061	0.031	0.009	0.009	0.036	0.037
t36	0.053	0.01	0.007	0.002	0.055	0.006	0.046	0.01	0.033	0.004	0.065	0.006	0.084	0.029	0.028	0.034	0.011	0.071	0.01	0.011	0.175	0.006	0.053	0.006	0.061	0.03	0.009	0.011	0.036	0.035
t170	0.01	0.016	0.013	0.016	0.001	0.014	0.001	0.102	0.052	0.013	0.151	0.001	0.107	0.004	0.001	0.004	0.008	0	0.001	0.014	0.109	0.146	0.001	0.003	0.009	0	0.064	0	0.058	0.083
t180	0.041	0.016	0.011	0.006	0.02	0.011	0.015	0.028	0.05	0.008	0.115	0.004	0.127	0.02	0.013	0.022	0.011	0.012	0.008	0.016	0.201	0.021	0.018	0.007	0.043	0.01	0.022	0.004	0.056	0.062
t110	0.053	0.009	0.006	0.002	0.071	0.006	0.056	0.008	0.028	0.003	0.056	0.006	0.079	0.029	0.032	0.036	0.006	0.086	0.014	0.01	0.163	0.004	0.052	0.006	0.062	0.037	0.007	0.011	0.031	0.031
t56	0.044	0.015	0.012	0.005	0.024	0.011	0.018	0.025	0.048	0.008	0.108	0.004	0.118	0.022	0.015	0.024	0.013	0.018	0.007	0.016	0.202	0.018	0.022	0.007	0.047	0.012	0.02	0.006	0.054	0.058
t138	0.05	0.013	0.01	0.004	0.036	0.008	0.029	0.017	0.042	0.006	0.088	0.005	0.102	0.026	0.02	0.029	0.014	0.036	0.008	0.014	0.196	0.011	0.036	0.007	0.055	0.019	0.014	0.008	0.046	0.048
t183	0.025	0.018	0.014	0.01	0.007	0.013	0.004	0.054	0.057	0.011	0.144	0.002	0.13	0.012	0.005	0.012	0.012	0.002	0.004	0.017	0.175	0.052	0.006	0.005	0.025	0.003	0.038	0.001	0.064	0.078
t184	0.031	0.017	0.014	0.008	0.01	0.012	0.007	0.044	0.056	0.01	0.134	0.003	0.127	0.015	0.007	0.015	0.018	0.005	0.004	0.017	0.188	0.035	0.011	0.006	0.032	0.005	0.032	0.002	0.062	0.073
t50	0.049	0.013	0.009	0.004	0.037	0.008	0.028	0.018	0.042	0.006	0.091	0.005	0.112	0.025	0.02	0.03	0.011	0.031	0.012	0.014	0.196	0.011	0.033	0.007	0.054	0.019	0.014	0.005	0.046	0.049
t67	0.042	0.016	0.011	0.006	0.022	0.011	0.016	0.027	0.05	0.008	0.112	0.004	0.122	0.021	0.013	0.023	0.012	0.014	0.007	0.016	0.202	0.021	0.02	0.007	0.045	0.011	0.021	0.004	0.055	0.061
t75	0.053	0.01	0.006	0.002	0.064	0.006	0.05	0.009	0.031	0.004	0.062	0.006	0.084	0.029	0.03	0.035	0.007	0.074	0.012	0.011	0.172	0.005	0.049	0.006	0.062	0.033	0.008	0.011	0.034	0.034
t130	0.04	0.016	0.011	0.006	0.021	0.011	0.014	0.029	0.051	0.008	0.116	0.004	0.124	0.02	0.012	0.021	0.01	0.012	0.007	0.017	0.201	0.025	0.016	0.007	0.043	0.009	0.023	0.004	0.056	0.064
t57	0.049	0.013	0.009	0.004	0.037	0.008	0.028	0.018	0.042	0.006	0.089	0.005	0.106	0.026	0.02	0.03	0.012	0.033	0.01	0.014	0.197	0.011	0.034	0.007	0.055	0.019	0.014	0.007	0.046	0.049
t118	0.034	0.003	0.001	0	0.121	0.001	0.105	0.001	0.008	0.001	0.013	0.005	0.024	0.021	0.04	0.028	0.001	0.291	0.011	0.003	0.065	0	0.07	0.003	0.044	0.069	0.001	0.019	0.008	0.007
t123	0.042	0.016	0.011	0.006	0.021	0.011	0.015	0.028	0.049	0.008	0.114	0.004	0.125	0.021	0.013	0.023	0.011	0.014	0.008	0.016	0.201	0.02	0.019	0.007	0.044	0.011	0.022	0.004	0.055	0.061
t72	0.01	0.016	0.014	0.016	0.001	0.014	0.001	0.1	0.053	0.014	0.154	0.001	0.11	0.004	0.001	0.004	0.011	0	0.001	0.014	0.114	0.124	0.001	0.003	0.009	0	0.063	0	0.06	0.083
t65	0.03	0.017	0.013	0.009	0.01	0.013	0.006	0.045	0.056	0.01	0.136	0.003	0.13	0.014	0.007	0.015	0.013	0.004	0.005	0.017	0.187	0.04	0.009	0.006	0.031	0.004	0.033	0.002	0.062	0.074
