V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.038	0.07	-0.002	-0.005	-0.002	0.004	0.023	0	-0.004	-0.041	0.104	0.008	0.029	-0.01	-0.009	0.049	-0.017	-0.064	-0.034	0.005	-0.045	0.019	0.044	-0.041	-0.011	0.012	-0.033	-0.021	-0.071	0.037	0.023
2	0.07	0.196	0.012	0.028	-0.02	0.008	0.066	-0.055	0.029	-0.106	0.238	-0.016	0.059	-0.015	-0.002	0.136	-0.029	-0.145	-0.125	0.073	-0.101	0.052	0.116	-0.099	-0.041	0.012	-0.113	-0.039	-0.184	0.074	0.057
3	-0.002	0.012	0.097	0.085	0.007	-0.038	0.004	-0.067	-0.044	0.008	0.036	0.004	0.009	0.002	0.018	0.005	0.001	-0.019	0.005	0.029	0.018	0.011	-0.003	-0.016	0.037	0.02	-0.039	-0.009	-0.018	-0.033	0.003
4	-0.005	0.028	0.085	0.1	-0.006	-0.023	0.012	-0.099	-0.035	-0.005	0.031	-0.02	0.003	0.005	0.022	0.011	-0.003	-0.023	-0.015	0.061	0.021	0.025	0.003	-0.014	0.042	0.028	-0.062	-0.008	-0.022	-0.032	0.004
5	-0.002	-0.02	0.007	-0.006	0.012	0.011	-0.008	0.025	-0.023	0.017	-0.026	0.009	0	0	-0.003	-0.006	0.013	0.007	0.02	-0.023	0.008	-0.012	-0.019	0.01	-0.005	-0.004	0.014	0.004	0.02	-0.01	-0.006
6	0.004	0.008	-0.038	-0.023	0.011	0.146	-0.004	0.028	-0.09	0.005	-0.07	-0.036	-0.004	0.007	-0.018	0.028	0.035	-0.005	0.001	-0.018	0.017	0	-0.047	0.031	-0.038	0.03	0.012	0.013	0.022	-0.006	-0.007
7	0.023	0.066	0.004	0.012	-0.008	-0.004	0.027	-0.02	0.005	-0.038	0.084	-0.005	0.021	-0.007	0.003	0.04	-0.011	-0.056	-0.039	0.025	-0.03	0.02	0.041	-0.033	-0.004	0.01	-0.046	-0.016	-0.059	0.025	0.019
8	0	-0.055	-0.067	-0.099	0.025	0.028	-0.02	0.147	-0.01	0.027	-0.07	0.033	-0.005	-0.002	-0.021	-0.034	0.03	0.028	0.044	-0.102	-0.003	-0.039	-0.037	0.034	-0.038	-0.035	0.071	0.015	0.048	0.01	-0.008
9	-0.004	0.029	-0.044	-0.035	-0.023	-0.09	0.005	-0.01	0.215	-0.012	0.037	0.009	0.004	-0.005	0.008	0.044	-0.021	0.028	-0.068	0.057	-0.068	-0.021	0.081	-0.041	-0.068	-0.106	0.002	0.01	-0.034	0.038	0.009
10	-0.041	-0.106	0.008	-0.005	0.017	0.005	-0.038	0.027	-0.012	0.071	-0.144	0.009	-0.028	0.009	0.003	-0.055	0.029	0.08	0.065	-0.032	0.053	-0.04	-0.064	0.052	0.003	-0.023	0.059	0.027	0.108	-0.049	-0.035
11	0.104	0.238	0.036	0.031	-0.026	-0.07	0.084	-0.07	0.037	-0.144	0.386	0.024	0.09	-0.032	-0.007	0.146	-0.077	-0.201	-0.128	0.069	-0.139	0.073	0.172	-0.153	-0.003	0.039	-0.133	-0.075	-0.253	0.113	0.078
12	0.008	-0.016	0.004	-0.02	0.009	-0.036	-0.005	0.033	0.009	0.009	0.024	0.033	0.011	-0.008	-0.005	-0.007	-0.007	-0.004	0.021	-0.029	-0.012	-0.014	0.009	-0.011	0.002	-0.011	0.019	-0.007	0.003	0.009	-0.001
13	0.029	0.059	0.009	0.003	0	-0.004	0.021	-0.005	0.004	-0.028	0.09	0.011	0.03	-0.011	-0.004	0.05	-0.01	-0.058	-0.028	0.012	-0.039	0.008	0.043	-0.04	-0.015	0.003	-0.032	-0.017	-0.054	0.028	0.016
14	-0.01	-0.015	0.002	0.005	0	0.007	-0.007	-0.002	-0.005	0.009	-0.032	-0.008	-0.011	0.006	0.002	-0.014	0.007	0.019	0.005	0	0.014	-0.002	-0.017	0.014	0.002	-0.002	0.007	0.007	0.015	-0.013	-0.004
15	-0.009	-0.002	0.018	0.022	-0.003	-0.018	0.003	-0.021	0.008	0.003	-0.007	-0.005	-0.004	0.002	0.01	-0.006	0.003	0.003	-0.004	0.016	0.009	0.002	0	0.002	0.009	-0.004	-0.015	0.002	0.004	-0.012	-0.001
16	0.049	0.136	0.005	0.011	-0.006	0.028	0.04	-0.034	0.044	-0.055	0.146	-0.007	0.05	-0.014	-0.006	0.133	-0.009	-0.094	-0.093	0.059	-0.085	0.014	0.087	-0.077	-0.071	-0.022	-0.067	-0.019	-0.114	0.053	0.032
17	-0.017	-0.029	0.001	-0.003	0.013	0.035	-0.011	0.03	-0.021	0.029	-0.077	-0.007	-0.01	0.007	0.003	-0.009	0.035	0.024	0.016	-0.018	0.022	-0.019	-0.037	0.029	-0.02	-0.018	0.014	0.019	0.041	-0.025	-0.011
18	-0.064	-0.145	-0.019	-0.023	0.007	-0.005	-0.056	0.028	0.028	0.08	-0.201	-0.004	-0.058	0.019	0.003	-0.094	0.024	0.143	0.069	-0.032	0.07	-0.043	-0.084	0.077	0.004	-0.038	0.098	0.042	0.133	-0.058	-0.042
19	-0.034	-0.125	0.005	-0.015	0.02	0.001	-0.039	0.044	-0.068	0.065	-0.128	0.021	-0.028	0.005	-0.004	-0.093	0.016	0.069	0.1	-0.067	0.07	-0.028	-0.08	0.061	0.047	0.022	0.069	0.014	0.115	-0.046	-0.035
20	0.005	0.073	0.029	0.061	-0.023	-0.018	0.025	-0.102	0.057	-0.032	0.069	-0.029	0.012	0	0.016	0.059	-0.018	-0.032	-0.067	0.095	-0.026	0.024	0.054	-0.04	-0.009	-0.006	-0.066	-0.008	-0.057	0.009	0.013
21	-0.045	-0.101	0.018	0.021	0.008	0.017	-0.03	-0.003	-0.068	0.053	-0.139	-0.012	-0.039	0.014	0.009	-0.085	0.022	0.07	0.07	-0.026	0.081	-0.011	-0.082	0.066	0.049	0.028	0.039	0.02	0.101	-0.059	-0.031
22	0.019	0.052	0.011	0.025	-0.012	0	0.02	-0.039	-0.021	-0.04	0.073	-0.014	0.008	-0.002	0.002	0.014	-0.019	-0.043	-0.028	0.024	-0.011	0.034	0.023	-0.021	0.024	0.036	-0.041	-0.017	-0.056	0.015	0.018
23	0.044	0.116	-0.003	0.003	-0.019	-0.047	0.041	-0.037	0.081	-0.064	0.172	0.009	0.043	-0.017	0	0.087	-0.037	-0.084	-0.08	0.054	-0.082	0.023	0.103	-0.079	-0.029	-0.017	-0.063	-0.029	-0.113	0.062	0.034
24	-0.041	-0.099	-0.016	-0.014	0.01	0.031	-0.033	0.034	-0.041	0.052	-0.153	-0.011	-0.04	0.014	0.002	-0.077	0.029	0.077	0.061	-0.04	0.066	-0.021	-0.079	0.069	0.019	0.003	0.053	0.027	0.101	-0.047	-0.029
25	-0.011	-0.041	0.037	0.042	-0.005	-0.038	-0.004	-0.038	-0.068	0.003	-0.003	0.002	-0.015	0.002	0.009	-0.071	-0.02	0.004	0.047	-0.009	0.049	0.024	-0.029	0.019	0.091	0.064	-0.009	-0.013	0.025	-0.026	-0.007
26	0.012	0.012	0.02	0.028	-0.004	0.03	0.01	-0.035	-0.106	-0.023	0.039	-0.011	0.003	-0.002	-0.004	-0.022	-0.018	-0.038	0.022	-0.006	0.028	0.036	-0.017	0.003	0.064	0.088	-0.022	-0.022	-0.013	-0.003	0.004
27	-0.033	-0.113	-0.039	-0.062	0.014	0.012	-0.046	0.071	0.002	0.059	-0.133	0.019	-0.032	0.007	-0.015	-0.067	0.014	0.098	0.069	-0.066	0.039	-0.041	-0.063	0.053	-0.009	-0.022	0.104	0.025	0.098	-0.023	-0.031
28	-0.021	-0.039	-0.009	-0.008	0.004	0.013	-0.016	0.015	0.01	0.027	-0.075	-0.007	-0.017	0.007	0.002	-0.019	0.019	0.042	0.014	-0.008	0.02	-0.017	-0.029	0.027	-0.013	-0.022	0.025	0.018	0.043	-0.02	-0.013
29	-0.071	-0.184	-0.018	-0.022	0.02	0.022	-0.059	0.048	-0.034	0.108	-0.253	0.003	-0.054	0.015	0.004	-0.114	0.041	0.133	0.115	-0.057	0.101	-0.056	-0.113	0.101	0.025	-0.013	0.098	0.043	0.193	-0.076	-0.061
30	0.037	0.074	-0.033	-0.032	-0.01	-0.006	0.025	0.01	0.038	-0.049	0.113	0.009	0.028	-0.013	-0.012	0.053	-0.025	-0.058	-0.046	0.009	-0.059	0.015	0.062	-0.047	-0.026	-0.003	-0.023	-0.02	-0.076	0.055	0.024
31	0.023	0.057	0.003	0.004	-0.006	-0.007	0.019	-0.008	0.009	-0.035	0.078	-0.001	0.016	-0.004	-0.001	0.032	-0.011	-0.042	-0.035	0.013	-0.031	0.018	0.034	-0.029	-0.007	0.004	-0.031	-0.013	-0.061	0.024	0.02
