V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t20	0.011	0.011	0.02	0.16	0.003	0.005	0.002	0.002	0.153	0.031	0.072	0.005	0.042	0.005	0.019	0.08	0.019	0.018	0.022	0.076	0.018	0.089	0.008	0.006	0.013	0.003	0.003	0.007	0.092	0.004
t60	0.015	0.046	0.004	0.038	0.002	0.007	0.003	0.007	0.257	0.006	0.244	0.004	0.04	0.003	0.011	0.103	0.014	0.005	0.006	0.037	0.004	0.098	0.013	0.003	0.003	0.002	0.002	0.005	0.013	0.008
t188	0.008	0.007	0.019	0.15	0.004	0.036	0.002	0.009	0.014	0.036	0.01	0.003	0.023	0.008	0.016	0.03	0.049	0.048	0.049	0.025	0.063	0.119	0.002	0.028	0.015	0.007	0.008	0.012	0.198	0.002
t83	0.01	0.02	0.004	0.036	0.002	0.005	0.002	0.004	0.418	0.012	0.11	0.004	0.036	0.003	0.012	0.087	0.014	0.012	0.008	0.058	0.006	0.067	0.012	0.004	0.004	0.001	0.003	0.005	0.034	0.006
t115	0.008	0.01	0.003	0.026	0.002	0.002	0.002	0.005	0.538	0.01	0.089	0.004	0.018	0.004	0.011	0.023	0.008	0.033	0.011	0.026	0.009	0.088	0.007	0.006	0.007	0.001	0.007	0.006	0.029	0.006
t14	0.017	0.023	0.004	0.056	0.004	0.069	0.004	0.011	0.086	0.023	0.041	0.004	0.049	0.006	0.016	0.109	0.04	0.016	0.024	0.054	0.022	0.139	0.007	0.015	0.009	0.006	0.004	0.01	0.122	0.007
t82	0.007	0.009	0.012	0.061	0.003	0.004	0.002	0.006	0.338	0.036	0.027	0.006	0.041	0.003	0.016	0.102	0.028	0.019	0.017	0.042	0.011	0.036	0.008	0.006	0.003	0.001	0.004	0.008	0.138	0.003
t184	0.003	0.002	0.006	0.033	0.004	0.018	0.001	0.02	0.069	0.059	0.001	0.004	0.015	0.004	0.012	0.014	0.052	0.069	0.051	0.011	0.036	0.029	0.001	0.025	0.004	0.001	0.012	0.012	0.431	0.001
t73	0.005	0.002	0.008	0.041	0.004	0.029	0.001	0.013	0.009	0.052	0.002	0.003	0.02	0.004	0.011	0.019	0.047	0.024	0.064	0.009	0.046	0.036	0.001	0.021	0.007	0.003	0.007	0.008	0.5	0.001
t130	0.015	0.042	0.007	0.039	0.002	0.009	0.003	0.005	0.234	0.01	0.174	0.004	0.038	0.004	0.011	0.195	0.016	0.011	0.005	0.04	0.005	0.085	0.011	0.004	0.002	0.001	0.004	0.006	0.014	0.007
t21	0.013	0.014	0.029	0.159	0.005	0.027	0.002	0.005	0.046	0.042	0.026	0.004	0.037	0.007	0.019	0.124	0.042	0.038	0.024	0.044	0.032	0.102	0.004	0.013	0.008	0.004	0.008	0.012	0.109	0.003
t107	0.016	0.02	0.018	0.116	0.004	0.009	0.004	0.008	0.054	0.021	0.139	0.007	0.047	0.006	0.022	0.046	0.026	0.018	0.035	0.032	0.033	0.172	0.006	0.012	0.024	0.009	0.005	0.008	0.077	0.006
t95	0.01	0.005	0.005	0.025	0.004	0.024	0.002	0.014	0.104	0.04	0.017	0.006	0.032	0.005	0.013	0.033	0.024	0.068	0.068	0.02	0.034	0.086	0.003	0.019	0.011	0.006	0.025	0.01	0.281	0.005
t156	0.016	0.018	0.012	0.076	0.005	0.023	0.003	0.01	0.135	0.032	0.05	0.006	0.052	0.006	0.019	0.09	0.038	0.028	0.032	0.044	0.023	0.116	0.006	0.013	0.009	0.005	0.008	0.011	0.108	0.005
t33	0.018	0.011	0.013	0.042	0.007	0.023	0.002	0.045	0.085	0.053	0.046	0.011	0.059	0.006	0.015	0.1	0.056	0.036	0.053	0.015	0.021	0.065	0.005	0.014	0.005	0.003	0.016	0.012	0.154	0.006
t181	0.01	0.005	0.01	0.08	0.004	0.078	0.002	0.005	0.009	0.033	0.01	0.003	0.025	0.005	0.01	0.032	0.028	0.035	0.076	0.021	0.057	0.115	0.001	0.023	0.017	0.016	0.011	0.008	0.269	0.002
