V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.067	0.016	-0.05	0.022	-0.086	0.07	-0.006	-0.102	0.041	-0.023	0.057	0.051	-0.084	0.03	0.003	-0.01	-0.014	0.03	-0.158	-0.014	-0.072	0.061	0.083	0.049	-0.004	0.065	-0.012	0.023	0.004	-0.013	0.024
2	0.016	0.095	0.002	0.074	0.015	0.075	-0.002	0.088	0.054	0.001	0.078	0.039	0.055	-0.005	0.017	0.041	0.015	0.053	-0.053	-0.042	-0.036	0.083	0.084	0.124	0.044	-0.09	-0.051	-0.013	-0.051	-0.05	-0.015
3	-0.05	0.002	0.044	-0.007	0.074	-0.047	0.004	0.092	-0.023	0.019	-0.036	-0.035	0.078	-0.026	0	0.015	0.011	-0.017	0.116	0.005	0.054	-0.036	-0.055	-0.018	0.007	-0.068	0.003	-0.021	-0.012	0.002	-0.021
4	0.022	0.074	-0.007	0.06	-0.002	0.068	-0.002	0.055	0.046	-0.003	0.068	0.037	0.028	0.001	0.013	0.03	0.01	0.045	-0.062	-0.034	-0.038	0.071	0.075	0.1	0.033	-0.058	-0.041	-0.006	-0.039	-0.039	-0.008
5	-0.086	0.015	0.074	-0.002	0.147	-0.061	0.008	0.134	-0.033	0.033	-0.064	-0.049	0.15	-0.045	0.001	0.033	0.025	-0.024	0.193	0	0.087	-0.064	-0.093	-0.02	0.016	-0.132	0.002	-0.037	-0.014	-0.003	-0.045
6	0.07	0.075	-0.047	0.068	-0.061	0.13	-0.006	-0.054	0.069	-0.021	0.102	0.076	-0.04	0.027	0.013	0.015	0	0.061	-0.181	-0.042	-0.094	0.096	0.123	0.106	0.027	0.008	-0.042	0.012	-0.021	-0.038	0.01
7	-0.006	-0.002	0.004	-0.002	0.008	-0.006	0.001	0.009	-0.004	0.002	-0.005	-0.005	0.007	-0.003	0	0.001	0.001	-0.003	0.015	0.001	0.006	-0.006	-0.007	-0.005	0	-0.005	0.001	-0.002	0	0.001	-0.002
8	-0.102	0.088	0.092	0.055	0.134	-0.054	0.009	0.421	-0.022	0.044	0.023	-0.059	0.19	-0.06	0.015	0.063	0.045	0.015	0.236	-0.026	0.089	0.011	-0.015	0.059	0.07	-0.217	-0.053	-0.058	-0.103	-0.032	-0.047
9	0.041	0.054	-0.023	0.046	-0.033	0.069	-0.004	-0.022	0.05	-0.011	0.063	0.045	-0.01	0.011	0.01	0.016	-0.001	0.04	-0.105	-0.025	-0.052	0.072	0.077	0.089	0.019	-0.015	-0.03	0.005	-0.02	-0.033	0.003
10	-0.023	0.001	0.019	-0.003	0.033	-0.021	0.002	0.044	-0.011	0.009	-0.015	-0.016	0.035	-0.012	0	0.007	0.006	-0.007	0.054	0.002	0.024	-0.015	-0.024	-0.007	0.004	-0.031	0.001	-0.009	-0.006	0.001	-0.01
11	0.057	0.078	-0.036	0.068	-0.064	0.102	-0.005	0.023	0.063	-0.015	0.11	0.059	-0.027	0.019	0.014	0.02	0.002	0.06	-0.142	-0.037	-0.077	0.107	0.123	0.117	0.037	-0.014	-0.049	0.006	-0.041	-0.041	0.01
12	0.051	0.039	-0.035	0.037	-0.049	0.076	-0.005	-0.059	0.045	-0.016	0.059	0.049	-0.038	0.02	0.007	0.006	-0.004	0.036	-0.127	-0.023	-0.062	0.062	0.078	0.067	0.01	0.018	-0.022	0.012	-0.007	-0.023	0.01
13	-0.084	0.055	0.078	0.028	0.15	-0.04	0.007	0.19	-0.01	0.035	-0.027	-0.038	0.183	-0.051	0.009	0.052	0.03	-0.001	0.183	-0.013	0.077	-0.02	-0.061	0.036	0.038	-0.178	-0.02	-0.045	-0.039	-0.026	-0.052
14	0.03	-0.005	-0.026	0.001	-0.045	0.027	-0.003	-0.06	0.011	-0.012	0.019	0.02	-0.051	0.017	-0.001	-0.012	-0.008	0.008	-0.071	-0.001	-0.032	0.016	0.03	0.002	-0.007	0.047	0.001	0.013	0.009	0.002	0.014
15	0.003	0.017	0	0.013	0.001	0.013	0	0.015	0.01	0	0.014	0.007	0.009	-0.001	0.003	0.007	0.003	0.01	-0.01	-0.007	-0.007	0.015	0.015	0.023	0.008	-0.016	-0.009	-0.002	-0.009	-0.009	-0.002
16	-0.01	0.041	0.015	0.03	0.033	0.015	0.001	0.063	0.016	0.007	0.02	0.006	0.052	-0.012	0.007	0.024	0.011	0.018	0.018	-0.017	0.003	0.025	0.017	0.054	0.022	-0.065	-0.021	-0.011	-0.025	-0.022	-0.015
17	-0.014	0.015	0.011	0.01	0.025	0	0.001	0.045	-0.001	0.006	0.002	-0.004	0.03	-0.008	0.003	0.011	0.009	0.003	0.031	-0.007	0.01	0	-0.003	0.011	0.011	-0.034	-0.008	-0.008	-0.011	-0.006	-0.009
18	0.03	0.053	-0.017	0.045	-0.024	0.061	-0.003	0.015	0.04	-0.007	0.06	0.036	-0.001	0.008	0.01	0.018	0.003	0.038	-0.078	-0.026	-0.043	0.064	0.072	0.081	0.022	-0.024	-0.031	0.002	-0.026	-0.029	0.001
