V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t3	-4.925	-4.331	-3.678	-4.023	-3.341	-4.082	-3.342	-2.049	-3.976	-4.726	-3.09	-3.463	-5.21	-2.268	-1.972	-3.842	-3.345	-3.398	-4.178	-4.969	-4.927	-2.901	-4.6	-2.817	-5.723	-3.22	-4.189	-4.383	-3.183	-4.555
t135	-4.873	-4.745	-3.585	-4.211	-2.596	-4.186	-3.175	-3.594	-4.249	-4.597	-4.066	-3.394	-5.362	-2.075	-1.912	-3.857	-3.178	-3.586	-3.588	-4.758	-4.661	-3.937	-5.144	-2.849	-6.291	-2.632	-3.713	-3.874	-2.593	-4.15
t122	-5.61	-7.241	-3.688	-6.54	-2.178	-6.558	-3.606	-9.169	-5.185	-4.988	-6.84	-4.38	-5.746	-2.651	-2.732	-4.859	-4.254	-5.295	-3.199	-4.259	-3.982	-5.953	-8.049	-5.342	-7.806	-2.105	-2.735	-4.305	-1.099	-3.902
t141	-5.337	-5.759	-2.982	-5.414	-2.487	-6.063	-3.12	-3.151	-4.756	-4.406	-4.802	-4.203	-5.06	-2.353	-2.113	-4.07	-3.692	-4.281	-2.329	-4.261	-3.541	-3.985	-5.938	-4.067	-6.307	-2.645	-3.084	-4.157	-2.246	-3.76
t76	-4.082	-5.092	-4.677	-4.708	-4.742	-3.614	-3.6	-6.093	-3.643	-5.324	-3.073	-2.978	-6.713	-1.961	-2.254	-4.357	-4.177	-3.556	-6.641	-5.121	-6.05	-2.456	-3.917	-2.488	-6.041	-1.98	-4.05	-3.943	-2.566	-4.704
t26	-5.174	-5.243	-3.513	-4.84	-2.974	-4.781	-3.167	-2.577	-4.612	-4.564	-3.747	-3.769	-5.414	-2.098	-2.07	-4.197	-3.392	-3.945	-3.114	-4.529	-4.267	-3.74	-5.31	-4.791	-5.931	-2.221	-3.48	-4.362	-2.288	-3.772
t191	-4.503	-5.035	-4.195	-4.564	-3.948	-3.787	-3.352	-4.234	-4.049	-4.938	-3.21	-3.194	-6.09	-1.884	-2.114	-4.312	-3.651	-3.617	-5.231	-4.734	-5.261	-3.133	-4.627	-4.15	-6.01	-1.764	-3.724	-4.211	-2.29	-4.147
t180	-5.317	-5.7	-3.344	-5.255	-2.09	-4.481	-3.339	-4.608	-5.016	-4.754	-4.699	-3.695	-5.402	-2.135	-2.36	-4.576	-3.642	-4.402	-3.892	-4.708	-4.267	-5.076	-6.356	-6.541	-6.787	-1.98	-3.138	-4.832	-1.691	-3.569
t74	-5.249	-5.606	-3.065	-5.12	-2.519	-5.549	-3.115	-2.617	-4.886	-4.45	-4.234	-4.045	-5.47	-2.242	-2.073	-4.026	-3.512	-4.076	-2.379	-4.593	-3.815	-4.234	-5.283	-3.67	-6.158	-2.743	-3.425	-3.992	-2.64	-3.662
t80	-4.243	-5.873	-4.942	-5.171	-4.8	-3.772	-3.773	-7.116	-4.366	-5.561	-3.838	-3.213	-7.624	-1.894	-2.546	-4.984	-4.309	-4.055	-6.903	-5.023	-6.181	-3.904	-4.901	-4.131	-7.073	-1.011	-3.821	-4.059	-2.307	-4.335
t103	-6.257	-6.313	-3.037	-5.9	-1.732	-6.318	-3.42	-3.159	-5.796	-4.646	-5.766	-4.786	-5.132	-2.759	-2.555	-4.625	-3.64	-5.035	-1.644	-4.668	-3.465	-5.761	-7.256	-6.309	-6.95	-2.883	-3.206	-4.868	-2.227	-3.667
t13	-4.36	-5.322	-4.419	-4.849	-3.313	-3.407	-3.472	-6.837	-4.371	-5.176	-3.973	-2.915	-6.72	-1.875	-2.307	-4.528	-3.649	-3.887	-5.959	-5.367	-5.624	-3.973	-4.75	-4.359	-6.633	-1.674	-3.682	-4.172	-1.824	-4.137
t163	-4.783	-3.987	-3.806	-3.812	-2.81	-3.46	-3.38	-2.518	-3.922	-4.815	-3.052	-3.062	-5.206	-2.189	-1.992	-3.81	-3.304	-3.266	-4.851	-5.47	-5.214	-3.04	-4.154	-2.988	-5.866	-3.365	-4.327	-4.556	-3.042	-4.669
t47	-5.585	-4.728	-3.604	-4.351	-3.12	-4.148	-3.535	-1.055	-4.762	-4.895	-3.197	-3.934	-5.363	-2.491	-2.259	-4.17	-3.556	-3.846	-3.53	-5.292	-4.952	-4.032	-5.084	-4.009	-5.848	-3.48	-4.425	-4.763	-3.647	-4.37
t61	-6.506	-5.717	-2.939	-5.441	-1.552	-5.957	-3.521	-2.554	-5.431	-4.651	-5.22	-4.779	-4.171	-3.05	-2.494	-4.265	-3.588	-4.776	-1.512	-4.826	-3.691	-5.262	-7.237	-5.147	-6.501	-4.058	-3.692	-4.984	-2.774	-4.201
t142	-5.667	-4.383	-4.468	-4.395	-3.763	-4.547	-4.109	-3.131	-4.075	-5.443	-3.395	-4.021	-4.93	-3.34	-2.589	-3.947	-4.115	-3.752	-4.712	-6.166	-5.915	-2.506	-4.632	-0.736	-5.781	-5.624	-5.477	-4.974	-4.393	-6.08
t185	-6.355	-6.126	-3.378	-5.646	-1.587	-5.847	-3.457	-3.288	-5.808	-4.713	-5.707	-4.656	-5.029	-2.797	-2.551	-4.495	-3.514	-4.862	-1.45	-5.005	-3.813	-5.928	-6.855	-5.552	-6.766	-3.198	-3.571	-4.618	-2.398	-3.853
t46	-6.302	-6.694	-3.033	-6.149	-2.448	-6.582	-3.44	-2.679	-5.826	-4.691	-5.47	-5.092	-5.563	-2.756	-2.579	-4.703	-3.906	-5.142	-1.257	-4.456	-3.492	-5.813	-7.174	-5.783	-6.613	-2.608	-3.274	-4.558	-2.647	-3.515
t108	-6.109	-5.562	-2.666	-5.387	-1.691	-6.3	-3.412	-2.975	-4.802	-4.526	-5.183	-4.649	-4.192	-2.989	-2.304	-3.991	-3.691	-4.596	-1.649	-4.624	-3.508	-4.629	-6.862	-3.719	-6.251	-4.065	-3.565	-4.669	-2.82	-4.323
t147	-7.374	-5.368	-3.415	-5.32	-1.715	-6.763	-4.16	-0.965	-5.729	-5.14	-5.846	-5.381	-3.77	-3.944	-2.977	-4.396	-4.12	-5	-1.796	-5.766	-4.143	-5.311	-7.326	-4.707	-7.045	-6.044	-4.777	-5.967	-4.124	-5.48
t127	-4.567	-4.58	-4.083	-4.152	-3.209	-3.263	-3.269	-3.791	-4.139	-4.851	-3.16	-3.015	-5.906	-1.934	-1.988	-3.958	-3.285	-3.405	-4.753	-5.326	-5.352	-3.429	-4.126	-3.076	-5.784	-2.507	-4.056	-3.963	-2.66	-4.233
t91	-4.42	-4.112	-4.159	-3.867	-3.681	-3.064	-3.548	-3.951	-3.611	-5.093	-2.572	-2.869	-5.771	-2.144	-2.077	-3.939	-3.604	-3.2	-6.063	-5.519	-5.848	-2.584	-3.952	-2.366	-5.804	-3.183	-4.504	-4.437	-3.148	-4.879
t69	-5.093	-4.089	-4.074	-3.927	-3.372	-3.293	-3.615	-1.486	-4.297	-5.075	-2.746	-3.335	-5.259	-2.425	-2.236	-3.957	-3.657	-3.328	-5.072	-5.903	-5.633	-2.878	-3.732	-2.973	-5.673	-3.961	-4.807	-4.748	-3.718	-4.932
t62	-4.255	-4.254	-4.551	-3.985	-4.298	-2.852	-3.627	-3.655	-3.765	-5.286	-2.638	-2.769	-6.174	-1.929	-2.212	-4.327	-3.847	-3.244	-7.085	-5.431	-6.138	-2.498	-3.702	-3.896	-6.141	-2.284	-4.32	-4.631	-2.885	-4.8
t77	-6.145	-5.158	-3.344	-4.991	-1.019	-4.841	-3.508	-4.116	-4.973	-4.742	-5.166	-4.029	-3.886	-2.882	-2.417	-4.011	-3.527	-4.4	-2.442	-5.379	-4.244	-5.028	-6.451	-4.469	-6.406	-4.334	-3.88	-4.917	-2.398	-4.513
t165	-5.592	-7.061	-3.908	-6.342	-2.809	-5.712	-3.622	-7.033	-5.497	-5.115	-5.927	-4.332	-6.382	-2.36	-2.757	-5.182	-4.231	-5.224	-3.708	-4.36	-4.401	-6.123	-7.524	-6.783	-7.58	-1.252	-2.867	-4.479	-1.448	-3.568
t181	-4.777	-4.837	-3.689	-4.514	-2.639	-3.893	-3.212	-4.999	-3.883	-4.676	-3.562	-3.178	-5.033	-2.076	-1.974	-3.861	-3.458	-3.665	-4.132	-4.76	-4.806	-3.477	-5.099	-3.117	-5.814	-2.756	-3.612	-4.096	-2.113	-4.21
t170	-4.88	-4.296	-3.493	-4.122	-2.673	-3.516	-3.297	-2.847	-3.938	-4.708	-2.893	-3.184	-4.933	-2.183	-1.984	-3.759	-3.462	-3.395	-4.299	-5.264	-4.953	-3.101	-4.396	-2.965	-5.508	-3.382	-4.147	-4.477	-2.899	-4.393
t199	-5.371	-4.835	-2.97	-4.705	-1.786	-4.301	-3.239	-3.227	-4.366	-4.528	-3.902	-3.61	-4.171	-2.338	-2.1	-3.917	-3.535	-3.912	-3.342	-4.787	-4.174	-3.832	-5.647	-4.378	-5.911	-3.353	-3.528	-4.756	-2.269	-4.081
t88	-4.596	-4.265	-4.209	-4.02	-3.226	-3.063	-3.616	-5.022	-3.581	-5.17	-3.282	-2.96	-5.32	-2.281	-2.155	-3.88	-3.84	-3.344	-5.749	-5.534	-5.914	-3.021	-4.287	-1.538	-6.063	-3.407	-4.481	-4.212	-3.099	-5.106
t106	-4.462	-4.267	-3.669	-3.944	-3.038	-3.823	-3.358	-3.91	-3.628	-4.773	-3.289	-3.014	-5.265	-2.093	-1.949	-3.849	-3.463	-3.258	-5.278	-4.894	-5.072	-2.836	-4.688	-2.63	-6.304	-2.921	-3.983	-4.391	-2.714	-4.619
t148	-6.342	-4.771	-3.225	-4.666	-2.312	-5.61	-3.789	-0.96	-4.782	-4.829	-4.112	-4.598	-3.927	-3.269	-2.491	-4.105	-3.714	-4.157	-2.637	-5.119	-4.309	-3.748	-6.403	-3.776	-6.296	-4.99	-4.572	-5.539	-3.727	-5.066
t160	-7.603	-6.69	-3.448	-6.35	-2.794	-7.042	-4.272	-0.727	-6.57	-5.338	-5.408	-6.049	-5.063	-3.859	-3.295	-5.157	-4.479	-5.617	-1.448	-5.361	-4.18	-6.162	-7.933	-6.318	-6.873	-4.714	-4.572	-5.831	-4.204	-4.646
t64	-4.793	-4.085	-3.827	-3.957	-3.1	-3.373	-3.458	-3.028	-3.776	-4.932	-2.815	-3.106	-5.104	-2.314	-2.036	-3.673	-3.649	-3.303	-5.026	-5.624	-5.443	-2.852	-3.942	-2.012	-5.526	-3.881	-4.48	-4.341	-3.374	-4.867
t23	-4.591	-4.302	-4.164	-4.113	-3.104	-3.004	-3.41	-4.311	-3.809	-5.024	-3.059	-2.894	-5.51	-2.107	-2.046	-3.796	-3.619	-3.379	-5.275	-5.674	-5.698	-3.178	-3.776	-2.124	-5.604	-3.222	-4.293	-3.992	-2.923	-4.72
t187	-6.063	-5.004	-3.091	-4.846	-1.418	-5.013	-3.391	-2.787	-4.713	-4.584	-4.508	-4.064	-3.564	-2.759	-2.261	-3.9	-3.565	-4.216	-2.342	-4.884	-4.014	-4.458	-6.266	-4.627	-6.077	-4.167	-3.74	-4.897	-2.519	-4.396
t71	-5.335	-5.584	-3.221	-5.18	-2.061	-5.019	-3.237	-4.749	-4.568	-4.583	-4.648	-3.733	-4.583	-2.238	-2.194	-4.18	-3.7	-4.238	-3.292	-4.333	-4.024	-4.43	-6.238	-5.204	-6.474	-2.567	-3.08	-4.464	-1.702	-3.844
t84	-5.648	-4.513	-3.036	-4.31	-1.376	-3.956	-3.375	-2.884	-4.499	-4.655	-4.307	-3.66	-4.076	-2.532	-2.13	-3.828	-3.358	-3.926	-3.281	-5.173	-4.47	-4.687	-5.941	-3.95	-6.188	-3.859	-3.872	-4.687	-2.822	-4.389
t25	-5.727	-4.634	-4.044	-4.338	-3.401	-4.266	-3.766	-0.813	-4.947	-5.126	-3.107	-4.041	-5.826	-2.791	-2.439	-4.233	-3.54	-3.839	-3.746	-5.999	-5.355	-3.854	-4.616	-3.423	-5.823	-4.155	-5.056	-4.922	-4.164	-4.809
t40	-5.752	-5.332	-3.165	-4.937	-1.651	-4.425	-3.272	-2.827	-5.228	-4.597	-4.564	-3.918	-4.786	-2.351	-2.269	-4.254	-3.328	-4.279	-2.73	-4.968	-4.09	-5.181	-6.17	-5.831	-6.335	-2.901	-3.48	-4.75	-2.262	-3.684
