V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.178	-0.155	0.059	-0.245	0.127	-0.081	-0.091	0.094	-0.026	0.209	0.143	-0.018	0.067	-0.079	-0.045	-0.13	0.092	-0.228	0.201	0.229	0.133	0.087	-0.087	-0.128	0.037	0.193	-0.181	-0.107	-0.177	0.108	-0.064
2	-0.155	0.134	-0.051	0.213	-0.11	0.07	0.079	-0.081	0.023	-0.182	-0.124	0.016	-0.058	0.068	0.039	0.113	-0.08	0.198	-0.174	-0.199	-0.115	-0.076	0.076	0.111	-0.032	-0.168	0.157	0.093	0.154	-0.094	0.055
3	0.059	-0.051	0.02	-0.081	0.042	-0.027	-0.03	0.031	-0.009	0.069	0.047	-0.006	0.022	-0.026	-0.015	-0.043	0.031	-0.076	0.067	0.076	0.044	0.029	-0.029	-0.043	0.012	0.064	-0.06	-0.036	-0.059	0.036	-0.021
4	-0.245	0.213	-0.081	0.336	-0.174	0.111	0.125	-0.129	0.036	-0.287	-0.196	0.025	-0.092	0.108	0.062	0.179	-0.126	0.313	-0.276	-0.315	-0.182	-0.12	0.119	0.176	-0.051	-0.265	0.249	0.147	0.244	-0.149	0.088
5	0.127	-0.11	0.042	-0.174	0.09	-0.057	-0.065	0.067	-0.019	0.148	0.101	-0.013	0.048	-0.056	-0.032	-0.093	0.065	-0.162	0.143	0.163	0.094	0.062	-0.062	-0.091	0.026	0.137	-0.129	-0.076	-0.126	0.077	-0.045
6	-0.081	0.07	-0.027	0.111	-0.057	0.036	0.041	-0.042	0.012	-0.094	-0.065	0.008	-0.03	0.036	0.02	0.059	-0.041	0.103	-0.091	-0.104	-0.06	-0.04	0.039	0.058	-0.017	-0.087	0.082	0.048	0.08	-0.049	0.029
7	-0.091	0.079	-0.03	0.125	-0.065	0.041	0.046	-0.048	0.013	-0.107	-0.073	0.009	-0.034	0.04	0.023	0.066	-0.047	0.116	-0.102	-0.117	-0.068	-0.045	0.044	0.065	-0.019	-0.098	0.092	0.055	0.09	-0.055	0.033
8	0.094	-0.081	0.031	-0.129	0.067	-0.042	-0.048	0.049	-0.014	0.11	0.075	-0.009	0.035	-0.041	-0.024	-0.069	0.048	-0.12	0.106	0.121	0.07	0.046	-0.046	-0.068	0.02	0.102	-0.095	-0.056	-0.093	0.057	-0.034
9	-0.026	0.023	-0.009	0.036	-0.019	0.012	0.013	-0.014	0.004	-0.031	-0.021	0.003	-0.01	0.012	0.007	0.019	-0.014	0.034	-0.03	-0.034	-0.02	-0.013	0.013	0.019	-0.006	-0.029	0.027	0.016	0.026	-0.016	0.009
10	0.209	-0.182	0.069	-0.287	0.148	-0.094	-0.107	0.11	-0.031	0.245	0.168	-0.021	0.078	-0.092	-0.053	-0.153	0.108	-0.267	0.236	0.269	0.156	0.103	-0.102	-0.15	0.044	0.226	-0.212	-0.126	-0.208	0.127	-0.075
11	0.143	-0.124	0.047	-0.196	0.101	-0.065	-0.073	0.075	-0.021	0.168	0.114	-0.015	0.054	-0.063	-0.036	-0.104	0.074	-0.183	0.161	0.184	0.106	0.07	-0.07	-0.103	0.03	0.155	-0.145	-0.086	-0.142	0.087	-0.051
12	-0.018	0.016	-0.006	0.025	-0.013	0.008	0.009	-0.009	0.003	-0.021	-0.015	0.002	-0.007	0.008	0.005	0.013	-0.009	0.023	-0.02	-0.023	-0.013	-0.009	0.009	0.013	-0.004	-0.02	0.018	0.011	0.018	-0.011	0.006
13	0.067	-0.058	0.022	-0.092	0.048	-0.03	-0.034	0.035	-0.01	0.078	0.054	-0.007	0.025	-0.03	-0.017	-0.049	0.034	-0.086	0.075	0.086	0.05	0.033	-0.033	-0.048	0.014	0.072	-0.068	-0.04	-0.067	0.041	-0.024
14	-0.079	0.068	-0.026	0.108	-0.056	0.036	0.04	-0.041	0.012	-0.092	-0.063	0.008	-0.03	0.035	0.02	0.057	-0.04	0.101	-0.089	-0.101	-0.059	-0.039	0.038	0.057	-0.016	-0.085	0.08	0.047	0.078	-0.048	0.028
15	-0.045	0.039	-0.015	0.062	-0.032	0.02	0.023	-0.024	0.007	-0.053	-0.036	0.005	-0.017	0.02	0.011	0.033	-0.023	0.058	-0.051	-0.058	-0.034	-0.022	0.022	0.032	-0.009	-0.049	0.046	0.027	0.045	-0.027	0.016
16	-0.13	0.113	-0.043	0.179	-0.093	0.059	0.066	-0.069	0.019	-0.153	-0.104	0.013	-0.049	0.057	0.033	0.096	-0.067	0.167	-0.147	-0.168	-0.097	-0.064	0.064	0.094	-0.027	-0.141	0.133	0.078	0.13	-0.079	0.047
17	0.092	-0.08	0.031	-0.126	0.065	-0.041	-0.047	0.048	-0.014	0.108	0.074	-0.009	0.034	-0.04	-0.023	-0.067	0.047	-0.117	0.103	0.118	0.068	0.045	-0.045	-0.066	0.019	0.099	-0.093	-0.055	-0.091	0.056	-0.033
18	-0.228	0.198	-0.076	0.313	-0.162	0.103	0.116	-0.12	0.034	-0.267	-0.183	0.023	-0.086	0.101	0.058	0.167	-0.117	0.292	-0.257	-0.294	-0.17	-0.112	0.111	0.164	-0.048	-0.247	0.232	0.137	0.227	-0.139	0.082
19	0.201	-0.174	0.067	-0.276	0.143	-0.091	-0.102	0.106	-0.03	0.236	0.161	-0.02	0.075	-0.089	-0.051	-0.147	0.103	-0.257	0.226	0.259	0.15	0.099	-0.098	-0.144	0.042	0.218	-0.204	-0.121	-0.2	0.122	-0.072
20	0.229	-0.199	0.076	-0.315	0.163	-0.104	-0.117	0.121	-0.034	0.269	0.184	-0.023	0.086	-0.101	-0.058	-0.168	0.118	-0.294	0.259	0.296	0.171	0.113	-0.112	-0.165	0.048	0.249	-0.233	-0.138	-0.228	0.14	-0.082
21	0.133	-0.115	0.044	-0.182	0.094	-0.06	-0.068	0.07	-0.02	0.156	0.106	-0.013	0.05	-0.059	-0.034	-0.097	0.068	-0.17	0.15	0.171	0.099	0.065	-0.065	-0.095	0.028	0.144	-0.135	-0.08	-0.132	0.081	-0.048
22	0.087	-0.076	0.029	-0.12	0.062	-0.04	-0.045	0.046	-0.013	0.103	0.07	-0.009	0.033	-0.039	-0.022	-0.064	0.045	-0.112	0.099	0.113	0.065	0.043	-0.043	-0.063	0.018	0.095	-0.089	-0.053	-0.087	0.053	-0.031
23	-0.087	0.076	-0.029	0.119	-0.062	0.039	0.044	-0.046	0.013	-0.102	-0.07	0.009	-0.033	0.038	0.022	0.064	-0.045	0.111	-0.098	-0.112	-0.065	-0.043	0.042	0.063	-0.018	-0.094	0.088	0.052	0.087	-0.053	0.031
24	-0.128	0.111	-0.043	0.176	-0.091	0.058	0.065	-0.068	0.019	-0.15	-0.103	0.013	-0.048	0.057	0.032	0.094	-0.066	0.164	-0.144	-0.165	-0.095	-0.063	0.063	0.092	-0.027	-0.139	0.13	0.077	0.128	-0.078	0.046
25	0.037	-0.032	0.012	-0.051	0.026	-0.017	-0.019	0.02	-0.006	0.044	0.03	-0.004	0.014	-0.016	-0.009	-0.027	0.019	-0.048	0.042	0.048	0.028	0.018	-0.018	-0.027	0.008	0.04	-0.038	-0.022	-0.037	0.023	-0.013
26	0.193	-0.168	0.064	-0.265	0.137	-0.087	-0.098	0.102	-0.029	0.226	0.155	-0.02	0.072	-0.085	-0.049	-0.141	0.099	-0.247	0.218	0.249	0.144	0.095	-0.094	-0.139	0.04	0.209	-0.196	-0.116	-0.192	0.118	-0.069
27	-0.181	0.157	-0.06	0.249	-0.129	0.082	0.092	-0.095	0.027	-0.212	-0.145	0.018	-0.068	0.08	0.046	0.133	-0.093	0.232	-0.204	-0.233	-0.135	-0.089	0.088	0.13	-0.038	-0.196	0.184	0.109	0.18	-0.11	0.065
28	-0.107	0.093	-0.036	0.147	-0.076	0.048	0.055	-0.056	0.016	-0.126	-0.086	0.011	-0.04	0.047	0.027	0.078	-0.055	0.137	-0.121	-0.138	-0.08	-0.053	0.052	0.077	-0.022	-0.116	0.109	0.064	0.107	-0.065	0.038
29	-0.177	0.154	-0.059	0.244	-0.126	0.08	0.09	-0.093	0.026	-0.208	-0.142	0.018	-0.067	0.078	0.045	0.13	-0.091	0.227	-0.2	-0.228	-0.132	-0.087	0.087	0.128	-0.037	-0.192	0.18	0.107	0.177	-0.108	0.064
30	0.108	-0.094	0.036	-0.149	0.077	-0.049	-0.055	0.057	-0.016	0.127	0.087	-0.011	0.041	-0.048	-0.027	-0.079	0.056	-0.139	0.122	0.14	0.081	0.053	-0.053	-0.078	0.023	0.118	-0.11	-0.065	-0.108	0.066	-0.039
31	-0.064	0.055	-0.021	0.088	-0.045	0.029	0.033	-0.034	0.009	-0.075	-0.051	0.006	-0.024	0.028	0.016	0.047	-0.033	0.082	-0.072	-0.082	-0.048	-0.031	0.031	0.046	-0.013	-0.069	0.065	0.038	0.064	-0.039	0.023
