V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.025	0.031	0.063	0.072	-0.05	-0.022	0.047	0.006	0.035	-0.029	0.053	0.004	0.049	-0.067	-0.053	0.043	-0.001	-0.032	0.018	-0.024	0.033	0	0.029	-0.1	-0.011	-0.026	-0.022	0.016	-0.002	0.007	0.036
2	0.031	0.04	0.074	0.091	-0.064	-0.028	0.055	0.01	0.04	-0.037	0.069	0.006	0.059	-0.083	-0.073	0.055	-0.002	-0.041	0.022	-0.031	0.045	0.002	0.039	-0.126	-0.013	-0.036	-0.026	0.02	-0.004	-0.001	0.043
3	0.063	0.074	0.244	0.148	-0.123	-0.057	0.128	-0.046	0.101	-0.069	0.081	0.016	0.136	-0.249	-0.125	0.155	0.019	-0.086	0.046	-0.078	0.072	-0.014	0.071	-0.227	-0.033	-0.046	-0.044	0.045	0.026	0.013	0.116
4	0.072	0.091	0.148	0.224	-0.147	-0.064	0.127	0.047	0.098	-0.087	0.177	0.01	0.132	-0.163	-0.157	0.105	-0.013	-0.087	0.052	-0.062	0.105	0.006	0.089	-0.304	-0.026	-0.086	-0.069	0.044	-0.025	0.01	0.093
5	-0.05	-0.064	-0.123	-0.147	0.105	0.046	-0.091	-0.017	-0.066	0.06	-0.114	-0.009	-0.097	0.134	0.119	-0.092	0.003	0.067	-0.037	0.05	-0.073	-0.002	-0.064	0.208	0.02	0.059	0.044	-0.032	0.005	-0.001	-0.072
6	-0.022	-0.028	-0.057	-0.064	0.046	0.02	-0.042	-0.005	-0.03	0.025	-0.046	-0.004	-0.044	0.063	0.049	-0.043	0	0.031	-0.016	0.024	-0.03	0	-0.027	0.088	0.01	0.025	0.02	-0.015	0.002	-0.003	-0.033
7	0.047	0.055	0.128	0.127	-0.091	-0.042	0.094	0	0.069	-0.051	0.088	0.009	0.096	-0.139	-0.092	0.088	0.003	-0.063	0.033	-0.05	0.056	-0.006	0.05	-0.179	-0.022	-0.043	-0.041	0.031	-0.002	0.021	0.073
8	0.006	0.01	-0.046	0.047	-0.017	-0.005	0	0.07	0.003	-0.01	0.06	-0.004	-0.013	0.057	-0.008	-0.029	-0.018	0	0.003	0.012	0.022	0.011	0.015	-0.048	0.009	-0.035	-0.021	-0.001	-0.023	-0.003	-0.017
9	0.035	0.04	0.101	0.098	-0.066	-0.03	0.069	0.003	0.067	-0.04	0.066	0.005	0.07	-0.103	-0.061	0.054	-0.002	-0.032	0.027	-0.029	0.043	-0.004	0.035	-0.146	-0.015	-0.033	-0.031	0.022	-0.01	0.011	0.058
10	-0.029	-0.037	-0.069	-0.087	0.06	0.025	-0.051	-0.01	-0.04	0.037	-0.07	-0.005	-0.056	0.075	0.071	-0.046	0.004	0.034	-0.022	0.025	-0.043	-0.003	-0.037	0.126	0.011	0.033	0.025	-0.018	0.007	0.002	-0.042
