V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.039	0.017	0.017	-0.008	0.017	-0.026	0.025	0.009	-0.023	0.02	0.031	0.015	0.068	-0.048	-0.026	0.079	-0.028	-0.001	-0.024	-0.003	-0.017	-0.013	-0.067	-0.099	0.065	0.028	0.009	-0.043	0.071	-0.009	0.072
2	0.017	0.028	0.05	-0.009	-0.03	0.006	0.017	0.007	-0.011	0.022	0.015	-0.019	0.025	-0.029	-0.021	0.06	-0.003	0	-0.031	0.009	0.028	-0.016	-0.034	-0.03	0.021	0.02	0.002	-0.024	0.039	0.009	0.053
3	0.017	0.05	0.233	-0.013	0.014	0.018	0.022	0.01	0.002	0.039	0.005	-0.078	0.046	-0.058	-0.045	0.152	-0.01	-0.006	-0.046	0.012	0.03	-0.021	-0.016	-0.01	0.061	0.021	0.015	0.061	0.05	-0.002	0.112
4	-0.008	-0.009	-0.013	0.004	0.018	-0.001	-0.006	-0.005	0.006	-0.009	-0.009	0.004	-0.008	0.009	0.007	-0.021	0.003	0	0.007	-0.002	-0.012	0.008	0.015	0.018	-0.009	-0.008	0	0.006	-0.015	-0.001	-0.022
5	0.017	-0.03	0.014	0.018	0.284	-0.057	0.006	-0.018	0.002	-0.027	-0.039	0.035	0.082	-0.03	-0.002	0.046	-0.075	-0.01	-0.007	-0.03	-0.126	0.048	-0.016	-0.019	0.101	-0.006	0.024	-0.013	0.01	-0.057	-0.031
6	-0.026	0.006	0.018	-0.001	-0.057	0.116	-0.022	-0.027	-0.037	-0.006	-0.047	0.009	0.001	0.044	-0.003	-0.049	0.079	0.001	-0.055	0.01	0.016	0.002	0.08	0.084	-0.055	-0.002	-0.004	0.091	-0.017	0.016	-0.048
7	0.025	0.017	0.022	-0.006	0.006	-0.022	0.044	0.015	-0.01	0.031	0.034	-0.016	0.032	-0.059	-0.016	0.063	-0.026	-0.001	-0.029	0.004	0.022	-0.016	-0.034	-0.086	0.067	0.027	-0.002	-0.053	0.06	-0.005	0.064
8	0.009	0.007	0.01	-0.005	-0.018	-0.027	0.015	0.019	0.012	0.017	0.028	-0.018	-0.018	-0.018	-0.001	0.032	-0.027	0	0.017	0.002	0.028	-0.014	-0.034	-0.028	0.021	0.007	-0.004	-0.021	0.009	-0.004	0.035
9	-0.023	-0.011	0.002	0.006	0.002	-0.037	-0.01	0.012	0.051	-0.008	0	-0.041	-0.079	0.017	0.025	-0.03	-0.024	0	0.056	0.001	0.029	0.007	0.016	0.062	-0.033	-0.023	-0.007	0.002	-0.063	0.004	-0.027
10	0.02	0.022	0.039	-0.009	-0.027	-0.006	0.031	0.017	-0.008	0.04	0.041	-0.024	0.012	-0.046	-0.021	0.084	-0.006	-0.001	-0.02	0.013	0.048	-0.033	-0.053	-0.055	0.06	0.032	-0.002	-0.018	0.063	-0.002	0.086
11	0.031	0.015	0.005	-0.009	-0.039	-0.047	0.034	0.028	0	0.041	0.073	-0.007	0.012	-0.057	-0.022	0.097	-0.015	0.001	0.008	0.011	0.032	-0.043	-0.099	-0.1	0.074	0.034	0	-0.047	0.084	-0.001	0.114
12	0.015	-0.019	-0.078	0.004	0.035	0.009	-0.016	-0.018	-0.041	-0.024	-0.007	0.09	0.068	0.014	-0.007	-0.018	0.023	0.002	-0.012	-0.014	-0.088	0.009	-0.02	-0.046	0.009	0.002	0.011	0	0.034	-0.007	-0.022
13	0.068	0.025	0.046	-0.008	0.082	0.001	0.032	-0.018	-0.079	0.012	0.012	0.068	0.211	-0.086	-0.064	0.125	0.002	-0.003	-0.098	-0.01	-0.113	-0.001	-0.065	-0.182	0.113	0.049	0.03	-0.043	0.155	-0.01	0.1
14	-0.048	-0.029	-0.058	0.009	-0.03	0.044	-0.059	-0.018	0.017	-0.046	-0.057	0.014	-0.086	0.103	0.042	-0.141	0.029	0.002	0.045	-0.007	-0.001	0.028	0.082	0.144	-0.12	-0.048	-0.009	0.069	-0.123	0.002	-0.133
15	-0.026	-0.021	-0.045	0.007	-0.002	-0.003	-0.016	-0.001	0.025	-0.021	-0.022	-0.007	-0.064	0.042	0.033	-0.089	-0.011	0.001	0.036	-0.007	0.009	0.02	0.05	0.06	-0.053	-0.029	-0.011	0.008	-0.077	-0.005	-0.078
16	0.079	0.06	0.152	-0.021	0.046	-0.049	0.063	0.032	-0.03	0.084	0.097	-0.018	0.125	-0.141	-0.089	0.326	-0.028	-0.006	-0.056	0.022	0.019	-0.074	-0.203	-0.159	0.201	0.089	0.027	-0.045	0.214	-0.001	0.268
17	-0.028	-0.003	-0.01	0.003	-0.075	0.079	-0.026	-0.027	-0.024	-0.006	-0.015	0.023	0.002	0.029	-0.011	-0.028	0.119	0.003	-0.03	0.02	0.004	-0.015	0.048	0.062	-0.044	0.003	0	0.069	0.021	0.033	-0.007
18	-0.001	0	-0.006	0	-0.01	0.001	-0.001	0	0	-0.001	0.001	0.002	-0.003	0.002	0.001	-0.006	0.003	0.001	0.001	0.001	0.002	-0.001	0.001	0	-0.006	-0.001	-0.001	-0.002	-0.001	0.002	-0.002
19	-0.024	-0.031	-0.046	0.007	-0.007	-0.055	-0.029	0.017	0.056	-0.02	0.008	-0.012	-0.098	0.045	0.036	-0.056	-0.03	0.001	0.102	-0.009	0.008	0.007	0.005	0.059	-0.045	-0.035	-0.006	0.029	-0.084	-0.006	-0.042
