V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t118	-4.435	-3.676	-2.882	-3.367	-5.686	-4.527	-4.086	-4.126	-2.658	-3.664	-5.696	-5.004	-2.42	-6.081	-2.843	-4.558	-4.705	-4.881	-3.172	-3.271	-3.844	-2.892	-1.94	-3.909	-6.646	-3.185	-2.208	-6.053	-2.855	-4.626
t109	-5.562	-4.196	-4.239	-3.594	-6.023	-3.083	-3.898	-3.89	-2.793	-2.957	-5.159	-5.18	-6.259	-5.517	-2.362	-4.742	-4.823	-5.149	-3.208	-3.181	-1.975	-4.122	-3.134	-1.703	-6.072	-3.215	-3.041	-4.042	-3.548	-5.641
t126	-5.362	-4.069	-2.597	-3.974	-6.611	-4.222	-3.79	-3.828	-2.823	-2.895	-5.423	-6.564	-5.653	-6.145	-2.758	-4.033	-5.599	-5.376	-2.867	-3.383	-1.391	-4.384	-2.132	-3.314	-5.626	-3.499	-3.234	-5.132	-3.88	-6.086
t72	-6.138	-4.286	-3.613	-4.263	-7.888	-4.923	-4.639	-3.912	-2.352	-3.715	-5.81	-6.91	-7.54	-5.708	-2.554	-5.302	-5.904	-5.582	-2.524	-3.652	-1.182	-4.556	-2.884	-1.825	-7.486	-4.353	-3.649	-6.009	-5.708	-5.627
t53	-6.866	-4.959	-4.808	-4.612	-9.272	-4.209	-5.157	-4.504	-3.098	-4.544	-6.909	-7.149	-8.242	-5.263	-2.432	-7.94	-5.859	-5.92	-3.104	-4.126	-1.547	-4.359	-1.192	-1.761	-9.266	-5.275	-4.323	-6.503	-7.287	-6.009
t165	-7.205	-5.087	-4.866	-4.585	-5.805	-4.696	-6.255	-5.997	-3.375	-5.577	-8.469	-7.15	-6.616	-6.09	-3.561	-7.377	-5.791	-6.396	-4.999	-4.428	-4.178	-3.926	-3.395	-0.269	-10.06	-5.179	-3.942	-8.062	-6.405	-5.673
t140	-5.574	-5.106	-5.602	-3.642	-3.498	-4.779	-5.319	-5.052	-2.882	-5.004	-7.757	-5.424	-4.778	-5.063	-2.283	-7.799	-6.821	-5.596	-3.009	-4.428	-4.391	-2.43	-1.055	-1.947	-7.893	-4.496	-3.058	-5.072	-6.41	-6.376
t35	-4.924	-4.211	-4.388	-4.46	-5.82	-4.418	-4.666	-5.307	-4.944	-3.902	-5.835	-4.621	-2.149	-8.041	-4.892	-1.9	-4.114	-5.929	-5.813	-3.66	-4.744	-5.003	-5.537	-5.165	-5.265	-2.898	-2.971	-7.305	-0.867	-5.275
t82	-4.713	-3.823	-3.219	-3.482	-4.227	-3.771	-3.138	-4.348	-3.101	-3.095	-5.908	-5.834	-3.097	-7.159	-3.017	-3.741	-5.413	-5.22	-4.547	-3.216	-2.931	-3.231	-1.831	-3.465	-5.165	-2.696	-2.706	-6.425	-2.334	-5.069
t51	-4.647	-4.335	-2.679	-3.495	-2.068	-4.952	-3.839	-4.346	-2.827	-3.788	-6.467	-5.894	-2.819	-6.643	-2.819	-4.251	-6.496	-5.376	-3.496	-3.844	-4.231	-2.602	-1.718	-4.17	-4.967	-3.571	-2.497	-5.66	-3.677	-6.408
