feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t146	0.818	0.026	-0.321	0.181	-0.498	0.335	-1.863	1.828	-0.511	0.54	-2.212	-0.439	-0.205	1.899	-0.325	0.262	1.153	0.878	1.066	-0.661	-2.296	0.352	0.112	-0.708	-0.644	-0.137	1.188	-0.346	1.293	-0.775
t115	1.344	0.66	-1.563	0.575	-2.488	-1.474	0.37	-0.905	-0.057	0.304	-0.553	-0.263	-0.02	0.543	1.135	1.058	-0.096	1.474	2.051	1.508	-1.137	-1.121	1.119	-1.581	-1.242	-1.22	-0.433	1.41	2.462	-2.002
t116	0.781	-0.016	-0.235	0.157	-0.34	0.492	-2.078	2.064	-0.503	0.563	-2.312	-0.454	-0.155	2.022	-0.46	0.193	1.387	0.812	0.892	-0.865	-2.479	0.416	0.029	-0.542	-0.667	-0.068	1.447	-0.583	1.194	-0.701
t128	1.001	0.247	-0.742	0.326	-1.168	-0.259	-1.121	0.92	-0.33	0.466	-1.637	-0.377	-0.11	1.452	0.161	0.528	0.804	1.065	1.341	0.037	-1.955	-0.175	0.452	-0.942	-0.872	-0.51	0.715	0.185	1.69	-1.197
t7	1.024	0.269	-0.802	0.328	-1.294	-0.409	-0.917	0.707	-0.373	0.44	-1.579	-0.366	-0.222	1.34	0.284	0.592	0.467	1.139	1.607	0.26	-1.719	-0.175	0.522	-1.185	-0.8	-0.547	0.375	0.494	1.77	-1.241
t108	0.954	0.189	-0.637	0.284	-0.997	-0.115	-1.318	1.147	-0.372	0.484	-1.776	-0.394	-0.14	1.568	0.036	0.463	0.882	1.018	1.292	-0.123	-2.043	-0.042	0.366	-0.89	-0.823	-0.413	0.836	0.063	1.587	-1.094
t121	0.952	0.188	-0.626	0.29	-0.987	-0.093	-1.336	1.166	-0.37	0.487	-1.786	-0.393	-0.137	1.577	0.029	0.456	0.901	1.002	1.262	-0.163	-2.06	-0.041	0.36	-0.862	-0.81	-0.41	0.865	0.028	1.586	-1.084
t106	0.969	0.207	-0.667	0.298	-1.061	-0.172	-1.227	1.052	-0.378	0.475	-1.742	-0.387	-0.165	1.517	0.093	0.49	0.779	1.04	1.357	-0.055	-1.964	-0.065	0.4	-0.955	-0.799	-0.441	0.726	0.155	1.631	-1.119
t97	0.874	0.091	-0.439	0.229	-0.698	0.163	-1.64	1.552	-0.448	0.519	-2.038	-0.419	-0.203	1.77	-0.176	0.344	1.009	0.92	1.176	-0.466	-2.195	0.193	0.216	-0.786	-0.695	-0.244	1.044	-0.182	1.42	-0.898
t80	1.004	0.249	-0.744	0.326	-1.199	-0.297	-1.05	0.856	-0.37	0.458	-1.647	-0.373	-0.182	1.417	0.205	0.547	0.632	1.088	1.456	0.095	-1.842	-0.141	0.471	-1.056	-0.799	-0.509	0.557	0.312	1.717	-1.189
