V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.093	0.064	0.049	-0.126	0.079	0.127	-0.084	0.159	-0.077	0.142	-0.033	0.03	0.038	0.027	0.061	-0.132	0.048	-0.096	0.113	0.115	-0.126	0.08	0.055	0.058	0.057	0.088	-0.1	0.02	0.08	-0.122	-0.136
2	0.064	0.044	0.034	-0.087	0.055	0.087	-0.058	0.109	-0.053	0.098	-0.023	0.021	0.026	0.018	0.042	-0.09	0.033	-0.066	0.078	0.079	-0.087	0.055	0.037	0.04	0.039	0.061	-0.069	0.013	0.055	-0.084	-0.094
3	0.049	0.034	0.026	-0.067	0.042	0.068	-0.045	0.085	-0.041	0.076	-0.018	0.016	0.02	0.014	0.033	-0.07	0.026	-0.051	0.06	0.061	-0.067	0.043	0.029	0.031	0.03	0.047	-0.053	0.01	0.043	-0.065	-0.073
4	-0.126	-0.087	-0.067	0.171	-0.108	-0.173	0.114	-0.216	0.104	-0.193	0.045	-0.041	-0.051	-0.036	-0.083	0.179	-0.066	0.131	-0.154	-0.156	0.171	-0.108	-0.074	-0.079	-0.077	-0.121	0.136	-0.026	-0.109	0.166	0.185
5	0.079	0.055	0.042	-0.108	0.068	0.109	-0.072	0.137	-0.066	0.122	-0.029	0.026	0.032	0.023	0.052	-0.113	0.041	-0.083	0.097	0.099	-0.108	0.069	0.047	0.05	0.049	0.076	-0.086	0.017	0.069	-0.105	-0.117
6	0.127	0.087	0.068	-0.173	0.109	0.175	-0.115	0.219	-0.105	0.195	-0.046	0.041	0.052	0.036	0.084	-0.181	0.066	-0.132	0.155	0.158	-0.173	0.11	0.075	0.08	0.078	0.122	-0.137	0.027	0.11	-0.168	-0.187
7	-0.084	-0.058	-0.045	0.114	-0.072	-0.115	0.076	-0.144	0.069	-0.129	0.03	-0.027	-0.034	-0.024	-0.055	0.119	-0.044	0.087	-0.102	-0.104	0.114	-0.072	-0.049	-0.053	-0.051	-0.081	0.091	-0.017	-0.073	0.111	0.123
8	0.159	0.109	0.085	-0.216	0.137	0.219	-0.144	0.274	-0.132	0.244	-0.057	0.052	0.065	0.046	0.105	-0.226	0.083	-0.166	0.194	0.197	-0.217	0.137	0.094	0.1	0.097	0.152	-0.172	0.033	0.138	-0.21	-0.234
9	-0.077	-0.053	-0.041	0.104	-0.066	-0.105	0.069	-0.132	0.063	-0.118	0.028	-0.025	-0.031	-0.022	-0.051	0.109	-0.04	0.08	-0.094	-0.095	0.104	-0.066	-0.045	-0.048	-0.047	-0.073	0.083	-0.016	-0.067	0.101	0.113
10	0.142	0.098	0.076	-0.193	0.122	0.195	-0.129	0.244	-0.118	0.219	-0.051	0.046	0.058	0.041	0.094	-0.202	0.074	-0.148	0.174	0.176	-0.194	0.123	0.084	0.09	0.087	0.136	-0.154	0.028	0.124	-0.188	-0.209
11	-0.033	-0.023	-0.018	0.045	-0.029	-0.046	0.03	-0.057	0.028	-0.051	0.012	-0.011	-0.014	-0.01	-0.022	0.047	-0.017	0.035	-0.041	-0.041	0.045	-0.029	-0.02	-0.021	-0.02	-0.032	0.036	-0.007	-0.029	0.044	0.049
12	0.03	0.021	0.016	-0.041	0.026	0.041	-0.027	0.052	-0.025	0.046	-0.011	0.01	0.012	0.009	0.02	-0.043	0.016	-0.031	0.037	0.037	-0.041	0.026	0.018	0.019	0.018	0.028	-0.033	0.007	0.026	-0.04	-0.044
13	0.038	0.026	0.02	-0.051	0.032	0.052	-0.034	0.065	-0.031	0.058	-0.014	0.012	0.015	0.011	0.025	-0.054	0.02	-0.039	0.046	0.047	-0.051	0.033	0.022	0.024	0.023	0.036	-0.041	0.008	0.033	-0.05	-0.055
14	0.027	0.018	0.014	-0.036	0.023	0.036	-0.024	0.046	-0.022	0.041	-0.01	0.009	0.011	0.008	0.018	-0.038	0.014	-0.028	0.032	0.033	-0.036	0.023	0.016	0.017	0.016	0.025	-0.029	0.006	0.023	-0.035	-0.039
15	0.061	0.042	0.033	-0.083	0.052	0.084	-0.055	0.105	-0.051	0.094	-0.022	0.02	0.025	0.018	0.04	-0.087	0.032	-0.064	0.075	0.076	-0.083	0.053	0.036	0.039	0.037	0.058	-0.066	0.013	0.053	-0.081	-0.09
16	-0.132	-0.09	-0.07	0.179	-0.113	-0.181	0.119	-0.226	0.109	-0.202	0.047	-0.043	-0.054	-0.038	-0.087	0.187	-0.069	0.137	-0.161	-0.163	0.179	-0.113	-0.077	-0.083	-0.08	-0.126	0.142	-0.027	-0.114	0.174	0.193
17	0.048	0.033	0.026	-0.066	0.041	0.066	-0.044	0.083	-0.04	0.074	-0.017	0.016	0.02	0.014	0.032	-0.069	0.025	-0.05	0.059	0.06	-0.066	0.042	0.028	0.031	0.03	0.046	-0.052	0.01	0.042	-0.064	-0.071
