V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.01	0.008	-0.006	0.007	-0.018	-0.002	0.012	0.026	0.068	-0.015	0.025	0.008	0.017	0	0.01	0.049	0.005	-0.004	0.019	0.002	0.027	0.013	-0.025	0.015	-0.035	-0.036	0.015	-0.023	0.027	-0.006	-0.004
2	0.008	0.207	-0.012	0.017	-0.023	0.086	-0.003	-0.015	0.087	-0.009	0.03	0.023	0.003	0.049	0.01	0.047	-0.003	-0.006	0.007	-0.032	0.122	-0.008	-0.031	0.047	-0.057	-0.06	0.02	-0.017	-0.005	0.069	-0.046
3	-0.006	-0.012	0.004	-0.005	0.01	-0.002	-0.007	-0.015	-0.042	0.009	-0.016	-0.004	-0.009	0.001	-0.006	-0.029	-0.003	0.003	-0.011	-0.001	-0.019	-0.007	0.015	-0.01	0.022	0.024	-0.009	0.015	-0.015	0.001	0.005
4	0.007	0.017	-0.005	0.006	-0.012	0.003	0.007	0.016	0.048	-0.012	0.019	0.005	0.013	0.007	0.007	0.034	0.001	-0.004	0.018	-0.002	0.023	0.008	-0.019	0.011	-0.029	-0.033	0.011	-0.016	0.018	0.001	-0.007
5	-0.018	-0.023	0.01	-0.012	0.065	0.003	-0.02	-0.064	-0.133	0.021	-0.04	-0.017	-0.036	-0.031	-0.019	-0.09	-0.011	0.007	-0.055	0.008	-0.054	-0.023	0.048	-0.046	0.066	0.053	-0.032	0.032	-0.048	-0.007	0.011
6	-0.002	0.086	-0.002	0.003	0.003	0.226	-0.015	-0.021	0.014	0.013	0.014	-0.008	-0.007	0.018	-0.001	-0.013	-0.011	-0.018	-0.011	-0.049	0.097	-0.009	-0.008	-0.01	-0.019	-0.01	0.006	0.004	-0.023	0.056	-0.015
7	0.012	-0.003	-0.007	0.007	-0.02	-0.015	0.018	0.028	0.081	-0.017	0.028	0.014	0.019	-0.003	0.012	0.059	0.008	-0.004	0.016	0.01	0.028	0.018	-0.03	0.016	-0.04	-0.037	0.018	-0.029	0.036	-0.014	0
8	0.026	-0.015	-0.015	0.016	-0.064	-0.021	0.028	0.135	0.171	-0.046	0.068	-0.016	0.058	-0.024	0.023	0.125	0.014	-0.01	0.096	-0.004	0.02	0.036	-0.059	0.057	-0.085	-0.103	0.041	-0.058	0.076	-0.019	-0.012
9	0.068	0.087	-0.042	0.048	-0.133	0.014	0.081	0.171	0.477	-0.096	0.165	0.062	0.109	0.004	0.066	0.334	0.036	-0.029	0.124	0.006	0.214	0.089	-0.177	0.11	-0.244	-0.239	0.108	-0.153	0.181	-0.02	-0.032
10	-0.015	-0.009	0.009	-0.012	0.021	0.013	-0.017	-0.046	-0.096	0.03	-0.044	-0.003	-0.031	-0.006	-0.015	-0.072	-0.002	0.009	-0.045	-0.002	-0.023	-0.02	0.036	-0.023	0.058	0.075	-0.02	0.039	-0.044	0.008	0.013
